Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionMin,ValueDistributionMax,ValueDistributionRelativeFrequency
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,8.6751,Normal,Iteration and Timestep,4.33755,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,4.8843,Normal,Iteration and Timestep,2.44215,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,10.8621,Normal,Iteration and Timestep,5.43105,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,10.935,Normal,Iteration and Timestep,5.4675,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,39.2202,Normal,Iteration and Timestep,19.6101,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0.3645,Normal,Iteration and Timestep,0.18225,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,1.8954,Normal,Iteration and Timestep,0.9477,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,1.6038,Normal,Iteration and Timestep,0.8019,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,7.9461,Normal,Iteration and Timestep,3.97305,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,13.9968,Normal,Iteration and Timestep,6.9984,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,1.5309,Normal,Iteration and Timestep,0.76545,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,3.4992,Normal,Iteration and Timestep,1.7496,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,5.3946,Normal,Iteration and Timestep,2.6973,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,44.9793,Normal,Iteration and Timestep,22.48965,,,
,,,Ventura,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,1999,1999,0.8748,Normal,Iteration and Timestep,0.4374,,,
,,,Alameda,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,2.6973,Normal,Iteration and Timestep,1.34865,,,
,,,Butte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,6.2694,Normal,Iteration and Timestep,3.1347,,,
,,,Calaveras,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,7.29,Normal,Iteration and Timestep,3.645,,,
,,,Colusa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0.9477,Normal,Iteration and Timestep,0.47385,,,
,,,El Dorado,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,25.0047,Normal,Iteration and Timestep,12.50235,,,
,,,Fresno,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,17.1315,Normal,Iteration and Timestep,8.56575,,,
,,,Glenn,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Humboldt,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,23.0364,Normal,Iteration and Timestep,11.5182,,,
,,,Imperial,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Inyo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Kings,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Lassen,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,37.4706,Normal,Iteration and Timestep,18.7353,,,
,,,Los Angeles,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Madera,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,1.7496,Normal,Iteration and Timestep,0.8748,,,
,,,Marin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,2.8431,Normal,Iteration and Timestep,1.42155,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,41.2614,Normal,Iteration and Timestep,20.6307,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,4.0824,Normal,Iteration and Timestep,2.0412,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,3.0618,Normal,Iteration and Timestep,1.5309,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,13.5594,Normal,Iteration and Timestep,6.7797,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,6.6339,Normal,Iteration and Timestep,3.31695,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,45.3438,Normal,Iteration and Timestep,22.6719,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0.2916,Normal,Iteration and Timestep,0.1458,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,1.0935,Normal,Iteration and Timestep,0.54675,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,4.5927,Normal,Iteration and Timestep,2.29635,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,9.9873,Normal,Iteration and Timestep,4.99365,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,10.6434,Normal,Iteration and Timestep,5.3217,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,29.0871,Normal,Iteration and Timestep,14.54355,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,1.3122,Normal,Iteration and Timestep,0.6561,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,1.3122,Normal,Iteration and Timestep,0.6561,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,2.4057,Normal,Iteration and Timestep,1.20285,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,3.4992,Normal,Iteration and Timestep,1.7496,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,9.6957,Normal,Iteration and Timestep,4.84785,,,
,,,Ventura,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2000,2000,3.4992,Normal,Iteration and Timestep,1.7496,,,
,,,Alameda,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,5.3946,Normal,Iteration and Timestep,2.6973,,,
,,,Butte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,4.4469,Normal,Iteration and Timestep,2.22345,,,
,,,Calaveras,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,12.1014,Normal,Iteration and Timestep,6.0507,,,
,,,Colusa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,El Dorado,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,18.8082,Normal,Iteration and Timestep,9.4041,,,
,,,Fresno,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,2.916,Normal,Iteration and Timestep,1.458,,,
,,,Glenn,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,1.0935,Normal,Iteration and Timestep,0.54675,,,
,,,Humboldt,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,29.4516,Normal,Iteration and Timestep,14.7258,,,
,,,Imperial,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Inyo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Kings,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,Lassen,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,17.496,Normal,Iteration and Timestep,8.748,,,
,,,Los Angeles,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Madera,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,Marin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,1.0935,Normal,Iteration and Timestep,0.54675,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,34.3359,Normal,Iteration and Timestep,17.16795,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,9.6957,Normal,Iteration and Timestep,4.84785,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,2.6244,Normal,Iteration and Timestep,1.3122,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,11.1537,Normal,Iteration and Timestep,5.57685,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,15.0903,Normal,Iteration and Timestep,7.54515,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,15.8922,Normal,Iteration and Timestep,7.9461,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,1.1664,Normal,Iteration and Timestep,0.5832,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,7.2171,Normal,Iteration and Timestep,3.60855,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,3.7179,Normal,Iteration and Timestep,1.85895,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,4.7385,Normal,Iteration and Timestep,2.36925,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,29.5245,Normal,Iteration and Timestep,14.76225,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,2.4786,Normal,Iteration and Timestep,1.2393,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,1.458,Normal,Iteration and Timestep,0.729,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,3.8637,Normal,Iteration and Timestep,1.93185,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,1.458,Normal,Iteration and Timestep,0.729,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,12.6846,Normal,Iteration and Timestep,6.3423,,,
,,,Ventura,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2001,2001,0.9477,Normal,Iteration and Timestep,0.47385,,,
,,,Alameda,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,7.29,Normal,Iteration and Timestep,3.645,,,
,,,Butte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,6.7797,Normal,Iteration and Timestep,3.38985,,,
,,,Calaveras,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,12.1743,Normal,Iteration and Timestep,6.08715,,,
,,,Colusa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,El Dorado,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,20.412,Normal,Iteration and Timestep,10.206,,,
,,,Fresno,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,2.7702,Normal,Iteration and Timestep,1.3851,,,
,,,Glenn,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,4.0095,Normal,Iteration and Timestep,2.00475,,,
,,,Humboldt,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,41.553,Normal,Iteration and Timestep,20.7765,,,
,,,Imperial,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Inyo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,9.6228,Normal,Iteration and Timestep,4.8114,,,
,,,Kings,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,Lassen,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,35.5023,Normal,Iteration and Timestep,17.75115,,,
,,,Los Angeles,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Madera,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0.8748,Normal,Iteration and Timestep,0.4374,,,
,,,Marin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0.2916,Normal,Iteration and Timestep,0.1458,,,
,,,Mendocino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,44.3961,Normal,Iteration and Timestep,22.19805,,,
,,,Merced,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Mono,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,3.8637,Normal,Iteration and Timestep,1.93185,,,
,,,Monterey,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Nevada,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,5.0301,Normal,Iteration and Timestep,2.51505,,,
,,,Orange,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,9.0396,Normal,Iteration and Timestep,4.5198,,,
,,,Plumas,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,11.2995,Normal,Iteration and Timestep,5.64975,,,
,,,Riverside,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Sacramento,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Diego,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Francisco,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,5.0301,Normal,Iteration and Timestep,2.51505,,,
,,,Santa Barbara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,2.187,Normal,Iteration and Timestep,1.0935,,,
,,,Santa Cruz,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,6.8526,Normal,Iteration and Timestep,3.4263,,,
,,,Shasta,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,9.9873,Normal,Iteration and Timestep,4.99365,,,
,,,Sierra Valley,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,11.7369,Normal,Iteration and Timestep,5.86845,,,
,,,Siskiyou,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,27.1917,Normal,Iteration and Timestep,13.59585,,,
,,,Solano,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,2.6244,Normal,Iteration and Timestep,1.3122,,,
,,,Stanislaus,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,23.7654,Normal,Iteration and Timestep,11.8827,,,
,,,Trinity,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,2.8431,Normal,Iteration and Timestep,1.42155,,,
,,,Tulare,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,5.6133,Normal,Iteration and Timestep,2.80665,,,
,,,Tuolumne,,Historical Rate: Forest Selection,Historical Year: Forest Harvest,2002,2002,15.309,Normal,Iteration and Timestep,7.6545,,,
