GCM,RCP,CFE,Source,Timestep,Mean,Lower,Upper,Mean2,Mean10
CanESM2,rcp85,NA,CanESM2,2026,179.62553418378562,NA,NA,0.9051113562136852,195.05688452615098
CanESM2,rcp85,NA,CanESM2,2027,193.81614406754954,NA,NA,0.9766161242621484,202.90572585168988
CanESM2,rcp85,NA,CanESM2,2028,210.13369984205835,NA,NA,1.058838315579597,205.96725094762328
CanESM2,rcp85,NA,CanESM2,2029,188.7353141771514,NA,NA,0.9510144365417151,216.78912029060933
CanESM2,rcp85,NA,CanESM2,2030,222.1775136616795,NA,NA,1.119525637734525,218.1475915047928
CanESM2,rcp85,NA,CanESM2,2031,204.40479759137676,NA,NA,1.0299710695653157,222.2275535882859
CanESM2,rcp85,NA,CanESM2,2032,234.43427339069711,NA,NA,1.181285968589078,224.1707145619252
CanESM2,rcp85,NA,CanESM2,2033,241.71324965096935,NA,NA,1.2179638501871437,224.63676011546286
CanESM2,rcp85,NA,CanESM2,2034,295.34158941071286,NA,NA,1.4881905724178817,226.51877399849337
CanESM2,rcp85,NA,CanESM2,2035,211.09379907194764,NA,NA,1.0636761395560907,229.30526927789865
CanESM2,rcp85,NA,CanESM2,2036,220.42515501871662,NA,NA,1.1106957143324205,232.05880173087326
CanESM2,rcp85,NA,CanESM2,2037,213.2477538039425,NA,NA,1.0745296571116962,227.25146528428255
CanESM2,rcp85,NA,CanESM2,2038,214.79415537743478,NA,NA,1.082321787733852,224.92462625392983
CanESM2,rcp85,NA,CanESM2,2039,207.55545300745666,NA,NA,1.0458468414012525,220.24832599554648
CanESM2,rcp85,NA,CanESM2,2040,250.0424664557324,NA,NA,1.2599337669510011,219.94139703567907
CanESM2,rcp85,NA,CanESM2,2041,231.94012212112247,NA,NA,1.1687182417986484,215.57381596636296
CanESM2,rcp85,NA,CanESM2,2042,186.3609089247901,NA,NA,0.9390500954588558,216.46614312258868
CanESM2,rcp85,NA,CanESM2,2043,218.44485934744205,NA,NA,1.100717243794387,218.94399509026908
CanESM2,rcp85,NA,CanESM2,2044,248.5785868268798,NA,NA,1.2525574544338247,224.7470265051398
CanESM2,rcp85,NA,CanESM2,2045,208.02450947327324,NA,NA,1.0482103602397361,217.89721922584445
CanESM2,rcp85,NA,CanESM2,2046,176.74934432555546,NA,NA,0.8906185831503234,214.20412287577196
CanESM2,rcp85,NA,CanESM2,2047,222.17102536619993,NA,NA,1.1194929439978147,216.83724516947285
CanESM2,rcp85,NA,CanESM2,2048,239.57267505423843,NA,NA,1.2071777535159358,212.8617540427153
CanESM2,rcp85,NA,CanESM2,2049,265.58576715616397,NA,NA,1.3382545805309374,210.7120623024497
CanESM2,rcp85,NA,CanESM2,2050,181.54439366277916,NA,NA,0.9147802572043334,219.4076956139893
CanESM2,rcp85,NA,CanESM2,2051,195.00915862039756,NA,NA,0.9826275803995933,219.87012038431067
CanESM2,rcp85,NA,CanESM2,2052,212.6921318617992,NA,NA,1.071729945300786,218.17179714127025
CanESM2,rcp85,NA,CanESM2,2053,178.68994807986638,NA,NA,0.9003970509161622,222.65330741995916
CanESM2,rcp85,NA,CanESM2,2054,227.0816694242236,NA,NA,1.1442370858785167,229.7275623979583
CanESM2,rcp85,NA,CanESM2,2055,294.98084258866913,NA,NA,1.4863728127834652,232.43286403110983
CanESM2,rcp85,NA,CanESM2,2056,181.37359202876922,NA,NA,0.9139196084145903,242.6336665517071
CanESM2,rcp85,NA,CanESM2,2057,205.1877929357957,NA,NA,1.0339164884686822,251.55892995081155
CanESM2,rcp85,NA,CanESM2,2058,284.3877778411279,NA,NA,1.4329956398571682,255.9969378642341
CanESM2,rcp85,NA,CanESM2,2059,336.3283169361552,NA,NA,1.6947177385353511,252.99224822417673
CanESM2,rcp85,NA,CanESM2,2060,208.59740999429442,NA,NA,1.0510971367212272,255.7626751567324
CanESM2,rcp85,NA,CanESM2,2061,297.0171838263707,NA,NA,1.496633690156746,268.2454355244814
CanESM2,rcp85,NA,CanESM2,2062,301.9447658528433,NA,NA,1.5214631804132457,273.77013620166963
CanESM2,rcp85,NA,CanESM2,2063,223.0700272140919,NA,NA,1.1240229056509925,278.4834410729047
CanESM2,rcp85,NA,CanESM2,2064,197.0347730236498,NA,NA,0.9928344065505889,272.6849408593695
CanESM2,rcp85,NA,CanESM2,2065,322.6851119142258,NA,NA,1.6259712774232842,281.4264211221092
CanESM2,rcp85,NA,CanESM2,2066,306.20119570625997,NA,NA,1.5429108159888905,277.01442927977996
CanESM2,rcp85,NA,CanESM2,2067,260.4347997076773,NA,NA,1.3122994781325104,273.1497617862242
CanESM2,rcp85,NA,CanESM2,2068,331.52082655347874,NA,NA,1.6704933755569984,280.53988332393226
CanESM2,rcp85,NA,CanESM2,2069,278.34331480080283,NA,NA,1.4025383211643005,278.0868910871567
CanESM2,rcp85,NA,CanESM2,2070,296.01221262169236,NA,NA,1.4915697617227661,271.96885702776495
CanESM2,rcp85,NA,CanESM2,2071,252.89726540307765,NA,NA,1.2743187537998382,278.4671879962238
CanESM2,rcp85,NA,CanESM2,2072,263.2980909172857,NA,NA,1.3267272564644694,284.9008096618784
CanESM2,rcp85,NA,CanESM2,2073,296.9712425911721,NA,NA,1.4964021978252928,275.9017018155713
CanESM2,rcp85,NA,CanESM2,2074,172.5048506558946,NA,NA,0.8692310925619505,277.2165712168337
CanESM2,rcp85,NA,CanESM2,2075,261.5047713203082,NA,NA,1.3176909357658533,277.50523370137154
CanESM2,rcp85,NA,CanESM2,2076,371.1845053908487,NA,NA,1.8703538592462743,277.95653224818034
CanESM2,rcp85,NA,CanESM2,2077,324.771016364223,NA,NA,1.6364818978328382,282.189425350689
CanESM2,rcp85,NA,CanESM2,2078,241.52974809040785,NA,NA,1.2170392080024908,289.82025899657225
CanESM2,rcp85,NA,CanESM2,2079,291.49200881342693,NA,NA,1.4687930010698218,301.9026146871795
CanESM2,rcp85,NA,CanESM2,2080,298.8988374670706,NA,NA,1.5061151154251369,305.2829601753487
CanESM2,rcp85,NA,CanESM2,2081,257.4102508711656,NA,NA,1.297059142109077,301.86392451844335
CanESM2,rcp85,NA,CanESM2,2082,305.62702194237283,NA,NA,1.540017623790489,299.7555684322269
CanESM2,rcp85,NA,CanESM2,2083,373.27957905000426,NA,NA,1.8809106821925359,305.2316229163936
CanESM2,rcp85,NA,CanESM2,2084,293.3284075619672,NA,NA,1.4780463924063771,303.6274027198343
CanESM2,rcp85,NA,CanESM2,2085,295.3082262020004,NA,NA,1.488022459241642,297.4791278514955
CanESM2,rcp85,NA,CanESM2,2086,336.99414882179474,NA,NA,1.6980727849309538,299.46862781763423
CanESM2,rcp85,NA,CanESM2,2087,303.68745550205864,NA,NA,1.5302443829245043,297.5876439891051
CanESM2,rcp85,NA,CanESM2,2088,296.290292932075,NA,NA,1.4929709747964555,291.07423957287165
CanESM2,rcp85,NA,CanESM2,2089,275.4498068478342,NA,NA,1.3879582843147127,291.0739062791089
CanESM2,rcp85,NA,CanESM2,2090,237.41608878368228,NA,NA,1.1963109759555821,282.9310186143217
CanESM2,rcp85,NA,CanESM2,2091,277.3052505325525,NA,NA,1.3973076407827927,287.901057588409
CanESM2,rcp85,NA,CanESM2,2092,286.8171836570818,NA,NA,1.4452371221322973,296.61871833792964
CanESM2,rcp85,NA,CanESM2,2093,308.1455348876697,NA,NA,1.5527081061203958,296.39103948395547
CanESM2,rcp85,NA,CanESM2,2094,293.3250746243398,NA,NA,1.47802959813651,300.1147394225336
CanESM2,rcp85,NA,CanESM2,2095,213.87934955412888,NA,NA,1.0777121917587198,317.72958058596237
CanESM2,rcp85,NA,CanESM2,2096,386.6945385626675,NA,NA,1.9485070417704289,NA
CanESM2,rcp85,NA,CanESM2,2097,390.8640629972644,NA,NA,1.9695167714445119,NA
CanESM2,rcp85,NA,CanESM2,2098,294.01350439233363,NA,NA,1.4814985125299907,NA
CanESM2,rcp85,NA,CanESM2,2099,312.6868062336156,NA,NA,1.5755910235493726,NA
CanESM2,rcp85,NA,CanESM2,2100,413.5645004179697,NA,NA,2.0839015319066645,NA
