LUC,GCM,RCP,CFE,CFERate,Timestep,Mean,Lower,Upper
BAU,CanESM2,rcp45,MedHigh,0.001091107,2091,4928.728869554911,4889.4806397645225,4981.2863814292705
BAU,CanESM2,rcp45,MedHigh,0.001091107,2092,4961.140485954516,4923.353525827338,5011.317041510824
BAU,CanESM2,rcp45,MedHigh,0.001091107,2093,4989.497992832566,4949.0316313676685,5038.376402416133
BAU,CanESM2,rcp45,MedHigh,0.001091107,2094,4986.413513190229,4945.476586639888,5039.092581102289
BAU,CanESM2,rcp45,MedHigh,0.001091107,2095,4938.023712282322,4893.4488098691845,4990.466381711662
BAU,CanESM2,rcp45,MedHigh,0.001091107,2096,4902.697060836096,4859.196935246824,4952.004226453086
BAU,CanESM2,rcp45,MedHigh,0.001091107,2097,4922.349812658426,4878.563656662296,4972.14395391966
BAU,CanESM2,rcp45,MedHigh,0.001091107,2098,4969.953036537099,4921.751604202065,5025.373221287845
BAU,CanESM2,rcp45,MedHigh,0.001091107,2099,4944.812689991515,4897.306302520947,4995.312846051002
BAU,CanESM2,rcp45,MedHigh,0.001091107,2100,4937.635497715778,4897.229632594519,4988.503558724114
BAU,CanESM2,rcp45,MedHigh,0.001091107,2101,4932.297256663686,4892.707804536291,4980.786221382889
BAU,CanESM2,rcp45,Medium,8.18331e-4,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp45,Medium,8.18331e-4,2002,4794.985628271626,4794.61082565319,4795.249745664676
BAU,CanESM2,rcp45,Medium,8.18331e-4,2003,4787.829464560689,4787.478542067507,4788.229558824684
BAU,CanESM2,rcp45,Medium,8.18331e-4,2004,4796.906121473591,4796.548723044999,4797.259425914519
BAU,CanESM2,rcp45,Medium,8.18331e-4,2005,4839.721235707989,4839.215522802081,4840.243502836459
BAU,CanESM2,rcp45,Medium,8.18331e-4,2006,4844.96484949675,4844.362831137036,4845.739532041237
BAU,CanESM2,rcp45,Medium,8.18331e-4,2007,4794.354801556088,4793.6295917408925,4795.505565227253
BAU,CanESM2,rcp45,Medium,8.18331e-4,2008,4758.534079784798,4757.6115224237055,4759.653434428791
BAU,CanESM2,rcp45,Medium,8.18331e-4,2009,4741.91247230773,4741.031002389092,4743.224278540262
BAU,CanESM2,rcp45,Medium,8.18331e-4,2010,4807.670816325828,4806.3027337977055,4809.007318491527
BAU,CanESM2,rcp45,Medium,8.18331e-4,2011,4806.233647544381,4805.014013123333,4807.753510565893
BAU,CanESM2,rcp45,Medium,8.18331e-4,2012,4801.11360861124,4799.626558923148,4803.20786803521
BAU,CanESM2,rcp45,Medium,8.18331e-4,2013,4712.4174767385375,4710.379012979962,4714.890721307655
BAU,CanESM2,rcp45,Medium,8.18331e-4,2014,4692.522111901797,4689.902360824298,4694.935626048019
BAU,CanESM2,rcp45,Medium,8.18331e-4,2015,4645.515038373832,4642.566272286282,4648.371840975291
BAU,CanESM2,rcp45,Medium,8.18331e-4,2016,4681.525900983239,4677.674618374677,4683.810657583234
BAU,CanESM2,rcp45,Medium,8.18331e-4,2017,4633.762677485072,4628.472824949429,4638.89860951481
BAU,CanESM2,rcp45,Medium,8.18331e-4,2018,4616.691568473238,4613.056451677494,4621.744329830431
BAU,CanESM2,rcp45,Medium,8.18331e-4,2019,4656.520148710512,4651.3305272000125,4663.292700101962
BAU,CanESM2,rcp45,Medium,8.18331e-4,2020,4667.789792001326,4662.574306948809,4677.426835928693
BAU,CanESM2,rcp45,Medium,8.18331e-4,2021,4682.688535771008,4675.3039182660195,4691.321091337388
BAU,CanESM2,rcp45,Medium,8.18331e-4,2022,4714.978197906726,4707.543773574591,4723.956836476358
BAU,CanESM2,rcp45,Medium,8.18331e-4,2023,4713.168386698583,4704.355422920076,4723.140369352236
BAU,CanESM2,rcp45,Medium,8.18331e-4,2024,4691.817083330241,4679.469036976832,4704.909809263806
BAU,CanESM2,rcp45,Medium,8.18331e-4,2025,4728.495226384948,4714.674279655353,4738.328991445492
BAU,CanESM2,rcp45,Medium,8.18331e-4,2026,4725.973839375972,4712.477660160025,4736.160194572371
BAU,CanESM2,rcp45,Medium,8.18331e-4,2027,4697.699878864972,4683.072226776752,4708.655622172573
BAU,CanESM2,rcp45,Medium,8.18331e-4,2028,4694.029676202672,4679.952112698024,4705.235045303358
BAU,CanESM2,rcp45,Medium,8.18331e-4,2029,4708.097375962671,4691.00645560086,4720.881487889715
BAU,CanESM2,rcp45,Medium,8.18331e-4,2030,4720.2369828671535,4700.724744838647,4730.824774914297
BAU,CanESM2,rcp45,Medium,8.18331e-4,2031,4748.5539880350025,4733.294326518074,4758.817046609612
BAU,CanESM2,rcp45,Medium,8.18331e-4,2032,4702.169201999721,4686.029785272497,4710.253297156774
BAU,CanESM2,rcp45,Medium,8.18331e-4,2033,4680.971285377069,4664.54275696317,4689.435258528861
BAU,CanESM2,rcp45,Medium,8.18331e-4,2034,4699.245926884752,4680.791895539843,4712.213927563994
BAU,CanESM2,rcp45,Medium,8.18331e-4,2035,4653.75158180095,4634.8063436253515,4664.846884461613
BAU,CanESM2,rcp45,Medium,8.18331e-4,2036,4657.869769373351,4636.638861953621,4670.031654871747
BAU,CanESM2,rcp45,Medium,8.18331e-4,2037,4618.339698047003,4596.690908639422,4632.181633917457
BAU,CanESM2,rcp45,Medium,8.18331e-4,2038,4617.722296163126,4594.883118434729,4629.627454162174
BAU,CanESM2,rcp45,Medium,8.18331e-4,2039,4627.470660874792,4604.775556461985,4639.0097727876255
BAU,CanESM2,rcp45,Medium,8.18331e-4,2040,4651.510534472606,4627.850598984935,4663.668042155759
BAU,CanESM2,rcp45,Medium,8.18331e-4,2041,4707.4962512424945,4683.871349471964,4719.676193744725
BAU,CanESM2,rcp45,Medium,8.18331e-4,2042,4724.742699415096,4702.668206087404,4735.280254551975
BAU,CanESM2,rcp45,Medium,8.18331e-4,2043,4748.899720040762,4727.783849211777,4759.9077134473455
BAU,CanESM2,rcp45,Medium,8.18331e-4,2044,4736.151795412829,4713.607768686038,4751.341421470653
BAU,CanESM2,rcp45,Medium,8.18331e-4,2045,4722.696417059529,4702.639350489114,4738.194487052412
BAU,CanESM2,rcp45,Medium,8.18331e-4,2046,4690.9411290849675,4675.689876990333,4704.101641193966
BAU,CanESM2,rcp45,Medium,8.18331e-4,2047,4708.044778628493,4690.081017343317,4721.607401005459
BAU,CanESM2,rcp45,Medium,8.18331e-4,2048,4689.905418603708,4675.1312587788725,4703.743461742703
BAU,CanESM2,rcp45,Medium,8.18331e-4,2049,4678.3044464189625,4663.842005573475,4692.615435959001
BAU,CanESM2,rcp45,Medium,8.18331e-4,2050,4655.55204212575,4642.221536370056,4669.3799233600075
BAU,CanESM2,rcp45,Medium,8.18331e-4,2051,4634.331598412208,4620.870803460374,4650.514514027337
BAU,CanESM2,rcp45,Medium,8.18331e-4,2052,4640.790899669637,4629.345920211695,4656.024986535231
BAU,CanESM2,rcp45,Medium,8.18331e-4,2053,4623.193349453094,4611.76358542065,4642.657590011066
BAU,CanESM2,rcp45,Medium,8.18331e-4,2054,4630.499965390155,4617.951448643171,4649.98814840941
BAU,CanESM2,rcp45,Medium,8.18331e-4,2055,4681.796074650986,4666.144272494145,4702.210833856474
BAU,CanESM2,rcp45,Medium,8.18331e-4,2056,4734.8713198717605,4718.9670472090465,4758.645944211973
BAU,CanESM2,rcp45,Medium,8.18331e-4,2057,4698.436768231028,4681.798525926983,4723.132058576416
BAU,CanESM2,rcp45,Medium,8.18331e-4,2058,4709.9381206433445,4694.359699641673,4734.184695551577
BAU,CanESM2,rcp45,Medium,8.18331e-4,2059,4662.31211172936,4643.771597844421,4683.450589573727
BAU,CanESM2,rcp45,Medium,8.18331e-4,2060,4653.7624310816445,4638.151162489827,4679.133360704304
BAU,CanESM2,rcp45,Medium,8.18331e-4,2061,4675.624294402873,4659.387940070759,4700.98012193775
BAU,CanESM2,rcp45,Medium,8.18331e-4,2062,4666.741918729469,4647.465460530472,4693.594492349517
BAU,CanESM2,rcp45,Medium,8.18331e-4,2063,4699.916253284338,4683.35046204105,4724.713328788064
BAU,CanESM2,rcp45,Medium,8.18331e-4,2064,4739.697662676341,4723.823862393177,4766.610848152984
BAU,CanESM2,rcp45,Medium,8.18331e-4,2065,4751.049648959854,4733.0597610224595,4778.276360143441
BAU,CanESM2,rcp45,Medium,8.18331e-4,2066,4790.635379747057,4768.879294441142,4820.314279119763
BAU,CanESM2,rcp45,Medium,8.18331e-4,2067,4794.170705845809,4770.380639464576,4826.039585828999
BAU,CanESM2,rcp45,Medium,8.18331e-4,2068,4816.696611699492,4791.3969796859155,4846.8457103554665
BAU,CanESM2,rcp45,Medium,8.18331e-4,2069,4741.723157360018,4715.648075018618,4770.647027425403
BAU,CanESM2,rcp45,Medium,8.18331e-4,2070,4776.101004534663,4750.87949726388,4804.48564360699
BAU,CanESM2,rcp45,Medium,8.18331e-4,2071,4783.543523181663,4759.63386122772,4810.305266284228
BAU,CanESM2,rcp45,Medium,8.18331e-4,2072,4722.903215218466,4698.7153534732115,4751.696601828186
BAU,CanESM2,rcp45,Medium,8.18331e-4,2073,4707.913187734819,4685.021507796701,4739.689510704181
BAU,CanESM2,rcp45,Medium,8.18331e-4,2074,4705.344996212559,4687.018318608987,4736.411062500744
BAU,CanESM2,rcp45,Medium,8.18331e-4,2075,4751.114226828907,4732.202248541042,4781.790516949673
BAU,CanESM2,rcp45,Medium,8.18331e-4,2076,4758.58235934754,4736.350332750273,4787.761768052966
BAU,CanESM2,rcp45,Medium,8.18331e-4,2077,4774.9624674159495,4750.745245667874,4808.314717449218
BAU,CanESM2,rcp45,Medium,8.18331e-4,2078,4853.230118606378,4826.4733065795535,4883.897902182883
BAU,CanESM2,rcp45,Medium,8.18331e-4,2079,4876.8594425329975,4851.81679805259,4908.731157566566
BAU,CanESM2,rcp45,Medium,8.18331e-4,2080,4820.093297497447,4798.612392224317,4852.795875529185
BAU,CanESM2,rcp45,Medium,8.18331e-4,2081,4832.6413537308445,4810.097377749045,4868.111152865042
BAU,CanESM2,rcp45,Medium,8.18331e-4,2082,4882.36866554177,4857.370263151808,4919.877767969636
BAU,CanESM2,rcp45,Medium,8.18331e-4,2083,4817.52147747314,4791.636876618423,4853.798579949477
BAU,CanESM2,rcp45,Medium,8.18331e-4,2084,4809.693939597568,4782.283786218382,4844.799464408075
BAU,CanESM2,rcp45,Medium,8.18331e-4,2085,4848.506126471152,4822.2568864491295,4879.984196793932
BAU,CanESM2,rcp45,Medium,8.18331e-4,2086,4832.2899302882215,4801.975938057567,4863.634497595877
BAU,CanESM2,rcp45,Medium,8.18331e-4,2087,4891.742744151802,4857.540545246973,4923.8652804058565
BAU,CanESM2,rcp45,Medium,8.18331e-4,2088,4894.483541264784,4861.320053560599,4929.049331734266
BAU,CanESM2,rcp45,Medium,8.18331e-4,2089,4881.679120949016,4851.117309245883,4917.332039343645
BAU,CanESM2,rcp45,Medium,8.18331e-4,2090,4814.401630790213,4786.744243056984,4851.067977285179
BAU,CanESM2,rcp45,Medium,8.18331e-4,2091,4788.282959726691,4761.990153402535,4824.807892214572
BAU,CanESM2,rcp45,Medium,8.18331e-4,2092,4819.363348328027,4791.60042085215,4858.342300089234
BAU,CanESM2,rcp45,Medium,8.18331e-4,2093,4846.272428957937,4819.42239994919,4884.890773313161
BAU,CanESM2,rcp45,Medium,8.18331e-4,2094,4841.669549743184,4811.902274072156,4880.382953589868
BAU,CanESM2,rcp45,Medium,8.18331e-4,2095,4796.031502365205,4768.4319769995855,4835.700302464605
BAU,CanESM2,rcp45,Medium,8.18331e-4,2096,4760.627849752518,4736.556097397427,4799.199798460921
BAU,CanESM2,rcp45,Medium,8.18331e-4,2097,4778.667871781856,4752.557074180902,4820.720657826349
BAU,CanESM2,rcp45,Medium,8.18331e-4,2098,4823.934884752642,4803.22696389284,4868.961797913579
BAU,CanESM2,rcp45,Medium,8.18331e-4,2099,4799.059923479372,4778.834513717715,4838.944706127418
BAU,CanESM2,rcp45,Medium,8.18331e-4,2100,4792.806645387442,4769.178847649431,4833.415520583549
BAU,CanESM2,rcp45,Medium,8.18331e-4,2101,4787.075840555731,4764.174697471635,4823.06737050197
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2002,4795.010066114693,4794.509340480638,4795.410464627183
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2003,4787.776547765013,4787.28931671454,4788.384835473423
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2004,4796.645156325855,4795.822427863328,4797.538883118083
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2005,4839.0576251427065,4838.189308896142,4839.883442798014
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2006,4843.843790744002,4842.704760231048,4844.940059560386
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2007,4792.962240842981,4792.070989310572,4793.873772892807
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2008,4756.747169239065,4755.858997927731,4757.704468413161
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2009,4739.618591159231,4738.814637170721,4741.209613158538
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2010,4804.645854924443,4803.634939421498,4806.853970416386
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2011,4802.576046278632,4801.297658366308,4804.382657029666
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2012,4796.881598166746,4795.492433199388,4798.70178014945
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2013,4707.692324706629,4705.994650467541,4709.712260195199
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2014,4687.094220005157,4683.718082670101,4689.692484293013
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2015,4639.528106798876,4635.952362075278,4643.264326350841
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2016,4674.614043009995,4671.424638241126,4679.931676869192
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2017,4627.149958387635,4622.160804008834,4635.482969304285
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2018,4608.7425387263065,4603.4164018165775,4618.120546441169
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2019,4646.859356133962,4638.724339038542,4652.564511187799
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2020,4657.7833113109145,4648.695220835334,4663.209812308228
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2021,4671.952382894789,4662.744945537379,4678.716083524481
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2022,4702.579641960075,4693.620787032996,4710.92530679592
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2023,4698.083181897357,4686.3379427135715,4707.9588168335695
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2024,4676.407713819441,4664.375235982848,4686.668093538246
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2025,4711.803663687354,4696.130146955143,4722.28362923625
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2026,4707.852467528172,4692.351200838617,4720.284552270787
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2027,4678.8916786434875,4662.2485867957475,4693.911915688966
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2028,4674.5255901372775,4660.480025330021,4691.770548755607
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2029,4686.277777902623,4672.121635952409,4702.929708589156
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2030,4698.093160096749,4683.980512094618,4716.461759495667
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2031,4723.705620824887,4707.775477009816,4744.19589207987
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2032,4676.781287655806,4660.743779543882,4695.291768222869
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2033,4654.344421994938,4639.646389660351,4672.665605273405
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2034,4671.977980982503,4657.507576017034,4692.897932804392
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2035,4624.74779525904,4610.484188112198,4645.313851365746
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2036,4625.820555187646,4609.628016641431,4645.590362358979
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2037,4585.251943538318,4570.829116137893,4604.930873834575
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2038,4583.943686096562,4569.610113511624,4602.22338119384
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2039,4593.563469056397,4578.410141431614,4612.210131691498
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2040,4615.579994988609,4599.905976973191,4634.947202958684
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2041,4668.171594538419,4653.326617615706,4687.872223666299
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2042,4683.410972412585,4669.349941013296,4703.830550625406
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2043,4704.798876192201,4691.521641621188,4724.44748703336
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2044,4689.796168009905,4676.6902967999295,4711.329153827443
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2045,4674.442496423927,4659.8802670897685,4690.876245418304
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2046,4644.173728742134,4631.537226312038,4661.638377626903
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2047,4658.859671386049,4644.143108332061,4675.612479354919
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2048,4639.064491745764,4623.948093438061,4658.260519753749
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2049,4626.2415977690835,4612.440149118391,4645.035753886441
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2050,4602.2581965790005,4587.692342420566,4622.289447861644
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2051,4580.188360746695,4565.247635811062,4603.260660521586
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2052,4584.789233047233,4567.443139466599,4606.8000822035365
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2053,4566.635428800755,4546.55528960702,4592.51215467639
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2054,4571.395061297172,4549.1431372975485,4596.835283619014
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2055,4618.126341989233,4593.33327870245,4648.601442782384
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2056,4666.406269687802,4640.326016555363,4692.470858797927
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2057,4628.251825373049,4602.004364855658,4655.645070481071
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2058,4637.805363010757,4609.71516167517,4666.093664426185
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2059,4589.664215703695,4562.42527683843,4617.294047953272
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2060,4579.536562007295,4553.021527791406,4606.666184833245
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2061,4598.070891587802,4573.24049820319,4624.679546611522
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2062,4586.29371613306,4558.523207081034,4609.510664403775
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2063,4616.192112590464,4587.05040742018,4637.770343812637
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2064,4654.137356117966,4627.86160702761,4676.509825144513
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2065,4663.363952571907,4639.208709344839,4685.289501318683
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2066,4700.232620983393,4674.899828720789,4724.322103642353
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2067,4703.331060971599,4672.417487480118,4728.218974552789
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2068,4723.6058117362545,4692.904221730322,4747.513262593602
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2069,4648.911482546069,4617.848879201249,4673.4418976038805
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2070,4679.857752785872,4647.6021977230075,4702.586161619564
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2071,4685.652650405732,4653.482424770244,4711.339418841498
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2072,4624.252988936558,4594.568180581332,4646.41695798857
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2073,4607.99153552562,4575.179933514774,4629.427854901873
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2074,4604.744934958967,4571.283376313268,4629.198714963154
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2075,4646.615685734021,4617.051644241478,4676.086516749493
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2076,4651.627615620743,4619.109213308042,4680.893697603197
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2077,4664.960376545001,4631.199200807329,4695.122106158089
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2078,4737.557657168461,4704.2692929091745,4768.094049232997
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2079,4758.640764772862,4728.6501841272075,4788.390758509688
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2080,4702.643335332503,4670.7559823503,4728.941145185589
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2081,4713.545978610999,4681.8708279202265,4741.681709662495
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2082,4759.473085937848,4727.586741490537,4790.435299292005
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2083,4695.289447861496,4658.051050566962,4718.280075523924
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2084,4684.189777748873,4650.839389312406,4709.979006175691
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2085,4720.982202342987,4688.540538261095,4749.552761478942
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2086,4702.754487490053,4673.910639726398,4728.2831844799675
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2087,4758.324015230243,4732.266704768645,4779.021470685369
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2088,4758.844872577382,4737.121771453341,4778.570778952267
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2089,4745.327335245138,4722.20575588784,4767.714547614186
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2090,4678.5387038533645,4651.095546688478,4701.715120047835
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2091,4651.8469849937655,4624.598572436124,4671.263889140188
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2092,4679.363561811603,4656.73522497993,4696.85472507643
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2093,4703.815449424016,4677.458624173766,4726.694507982772
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2094,4698.70339209108,4672.348289663459,4719.606409383165
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2095,4651.391963584727,4620.579334363226,4668.2947156964265
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2096,4618.635762192991,4590.6068960146185,4634.335819209618
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2097,4634.779924983115,4608.9021847753565,4652.007547134852
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2098,4676.761903925167,4648.034755791721,4695.346436500163
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2099,4651.787487651745,4623.148465211763,4672.490308848733
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2100,4643.998226211595,4619.296918628784,4668.03231282736
BAU,CanESM2,rcp45,MedLow,5.45554e-4,2101,4637.490183523666,4610.494173470585,4660.384629617064
BAU,CanESM2,rcp85,High,0.001363884,2001,4823.131015209271,4823.131015209271,4823.131015209271
BAU,CanESM2,rcp85,High,0.001363884,2002,4795.17882388282,4794.878858010734,4795.5075428452265
BAU,CanESM2,rcp85,High,0.001363884,2003,4788.584170675055,4788.119014308196,4789.047988178947
BAU,CanESM2,rcp85,High,0.001363884,2004,4798.0571150299775,4797.518036085794,4798.497964115441
BAU,CanESM2,rcp85,High,0.001363884,2005,4841.671849465004,4840.895675532028,4842.236691681995
BAU,CanESM2,rcp85,High,0.001363884,2006,4847.62788410578,4846.918061525357,4848.213729882962
BAU,CanESM2,rcp85,High,0.001363884,2007,4797.5200994406805,4796.789404751587,4798.367931074565
BAU,CanESM2,rcp85,High,0.001363884,2008,4762.679072058231,4761.977186945631,4763.744322769537
BAU,CanESM2,rcp85,High,0.001363884,2009,4746.92325383745,4745.924009722984,4747.946605670476
BAU,CanESM2,rcp85,High,0.001363884,2010,4814.5041935492445,4813.500739750273,4815.935340279685
BAU,CanESM2,rcp85,High,0.001363884,2011,4814.271484748678,4813.035794390316,4815.260745840153
BAU,CanESM2,rcp85,High,0.001363884,2012,4810.580477230916,4809.176310580222,4811.715875831375
BAU,CanESM2,rcp85,High,0.001363884,2013,4722.160531534363,4720.428649855385,4723.5594218390615
BAU,CanESM2,rcp85,High,0.001363884,2014,4703.6213087298875,4702.023892737088,4705.7829959843875
BAU,CanESM2,rcp85,High,0.001363884,2015,4658.2249972593045,4655.053638518811,4661.380095926916
BAU,CanESM2,rcp85,High,0.001363884,2016,4631.862087852941,4627.725001909418,4636.172625155331
BAU,CanESM2,rcp85,High,0.001363884,2017,4597.1579385044515,4588.542173071405,4601.321500797347
BAU,CanESM2,rcp85,High,0.001363884,2018,4625.716424828515,4615.631276331606,4631.504596259853
BAU,CanESM2,rcp85,High,0.001363884,2019,4678.945279245056,4666.904318637794,4685.731198477916
BAU,CanESM2,rcp85,High,0.001363884,2020,4750.592432919786,4738.404268833054,4757.590354045129
BAU,CanESM2,rcp85,High,0.001363884,2021,4708.860059743044,4698.497157555963,4715.872148722485
BAU,CanESM2,rcp85,High,0.001363884,2022,4652.226360957571,4642.12989016834,4660.351603097787
BAU,CanESM2,rcp85,High,0.001363884,2023,4673.593229450082,4665.668049714219,4681.477697849711
BAU,CanESM2,rcp85,High,0.001363884,2024,4749.481568150815,4738.690619218523,4760.382204078403
BAU,CanESM2,rcp85,High,0.001363884,2025,4785.918115992686,4775.36067364486,4798.123081465172
BAU,CanESM2,rcp85,High,0.001363884,2026,4791.256172935546,4776.719732423278,4804.820552381073
BAU,CanESM2,rcp85,High,0.001363884,2027,4739.496311729731,4724.667291195367,4750.568478372106
BAU,CanESM2,rcp85,High,0.001363884,2028,4743.300412246442,4727.951619523165,4753.384988864263
BAU,CanESM2,rcp85,High,0.001363884,2029,4725.101508125321,4710.959343147439,4740.867685052833
BAU,CanESM2,rcp85,High,0.001363884,2030,4681.530258075889,4667.790429596538,4696.267385697089
BAU,CanESM2,rcp85,High,0.001363884,2031,4657.2869292493615,4641.587308745499,4676.238826053727
BAU,CanESM2,rcp85,High,0.001363884,2032,4704.9077798042745,4687.4312383363995,4724.369003953425
BAU,CanESM2,rcp85,High,0.001363884,2033,4703.169149123444,4683.439111235992,4721.920261611799
BAU,CanESM2,rcp85,High,0.001363884,2034,4714.5947318434055,4695.718820513867,4730.132790631134
BAU,CanESM2,rcp85,High,0.001363884,2035,4722.215933573056,4701.8933287887185,4741.3667411327015
BAU,CanESM2,rcp85,High,0.001363884,2036,4749.051668392135,4729.2600437638475,4767.1205233493565
BAU,CanESM2,rcp85,High,0.001363884,2037,4690.257203022337,4668.641575392656,4709.481412064521
BAU,CanESM2,rcp85,High,0.001363884,2038,4702.734402731766,4680.245090639356,4722.774638803846
BAU,CanESM2,rcp85,High,0.001363884,2039,4718.697561576385,4698.174567210058,4734.280993049546
BAU,CanESM2,rcp85,High,0.001363884,2040,4786.689893522225,4767.526677804858,4805.150487335039
BAU,CanESM2,rcp85,High,0.001363884,2041,4789.159765569069,4769.860826365685,4807.042074957512
BAU,CanESM2,rcp85,High,0.001363884,2042,4785.556337042882,4764.658409416369,4802.832811620715
BAU,CanESM2,rcp85,High,0.001363884,2043,4870.839284646402,4849.892041985597,4887.036456235273
BAU,CanESM2,rcp85,High,0.001363884,2044,4873.088074932449,4852.17970640528,4889.90541359918
BAU,CanESM2,rcp85,High,0.001363884,2045,4935.111812728728,4914.777850769119,4952.147770655411
