LUC,GCM,RCP,Timestep,Mean,Lower,Upper
BAU,CanESM2,rcp45,2002,-27.4,-27.8,-26.8
BAU,CanESM2,rcp45,2003,-6.3,-6.7,-5.9
BAU,CanESM2,rcp45,2004,7.3,6.8,7.7
BAU,CanESM2,rcp45,2005,38.6,38.1,39
BAU,CanESM2,rcp45,2006,4.5,4,4.8
BAU,CanESM2,rcp45,2007,-50.1,-50.6,-49.6
BAU,CanESM2,rcp45,2008,-28.8,-29.6,-28.3
BAU,CanESM2,rcp45,2009,-19.2,-19.9,-18.6
BAU,CanESM2,rcp45,2010,60.2,59.4,60.7
BAU,CanESM2,rcp45,2011,-4.2,-4.7,-3.6
BAU,CanESM2,rcp45,2012,-6.2,-6.8,-5.4
BAU,CanESM2,rcp45,2013,-89.9,-92.8,-87.1
BAU,CanESM2,rcp45,2014,-22.6,-25,-19.5
BAU,CanESM2,rcp45,2015,-44.6,-47.2,-41.7
BAU,CanESM2,rcp45,2016,33.2,30.5,35.8
BAU,CanESM2,rcp45,2017,-50.4,-54.5,-46
BAU,CanESM2,rcp45,2018,-21.3,-23.5,-18.3
BAU,CanESM2,rcp45,2019,33.2,29.9,36.4
BAU,CanESM2,rcp45,2020,6.6,2.8,10
BAU,CanESM2,rcp45,2021,9.2,6.2,12.7
BAU,CanESM2,rcp45,2022,24.8,19.7,29.3
BAU,CanESM2,rcp45,2023,-8,-12.6,-3.9
BAU,CanESM2,rcp45,2024,-25.2,-29.6,-20.6
BAU,CanESM2,rcp45,2025,29.7,24.8,33.8
BAU,CanESM2,rcp45,2026,-8.1,-11.9,-3.8
BAU,CanESM2,rcp45,2027,-32.4,-36.1,-29.3
BAU,CanESM2,rcp45,2028,-7.7,-11.5,-4
BAU,CanESM2,rcp45,2029,10.5,6.4,15.1
BAU,CanESM2,rcp45,2030,9.7,5.7,13.7
BAU,CanESM2,rcp45,2031,24.2,20.6,28.7
BAU,CanESM2,rcp45,2032,-46.8,-50.3,-43.3
BAU,CanESM2,rcp45,2033,-24.4,-28.4,-21.2
BAU,CanESM2,rcp45,2034,14.5,9.9,18.5
BAU,CanESM2,rcp45,2035,-44.2,-48.1,-39.3
BAU,CanESM2,rcp45,2036,-0.1,-3.4,3.3
BAU,CanESM2,rcp45,2037,-40.4,-43.4,-36.8
BAU,CanESM2,rcp45,2038,-3.9,-7.3,-0.2
BAU,CanESM2,rcp45,2039,7.8,3.5,11.2
BAU,CanESM2,rcp45,2040,18.7,15.2,22.2
BAU,CanESM2,rcp45,2041,46.8,43.2,49.9
BAU,CanESM2,rcp45,2042,11.3,7.7,15.5
BAU,CanESM2,rcp45,2043,16.4,13.1,20.9
BAU,CanESM2,rcp45,2044,-18.6,-23.3,-14.4
BAU,CanESM2,rcp45,2045,-18.1,-22.4,-13.5
BAU,CanESM2,rcp45,2046,-31.8,-36.2,-26.1
BAU,CanESM2,rcp45,2047,9.3,5.3,12.9
BAU,CanESM2,rcp45,2048,-23.5,-27.1,-19.1
BAU,CanESM2,rcp45,2049,-17.4,-22.2,-14.1
BAU,CanESM2,rcp45,2050,-24.9,-30.1,-19.8
BAU,CanESM2,rcp45,2051,-23.1,-26.7,-19.7
BAU,CanESM2,rcp45,2052,1.2,-3.1,6.3
BAU,CanESM2,rcp45,2053,-20.5,-23.6,-16.6
BAU,CanESM2,rcp45,2054,-0.9,-4.4,2.4
BAU,CanESM2,rcp45,2055,39,34.7,42.9
BAU,CanESM2,rcp45,2056,40.3,35.4,44.5
BAU,CanESM2,rcp45,2057,-39,-43,-35.3
BAU,CanESM2,rcp45,2058,5.2,0.3,9.9
BAU,CanESM2,rcp45,2059,-50.1,-54,-46.8
BAU,CanESM2,rcp45,2060,-16.1,-20.5,-12.7
BAU,CanESM2,rcp45,2061,11.5,7.2,16
BAU,CanESM2,rcp45,2062,-13.1,-17.9,-9
BAU,CanESM2,rcp45,2063,23.6,18.6,27.7
BAU,CanESM2,rcp45,2064,29.9,25.3,34.6
BAU,CanESM2,rcp45,2065,4.7,1.2,8.2
BAU,CanESM2,rcp45,2066,28.6,24.8,32.2
BAU,CanESM2,rcp45,2067,-0.4,-5.6,3.6
BAU,CanESM2,rcp45,2068,14.8,10.6,19
BAU,CanESM2,rcp45,2069,-71.5,-75.6,-67
BAU,CanESM2,rcp45,2070,25.3,21.1,29.8
BAU,CanESM2,rcp45,2071,0.6,-3.8,5.1
BAU,CanESM2,rcp45,2072,-56.8,-60.5,-52.4
BAU,CanESM2,rcp45,2073,-19.1,-22.7,-14.9
BAU,CanESM2,rcp45,2074,-9.4,-14.3,-5.7
BAU,CanESM2,rcp45,2075,31.8,27.3,36.7
BAU,CanESM2,rcp45,2076,-0.9,-4.5,3.4
BAU,CanESM2,rcp45,2077,5.6,2.1,10
BAU,CanESM2,rcp45,2078,58.9,54.2,63.2
BAU,CanESM2,rcp45,2079,12.1,7.2,17.2
BAU,CanESM2,rcp45,2080,-56.4,-61.3,-52.4
BAU,CanESM2,rcp45,2081,4.7,0.5,9.1
BAU,CanESM2,rcp45,2082,38.1,33.5,42.9
BAU,CanESM2,rcp45,2083,-57.6,-63.2,-52.5
BAU,CanESM2,rcp45,2084,-13.7,-18,-9.8
BAU,CanESM2,rcp45,2085,27.8,23.5,31.7
BAU,CanESM2,rcp45,2086,-18.8,-23,-14.3
BAU,CanESM2,rcp45,2087,46.6,41.9,50.3
BAU,CanESM2,rcp45,2088,-4.2,-8.4,-0.5
BAU,CanESM2,rcp45,2089,-16.5,-21.6,-12.2
BAU,CanESM2,rcp45,2090,-64.3,-69,-61.1
BAU,CanESM2,rcp45,2091,-27.5,-32.3,-22.2
BAU,CanESM2,rcp45,2092,20.5,16.6,24.8
BAU,CanESM2,rcp45,2093,18.1,14.3,22.3
BAU,CanESM2,rcp45,2094,-10.2,-14.5,-6.1
BAU,CanESM2,rcp45,2095,-47.9,-53.1,-43.3
BAU,CanESM2,rcp45,2096,-36.9,-41.5,-33.5
BAU,CanESM2,rcp45,2097,8.3,3.4,12.2
BAU,CanESM2,rcp45,2098,33.2,29.1,37.3
BAU,CanESM2,rcp45,2099,-27.3,-32.9,-23.9
BAU,CanESM2,rcp45,2100,-11.1,-16.5,-5.9
BAU,CanESM2,rcp45,2101,-8.9,-12.9,-4.6
BAU,CanESM2,rcp85,2002,-27.3,-27.8,-26.9
BAU,CanESM2,rcp85,2003,-6.3,-6.7,-5.8
BAU,CanESM2,rcp85,2004,7.2,6.8,7.7
BAU,CanESM2,rcp85,2005,38.6,38.1,39.1
BAU,CanESM2,rcp85,2006,4.5,4.1,5
BAU,CanESM2,rcp85,2007,-50,-50.4,-49.5
BAU,CanESM2,rcp85,2008,-28.7,-29.4,-28.2
BAU,CanESM2,rcp85,2009,-19.2,-19.9,-18.6
BAU,CanESM2,rcp85,2010,60.2,59.5,60.8
BAU,CanESM2,rcp85,2011,-4.1,-4.7,-3.5
BAU,CanESM2,rcp85,2012,-6.2,-6.8,-5.5
BAU,CanESM2,rcp85,2013,-90.2,-93.1,-87.6
BAU,CanESM2,rcp85,2014,-22.4,-25.1,-20.1
BAU,CanESM2,rcp85,2015,-44.8,-47.6,-42.3
BAU,CanESM2,rcp85,2016,-28.4,-30.8,-26
BAU,CanESM2,rcp85,2017,-40.3,-44.1,-36.5
BAU,CanESM2,rcp85,2018,20.1,16.5,23.6
BAU,CanESM2,rcp85,2019,44.9,41.4,48
BAU,CanESM2,rcp85,2020,57.8,54.1,61.2
BAU,CanESM2,rcp85,2021,-46.5,-49,-43.6
BAU,CanESM2,rcp85,2022,-58.2,-61.5,-55.4
BAU,CanESM2,rcp85,2023,14.6,10.8,18.6
BAU,CanESM2,rcp85,2024,59.8,53.6,65.9
BAU,CanESM2,rcp85,2025,18.4,13.3,24.6
BAU,CanESM2,rcp85,2026,-10,-15.4,-3.6
BAU,CanESM2,rcp85,2027,-58.1,-62.8,-54
BAU,CanESM2,rcp85,2028,-7,-13,-0.7
BAU,CanESM2,rcp85,2029,-25,-29,-20.4
BAU,CanESM2,rcp85,2030,-49,-53.3,-43.6
BAU,CanESM2,rcp85,2031,-30.5,-34.8,-26.6
BAU,CanESM2,rcp85,2032,31.5,25.9,37.8
BAU,CanESM2,rcp85,2033,-12.7,-16.7,-8.2
BAU,CanESM2,rcp85,2034,1.5,-2.5,6.3
BAU,CanESM2,rcp85,2035,-0.7,-5,3.3
BAU,CanESM2,rcp85,2036,11.9,7.3,18
BAU,CanESM2,rcp85,2037,-59.1,-63.4,-55.9
BAU,CanESM2,rcp85,2038,-4.9,-9.6,0.2
BAU,CanESM2,rcp85,2039,-1.1,-8.1,4.7
BAU,CanESM2,rcp85,2040,33.3,25.4,41
BAU,CanESM2,rcp85,2041,-17.3,-23.3,-10.9
BAU,CanESM2,rcp85,2042,-21,-26.6,-14
BAU,CanESM2,rcp85,2043,49.6,42.8,57.5
BAU,CanESM2,rcp85,2044,-21.6,-27.4,-14.7
BAU,CanESM2,rcp85,2045,33.3,27.2,40.1
BAU,CanESM2,rcp85,2046,-37.2,-42.9,-33
BAU,CanESM2,rcp85,2047,-11.7,-17.2,-6.3
BAU,CanESM2,rcp85,2048,-20.5,-24.6,-16.5
BAU,CanESM2,rcp85,2049,-30.1,-33.5,-25.8
BAU,CanESM2,rcp85,2050,33.5,27.9,38.9
BAU,CanESM2,rcp85,2051,5.9,0.8,11
BAU,CanESM2,rcp85,2052,-35.6,-39.6,-32
BAU,CanESM2,rcp85,2053,11.3,6.8,15.9
BAU,CanESM2,rcp85,2054,29,25.3,33.4
BAU,CanESM2,rcp85,2055,33.7,29.7,38
BAU,CanESM2,rcp85,2056,51.1,46.3,54.6
BAU,CanESM2,rcp85,2057,-5.1,-11.3,0.5
BAU,CanESM2,rcp85,2058,40.6,35.6,45
BAU,CanESM2,rcp85,2059,65,60,69.7
BAU,CanESM2,rcp85,2060,43.4,37.8,47.9
BAU,CanESM2,rcp85,2061,-70.3,-75,-65.6
BAU,CanESM2,rcp85,2062,-58.7,-63.9,-54
BAU,CanESM2,rcp85,2063,-71.4,-75,-67.7
BAU,CanESM2,rcp85,2064,15,10.9,18.3
BAU,CanESM2,rcp85,2065,72.2,67.6,77.2
BAU,CanESM2,rcp85,2066,-34.6,-38.8,-30.7
BAU,CanESM2,rcp85,2067,-47.6,-51.9,-43.6
BAU,CanESM2,rcp85,2068,65.4,60.1,70.5
BAU,CanESM2,rcp85,2069,-5.5,-11.2,0.3
BAU,CanESM2,rcp85,2070,-9,-13.5,-3.7
BAU,CanESM2,rcp85,2071,-2.2,-6.4,2
BAU,CanESM2,rcp85,2072,-20.3,-24.9,-14.5
BAU,CanESM2,rcp85,2073,-48.7,-52.8,-44
BAU,CanESM2,rcp85,2074,-25.6,-31.8,-21.6
BAU,CanESM2,rcp85,2075,-31.1,-34.8,-26.9
BAU,CanESM2,rcp85,2076,1.2,-2.8,5.2
BAU,CanESM2,rcp85,2077,56.9,52.2,61.1
BAU,CanESM2,rcp85,2078,4.8,-0.4,8.6
BAU,CanESM2,rcp85,2079,-51.1,-55,-47.5
BAU,CanESM2,rcp85,2080,59.2,54.1,63.6
BAU,CanESM2,rcp85,2081,56,51.2,61.1
BAU,CanESM2,rcp85,2082,19.1,14.1,23.9
BAU,CanESM2,rcp85,2083,-75.1,-79.9,-70.5
BAU,CanESM2,rcp85,2084,55.6,51.2,59.6
BAU,CanESM2,rcp85,2085,16.6,11.7,20.9
BAU,CanESM2,rcp85,2086,-39.3,-44,-34.6
BAU,CanESM2,rcp85,2087,-72.1,-77,-68.2
BAU,CanESM2,rcp85,2088,65.7,60,71.4
BAU,CanESM2,rcp85,2089,32.1,26.6,37.1
BAU,CanESM2,rcp85,2090,-37.3,-42,-31.7
BAU,CanESM2,rcp85,2091,-12.5,-17.1,-7.9
BAU,CanESM2,rcp85,2092,45.5,40.4,51.2
BAU,CanESM2,rcp85,2093,-47.3,-52.7,-42.6
BAU,CanESM2,rcp85,2094,-37.2,-42.3,-32.3
BAU,CanESM2,rcp85,2095,-5.5,-10.4,-0.8
BAU,CanESM2,rcp85,2096,-97.9,-104,-92.5
BAU,CanESM2,rcp85,2097,-15.9,-21.3,-11
BAU,CanESM2,rcp85,2098,10.7,6.2,15.6
BAU,CanESM2,rcp85,2099,19.3,13.1,24.8
BAU,CanESM2,rcp85,2100,11.9,6.5,17.1
BAU,CanESM2,rcp85,2101,12.7,6.1,18.5
BAU,CNRM-CM5,rcp45,2002,-27.4,-27.7,-26.9
BAU,CNRM-CM5,rcp45,2003,-6.3,-6.7,-5.9
BAU,CNRM-CM5,rcp45,2004,7.2,6.8,7.6
BAU,CNRM-CM5,rcp45,2005,38.6,38.2,38.9
BAU,CNRM-CM5,rcp45,2006,4.5,4,4.9
BAU,CNRM-CM5,rcp45,2007,-50,-50.4,-49.6
BAU,CNRM-CM5,rcp45,2008,-28.7,-29.4,-28.1
BAU,CNRM-CM5,rcp45,2009,-19.2,-20,-18.5
BAU,CNRM-CM5,rcp45,2010,60.1,59.5,60.7
BAU,CNRM-CM5,rcp45,2011,-4.1,-4.7,-3.6
BAU,CNRM-CM5,rcp45,2012,-6.2,-6.8,-5.5
BAU,CNRM-CM5,rcp45,2013,-89.8,-92.5,-87.1
BAU,CNRM-CM5,rcp45,2014,-22.5,-25.2,-19.6
BAU,CNRM-CM5,rcp45,2015,-44.7,-47.5,-41.8
BAU,CNRM-CM5,rcp45,2016,47.9,45.5,50.3
BAU,CNRM-CM5,rcp45,2017,3.8,0.1,8.1
BAU,CNRM-CM5,rcp45,2018,35.5,32.5,39.3
BAU,CNRM-CM5,rcp45,2019,25.2,22.2,29.5
BAU,CNRM-CM5,rcp45,2020,25.2,21.7,28.4
BAU,CNRM-CM5,rcp45,2021,-27.8,-31.3,-24
BAU,CNRM-CM5,rcp45,2022,-20.1,-25.2,-16.4
BAU,CNRM-CM5,rcp45,2023,23.4,18.9,27.3
BAU,CNRM-CM5,rcp45,2024,10.8,5.3,14.9
BAU,CNRM-CM5,rcp45,2025,14.6,10.3,18.8
BAU,CNRM-CM5,rcp45,2026,5.1,1.1,9.4
BAU,CNRM-CM5,rcp45,2027,-2,-6.6,1.9
BAU,CNRM-CM5,rcp45,2028,36.8,31.6,41.1
BAU,CNRM-CM5,rcp45,2029,35.4,31.4,39.8
BAU,CNRM-CM5,rcp45,2030,30.1,26.6,34.6
BAU,CNRM-CM5,rcp45,2031,21.8,17,25.9
BAU,CNRM-CM5,rcp45,2032,34.6,30.3,38.5
BAU,CNRM-CM5,rcp45,2033,0.3,-3.9,4.5
BAU,CNRM-CM5,rcp45,2034,-55.2,-60,-50.9
BAU,CNRM-CM5,rcp45,2035,-28,-31.7,-24
BAU,CNRM-CM5,rcp45,2036,6.7,2.1,11.1
BAU,CNRM-CM5,rcp45,2037,-21.9,-25.6,-17.9
BAU,CNRM-CM5,rcp45,2038,78.8,74.3,83.1
BAU,CNRM-CM5,rcp45,2039,3.3,-1.5,7.5
BAU,CNRM-CM5,rcp45,2040,18.5,14.5,23.5
BAU,CNRM-CM5,rcp45,2041,3.3,-0.2,7.1
BAU,CNRM-CM5,rcp45,2042,26.2,21.3,31.1
BAU,CNRM-CM5,rcp45,2043,-9.7,-14.7,-5.5
BAU,CNRM-CM5,rcp45,2044,2.6,-0.9,7.8
BAU,CNRM-CM5,rcp45,2045,40.1,34.7,45.3
BAU,CNRM-CM5,rcp45,2046,-9.2,-13.3,-4.7
BAU,CNRM-CM5,rcp45,2047,-64.6,-68.8,-60.1
BAU,CNRM-CM5,rcp45,2048,-30,-34.1,-26.1
BAU,CNRM-CM5,rcp45,2049,21.3,16.6,25.4
BAU,CNRM-CM5,rcp45,2050,-61.6,-65.7,-57.1
BAU,CNRM-CM5,rcp45,2051,49.9,44.9,54.9
BAU,CNRM-CM5,rcp45,2052,-21.3,-26.9,-16.4
BAU,CNRM-CM5,rcp45,2053,-32.7,-36.5,-28.5
BAU,CNRM-CM5,rcp45,2054,-22,-26.6,-17.7
BAU,CNRM-CM5,rcp45,2055,50,45.2,55.1
BAU,CNRM-CM5,rcp45,2056,48.1,42.9,52.7
BAU,CNRM-CM5,rcp45,2057,-26.6,-31.3,-21.5
BAU,CNRM-CM5,rcp45,2058,-32.4,-37.7,-27.9
BAU,CNRM-CM5,rcp45,2059,19.8,15.7,23.8
BAU,CNRM-CM5,rcp45,2060,-44.2,-48,-39.9
BAU,CNRM-CM5,rcp45,2061,33.1,28,37.6
BAU,CNRM-CM5,rcp45,2062,-51.6,-57.1,-47.5
BAU,CNRM-CM5,rcp45,2063,-20.3,-24.2,-15.9
BAU,CNRM-CM5,rcp45,2064,-15.3,-19.6,-10.8
BAU,CNRM-CM5,rcp45,2065,-15.1,-20.6,-9.8
BAU,CNRM-CM5,rcp45,2066,-28.5,-32.3,-23.7
BAU,CNRM-CM5,rcp45,2067,39.8,34.9,45.2
BAU,CNRM-CM5,rcp45,2068,-68.7,-72.9,-64.3
BAU,CNRM-CM5,rcp45,2069,5.9,1.2,11.1
BAU,CNRM-CM5,rcp45,2070,8.9,2.9,14.8
BAU,CNRM-CM5,rcp45,2071,30.7,24,36.8
BAU,CNRM-CM5,rcp45,2072,-37.2,-42.2,-32.7
BAU,CNRM-CM5,rcp45,2073,-22,-26.5,-16.2
BAU,CNRM-CM5,rcp45,2074,-27.3,-31.5,-22.7
BAU,CNRM-CM5,rcp45,2075,25,20.2,31.1
BAU,CNRM-CM5,rcp45,2076,3.1,-1.9,9.5
BAU,CNRM-CM5,rcp45,2077,6.8,2.7,11.8
BAU,CNRM-CM5,rcp45,2078,-30.3,-34.9,-25.8
BAU,CNRM-CM5,rcp45,2079,-10.7,-15.3,-5.5
BAU,CNRM-CM5,rcp45,2080,1.6,-3.9,7.3
BAU,CNRM-CM5,rcp45,2081,-5.4,-10.1,-0.8
BAU,CNRM-CM5,rcp45,2082,-0.1,-5.2,4.5
BAU,CNRM-CM5,rcp45,2083,-5.2,-10.5,-0.9
BAU,CNRM-CM5,rcp45,2084,11.8,7.5,16.5
BAU,CNRM-CM5,rcp45,2085,-46.1,-50.2,-41.7
BAU,CNRM-CM5,rcp45,2086,6.7,0.9,12.7
BAU,CNRM-CM5,rcp45,2087,35.2,29.9,39.9
BAU,CNRM-CM5,rcp45,2088,-44.2,-49,-39.5
BAU,CNRM-CM5,rcp45,2089,-3.5,-8,1.9
BAU,CNRM-CM5,rcp45,2090,-1,-5.1,3.3
BAU,CNRM-CM5,rcp45,2091,-27.3,-32.4,-22.8
BAU,CNRM-CM5,rcp45,2092,-10.6,-17,-6.5
BAU,CNRM-CM5,rcp45,2093,-48,-52.2,-43.7
BAU,CNRM-CM5,rcp45,2094,47.9,42.3,53
BAU,CNRM-CM5,rcp45,2095,43.3,37.8,49.6
BAU,CNRM-CM5,rcp45,2096,-29.6,-34.3,-24.9
BAU,CNRM-CM5,rcp45,2097,-7.5,-12.7,-3.3
BAU,CNRM-CM5,rcp45,2098,39.5,32.8,44.8
BAU,CNRM-CM5,rcp45,2099,-53.5,-57.6,-48.7
BAU,CNRM-CM5,rcp45,2100,-18.5,-23.8,-13.2
BAU,CNRM-CM5,rcp45,2101,-17.9,-23.7,-13
BAU,CNRM-CM5,rcp85,2002,-27.3,-27.8,-26.9
BAU,CNRM-CM5,rcp85,2003,-6.3,-6.7,-5.9
BAU,CNRM-CM5,rcp85,2004,7.2,6.8,7.7
BAU,CNRM-CM5,rcp85,2005,38.6,38.2,39
BAU,CNRM-CM5,rcp85,2006,4.5,4,5
BAU,CNRM-CM5,rcp85,2007,-50.1,-50.6,-49.5
BAU,CNRM-CM5,rcp85,2008,-28.7,-29.4,-28.2
BAU,CNRM-CM5,rcp85,2009,-19.3,-19.9,-18.7
BAU,CNRM-CM5,rcp85,2010,60.1,59.4,60.7
BAU,CNRM-CM5,rcp85,2011,-4.1,-4.8,-3.5
BAU,CNRM-CM5,rcp85,2012,-6.1,-6.8,-5.5
BAU,CNRM-CM5,rcp85,2013,-89.8,-92.7,-87.1
BAU,CNRM-CM5,rcp85,2014,-22.4,-25.1,-19.7
BAU,CNRM-CM5,rcp85,2015,-44.7,-47.2,-42.1
BAU,CNRM-CM5,rcp85,2016,8.5,6.2,11.2
BAU,CNRM-CM5,rcp85,2017,-1.3,-4.4,1.7
BAU,CNRM-CM5,rcp85,2018,-2.2,-6.3,0.7
BAU,CNRM-CM5,rcp85,2019,29.1,26,32.3
BAU,CNRM-CM5,rcp85,2020,23,19.9,26.3
BAU,CNRM-CM5,rcp85,2021,15,11.8,19.3
BAU,CNRM-CM5,rcp85,2022,2.9,0.2,5.8
BAU,CNRM-CM5,rcp85,2023,-12.7,-16.2,-9.2
BAU,CNRM-CM5,rcp85,2024,62,58.1,65.4
BAU,CNRM-CM5,rcp85,2025,42.4,38.8,46.4
BAU,CNRM-CM5,rcp85,2026,-1.5,-5.6,2.4
BAU,CNRM-CM5,rcp85,2027,20.5,16.4,24.4
BAU,CNRM-CM5,rcp85,2028,-36.2,-39.8,-32.5
BAU,CNRM-CM5,rcp85,2029,-14.8,-18.2,-11
BAU,CNRM-CM5,rcp85,2030,25.5,21.1,29
BAU,CNRM-CM5,rcp85,2031,-12.3,-17.1,-8.7
BAU,CNRM-CM5,rcp85,2032,23.5,19.9,27.8
BAU,CNRM-CM5,rcp85,2033,-34.6,-37.2,-30.8
BAU,CNRM-CM5,rcp85,2034,-15.1,-19,-10.7
BAU,CNRM-CM5,rcp85,2035,-24.7,-29,-19.8
BAU,CNRM-CM5,rcp85,2036,5.9,2.1,10.4
BAU,CNRM-CM5,rcp85,2037,49.6,46.3,52.7
BAU,CNRM-CM5,rcp85,2038,-18.6,-22,-14.7
BAU,CNRM-CM5,rcp85,2039,-24,-27.2,-20
BAU,CNRM-CM5,rcp85,2040,-20,-24.4,-15.9
BAU,CNRM-CM5,rcp85,2041,38.7,34.2,42.2
BAU,CNRM-CM5,rcp85,2042,-9.9,-14.6,-5.9
BAU,CNRM-CM5,rcp85,2043,-24.7,-28.3,-20.9
BAU,CNRM-CM5,rcp85,2044,7,2.8,10.7
BAU,CNRM-CM5,rcp85,2045,24,20.2,27.9
BAU,CNRM-CM5,rcp85,2046,24.7,19.8,28.6
BAU,CNRM-CM5,rcp85,2047,-53.3,-57.7,-49.7
BAU,CNRM-CM5,rcp85,2048,-12.1,-16.6,-7.7
BAU,CNRM-CM5,rcp85,2049,-20,-24,-16
BAU,CNRM-CM5,rcp85,2050,13.8,9.4,17.4
BAU,CNRM-CM5,rcp85,2051,4.9,0.4,8.9
BAU,CNRM-CM5,rcp85,2052,23.8,19.9,27.6
BAU,CNRM-CM5,rcp85,2053,19,14.8,22.8
BAU,CNRM-CM5,rcp85,2054,25.7,20.9,29.2
BAU,CNRM-CM5,rcp85,2055,42.4,38.5,46.8
BAU,CNRM-CM5,rcp85,2056,-3.6,-7.7,0.3
BAU,CNRM-CM5,rcp85,2057,-13.1,-17,-9
BAU,CNRM-CM5,rcp85,2058,-75.3,-79.8,-72
BAU,CNRM-CM5,rcp85,2059,20.2,16.3,24.3
BAU,CNRM-CM5,rcp85,2060,-37.6,-42,-32.9
BAU,CNRM-CM5,rcp85,2061,-14.3,-18.6,-10.3
BAU,CNRM-CM5,rcp85,2062,-20.5,-25.5,-16.1
BAU,CNRM-CM5,rcp85,2063,-6.4,-11.4,-1.9
BAU,CNRM-CM5,rcp85,2064,-20.7,-25.3,-16.1
BAU,CNRM-CM5,rcp85,2065,-16.2,-22,-11.3
BAU,CNRM-CM5,rcp85,2066,-2.4,-6.1,1.8
BAU,CNRM-CM5,rcp85,2067,20.2,15.9,24.5
BAU,CNRM-CM5,rcp85,2068,-32.5,-36.4,-27.5
BAU,CNRM-CM5,rcp85,2069,9.8,4.2,15.5
BAU,CNRM-CM5,rcp85,2070,10.2,5.2,15.3
BAU,CNRM-CM5,rcp85,2071,1.2,-4.7,6.2
BAU,CNRM-CM5,rcp85,2072,-11.6,-16.9,-6.7
BAU,CNRM-CM5,rcp85,2073,-8.1,-12.3,-3.6
BAU,CNRM-CM5,rcp85,2074,-43.6,-47,-39.2
BAU,CNRM-CM5,rcp85,2075,12.6,7.7,16.2
BAU,CNRM-CM5,rcp85,2076,-21.8,-28.4,-17.1
BAU,CNRM-CM5,rcp85,2077,54.2,49.5,57.8
BAU,CNRM-CM5,rcp85,2078,9.1,5.2,13.4
BAU,CNRM-CM5,rcp85,2079,-16.9,-22.9,-13.3
BAU,CNRM-CM5,rcp85,2080,-12,-16,-7.2
BAU,CNRM-CM5,rcp85,2081,-56.6,-60.4,-52.4
BAU,CNRM-CM5,rcp85,2082,-21.1,-25,-17.2
BAU,CNRM-CM5,rcp85,2083,-5.6,-10.2,-1.4
BAU,CNRM-CM5,rcp85,2084,-27.8,-31.7,-23.5
BAU,CNRM-CM5,rcp85,2085,32.5,26.6,38.4
BAU,CNRM-CM5,rcp85,2086,13.3,6.6,19.7
BAU,CNRM-CM5,rcp85,2087,-29.2,-33.7,-23.5
BAU,CNRM-CM5,rcp85,2088,36.9,29.7,44.2
BAU,CNRM-CM5,rcp85,2089,69.1,60.7,77.5
BAU,CNRM-CM5,rcp85,2090,-3.6,-9.3,1.8
BAU,CNRM-CM5,rcp85,2091,-10.4,-16.7,-4.4
BAU,CNRM-CM5,rcp85,2092,-65.4,-70.2,-61.5
BAU,CNRM-CM5,rcp85,2093,26.6,20.5,32.5
BAU,CNRM-CM5,rcp85,2094,-10.7,-17.9,-4.4
BAU,CNRM-CM5,rcp85,2095,24.2,18.3,29.4
BAU,CNRM-CM5,rcp85,2096,-71.6,-77.6,-65.6
BAU,CNRM-CM5,rcp85,2097,-6,-10.4,-1
BAU,CNRM-CM5,rcp85,2098,-22.1,-27,-17.1
BAU,CNRM-CM5,rcp85,2099,1.9,-2.5,7.6
BAU,CNRM-CM5,rcp85,2100,-23.4,-27.5,-19.1
BAU,CNRM-CM5,rcp85,2101,-20,-24.8,-15.1
BAU,HadGEM2-ES,rcp45,2002,-27.3,-27.8,-26.9
BAU,HadGEM2-ES,rcp45,2003,-6.3,-6.8,-5.8
BAU,HadGEM2-ES,rcp45,2004,7.2,6.8,7.6
BAU,HadGEM2-ES,rcp45,2005,38.6,38.1,39.1
BAU,HadGEM2-ES,rcp45,2006,4.5,4,4.9
BAU,HadGEM2-ES,rcp45,2007,-50.1,-50.8,-49.5
BAU,HadGEM2-ES,rcp45,2008,-28.7,-29.4,-28.2
BAU,HadGEM2-ES,rcp45,2009,-19.3,-19.8,-18.5
BAU,HadGEM2-ES,rcp45,2010,60.1,59.4,60.7
BAU,HadGEM2-ES,rcp45,2011,-4.1,-4.8,-3.6
BAU,HadGEM2-ES,rcp45,2012,-6.1,-6.9,-5.5
BAU,HadGEM2-ES,rcp45,2013,-90.3,-93.4,-87.3
BAU,HadGEM2-ES,rcp45,2014,-22.4,-25,-19.7
BAU,HadGEM2-ES,rcp45,2015,-44.9,-47.4,-42.2
BAU,HadGEM2-ES,rcp45,2016,3.9,1.4,6.2
BAU,HadGEM2-ES,rcp45,2017,19.8,16.4,23.1
BAU,HadGEM2-ES,rcp45,2018,-34.1,-37.9,-31.2
BAU,HadGEM2-ES,rcp45,2019,-38.3,-42.5,-34.6
BAU,HadGEM2-ES,rcp45,2020,-39.1,-42.7,-36
BAU,HadGEM2-ES,rcp45,2021,23.9,20.6,27.8
BAU,HadGEM2-ES,rcp45,2022,-4.6,-7.6,-1
BAU,HadGEM2-ES,rcp45,2023,-16,-19.2,-12.5
BAU,HadGEM2-ES,rcp45,2024,13,10,15.5
BAU,HadGEM2-ES,rcp45,2025,15.2,11.5,18.6
BAU,HadGEM2-ES,rcp45,2026,20,15.5,24.2
BAU,HadGEM2-ES,rcp45,2027,-73.8,-78.3,-68.3
