LUC,GCM,RCP,Flux,Mean,Lower,Upper
High,HadGEM2-ES,rcp85,Emission (Biomass),557.256915743286,527.6612031449104,583.8802932405443
High,HadGEM2-ES,rcp85,Emission (Clearcut),38.482025088357155,37.157826385520984,39.86709007994706
High,HadGEM2-ES,rcp85,Emission (Fire),291.69885787734444,277.9382259784725,307.66174018371646
High,HadGEM2-ES,rcp85,Emission (Orchard Removal),236.8265509040017,226.3052213767581,245.6810296936825
High,HadGEM2-ES,rcp85,Emission (Urban),82.5224988276688,79.95620503004652,84.28571751275172
High,HadGEM2-ES,rcp85,Harvest (AgExpand),10.532047826363685,9.554227599734345,11.396810178968195
High,HadGEM2-ES,rcp85,Harvest (Clearcut),307.8562007068596,297.2626110841647,318.9367206395948
High,HadGEM2-ES,rcp85,Harvest (Grain),825.3267263113872,818.5622476873161,831.0024052152037
High,HadGEM2-ES,rcp85,Harvest (Straw),496.3042366657797,489.1095607006504,503.62951460005337
High,HadGEM2-ES,rcp85,Harvest (Thinning),63.6536869362051,61.57290787324855,66.16971179221693
High,HadGEM2-ES,rcp85,Harvest (Urban),6.484939925097623,6.132991759646108,6.861221042635968
High,HadGEM2-ES,rcp85,Leaching,177.53222443633877,177.17755658837706,177.92397733311321
High,HadGEM2-ES,rcp85,LULCC,3151.1828863603223,3112.6319257425785,3193.3562374020703
High,HadGEM2-ES,rcp85,Mortality,956.8114831419864,913.2656680562845,996.2059558582016
High,HadGEM2-ES,rcp85,Mortality (Fire),166.2223460381176,153.48599126805908,178.73305566799237
High,HadGEM2-ES,rcp85,Mortality (Harvest),153.92810035343146,148.63130554206523,159.4683603198012
High,HadGEM2-ES,rcp85,Mortality (Insects),991.0731433886646,898.7027197542317,1102.9107724857045
High,HadGEM2-ES,rcp85,NECB,-916.1955688776915,-954.963909196608,-865.3174405054891
High,HadGEM2-ES,rcp85,NEP,2234.9873174826307,2154.312681451079,2313.5206894007597
High,HadGEM2-ES,rcp85,NPP,11838.533883668995,11717.22023643485,11961.149973285212
High,HadGEM2-ES,rcp85,Rh,9603.546566186364,9552.022465714512,9647.819075196901
High,MIROC5,rcp45,Emission (AgExpand),57.66103170817086,54.98765677407263,59.92742673197367
High,MIROC5,rcp45,Emission (Biomass),586.3984713162284,572.0029623844007,601.8230408923787
High,MIROC5,rcp45,Emission (Clearcut),38.50560481351163,37.21103876067113,39.70405048592565
High,MIROC5,rcp45,Emission (Fire),314.82772952323137,295.76065163335664,337.5010026741201
High,MIROC5,rcp45,Emission (Orchard Removal),224.33527244187218,213.35476544821415,233.61550995184996
High,MIROC5,rcp45,Emission (Urban),82.12454076526994,80.3054797987584,84.10973160023325
High,MIROC5,rcp45,Harvest (AgExpand),11.21790414389274,10.400117675072925,12.011707540594433
High,MIROC5,rcp45,Harvest (Clearcut),308.0448385080902,297.6883100853487,317.63240388743634
High,MIROC5,rcp45,Harvest (Grain),796.0456896857585,789.7534924277883,804.3535062065466
High,MIROC5,rcp45,Harvest (Straw),472.1028365647043,465.6147099960874,479.3137763352618
High,MIROC5,rcp45,Harvest (Thinning),65.61851248593264,63.20349422591825,67.45893846241853
High,MIROC5,rcp45,Harvest (Urban),6.804664677847265,6.474774941329349,7.148708988354942
High,MIROC5,rcp45,Leaching,186.04346325547843,185.55168127439094,186.6311076788095
High,MIROC5,rcp45,LULCC,3149.7305598899884,3114.97460211043,3179.7482971477143
High,MIROC5,rcp45,Mortality,990.7487435718289,967.3873601479243,1010.6191516932963
High,MIROC5,rcp45,Mortality (Fire),174.02697514773263,163.83096373867346,187.62396009796578
High,MIROC5,rcp45,Mortality (Harvest),154.02241925404607,148.84415504268554,158.8162019437305
High,MIROC5,rcp45,Mortality (Insects),981.5768792825262,897.36720617932,1064.581813129117
High,MIROC5,rcp45,NECB,-746.6403698176828,-780.1493447100871,-714.6015748953187
High,MIROC5,rcp45,NEP,2403.0901900723056,2359.236570035085,2454.8736062839043
High,MIROC5,rcp45,NPP,11419.764361703337,11351.576186351253,11508.390039722533
High,MIROC5,rcp45,Rh,9016.674171631032,8983.358067206307,9054.54302891481
High,MIROC5,rcp85,Emission (AgExpand),56.58700986275594,54.89016852294316,58.83602496096129
High,MIROC5,rcp85,Emission (Biomass),529.0548051342503,486.01955789480485,572.8805998401735
High,MIROC5,rcp85,Emission (Clearcut),36.10999098659644,33.85086260685486,37.893911790306845
High,MIROC5,rcp85,Emission (Fire),255.0515888092288,238.9879466885418,269.63642328982337
High,MIROC5,rcp85,Emission (Orchard Removal),225.27153526651867,215.95920331766354,234.87490475094114
High,MIROC5,rcp85,Emission (Urban),81.0143319310665,79.24500337508945,82.99623183144004
High,MIROC5,rcp85,Harvest (AgExpand),10.450497318551959,9.467339595482017,11.557104184565755
High,MIROC5,rcp85,Harvest (Clearcut),288.8799278927716,270.8069008548632,303.15129432247556
High,MIROC5,rcp85,Harvest (Grain),795.6061003041449,790.1500950814243,801.4212037649033
High,MIROC5,rcp85,Harvest (Straw),472.0412388949771,464.4778701264225,478.7323918753888
High,MIROC5,rcp85,Harvest (Thinning),60.69874977286034,56.677371419636884,64.5395594939986
High,MIROC5,rcp85,Harvest (Urban),6.3790536722052815,5.969762122307799,6.7211040490896385
High,MIROC5,rcp85,Leaching,184.57915673183066,184.0534323259257,185.05795655025787
High,MIROC5,rcp85,LULCC,3001.7239865777583,2932.67733776309,3065.5147613701224
High,MIROC5,rcp85,Mortality,902.1516126112352,849.4684095244781,953.3814423500321
High,MIROC5,rcp85,Mortality (Fire),140.51359779900417,129.13894525298346,151.17565140667773
High,MIROC5,rcp85,Mortality (Harvest),144.43996394638518,135.40345042742504,151.57564716124065
High,MIROC5,rcp85,Mortality (Insects),1105.5555109133388,976.8100712961277,1229.8578720627265
High,MIROC5,rcp85,NECB,-846.9293043872472,-890.6750600311639,-797.8136964934722
High,MIROC5,rcp85,NEP,2154.794682190511,2051.4946015388614,2263.284653819801
High,MIROC5,rcp85,NPP,11409.433648389288,11271.474167115706,11546.53848417334
High,MIROC5,rcp85,Rh,9254.638966198776,9209.419653361558,9295.890577133789
Low,CanESM2,rcp45,Emission (AgExpand),19.601610363353366,18.626476387420304,20.40403450527393
Low,CanESM2,rcp45,Emission (Biomass),628.8331570019277,604.9196264201189,656.8210504659755
Low,CanESM2,rcp45,Emission (Clearcut),25.82638132342889,23.69073797101018,27.981137881402308
Low,CanESM2,rcp45,Emission (Fire),318.7093456190965,300.1323528461937,332.65205378599774
Low,CanESM2,rcp45,Emission (Orchard Removal),247.2336687780998,237.0948386722197,259.9390507681809
Low,CanESM2,rcp45,Emission (Urban),26.792637460314317,25.70815137652449,28.09813665928524
Low,CanESM2,rcp45,Harvest (AgExpand),3.1691337743110664,2.874048032915133,3.4419907895190933
Low,CanESM2,rcp45,Harvest (Clearcut),206.6110505874288,189.5259037680897,223.8491030512443
Low,CanESM2,rcp45,Harvest (Grain),823.6233651851096,816.0476044138127,831.8558201417877
Low,CanESM2,rcp45,Harvest (Straw),513.6001791513573,505.8353262804765,523.1876161624625
Low,CanESM2,rcp45,Harvest (Thinning),32.617437302776416,28.720004989299802,36.65384310015034
Low,CanESM2,rcp45,Harvest (Urban),2.0969623730101468,1.8802357661324276,2.324218876444534
Low,CanESM2,rcp45,Leaching,189.36080948715826,188.9314266539104,189.84073332674984
Low,CanESM2,rcp45,LULCC,3038.0757384073722,2995.5187353398164,3069.808363560918
Low,CanESM2,rcp45,Mortality,1004.6755227346472,968.3665417548092,1034.8310763692903
Low,CanESM2,rcp45,Mortality (Fire),181.6734500396809,170.32760923708173,191.67792805594303
Low,CanESM2,rcp45,Mortality (Harvest),103.30552529371526,94.76295188403888,111.92455152561365
Low,CanESM2,rcp45,Mortality (Insects),1007.9022857367416,923.8978854394636,1114.9586824548514
Low,CanESM2,rcp45,NECB,-151.78210801791792,-196.36797900460272,-110.79286826323305
Low,CanESM2,rcp45,NEP,2886.2936303894544,2813.7509231427275,2955.085590607478
Low,CanESM2,rcp45,NPP,12952.169607113206,12852.109505945871,13050.577188703053
Low,CanESM2,rcp45,Rh,10065.875976723752,10027.541711020305,10102.0694433645
Low,CanESM2,rcp85,Emission (AgExpand),19.943767123314924,18.99770737756342,20.86517929988683
Low,CanESM2,rcp85,Emission (Biomass),613.9802770022492,569.366111740946,661.9021188457424
Low,CanESM2,rcp85,Emission (Clearcut),25.806005400804768,23.797036386256696,27.90276365287811
Low,CanESM2,rcp85,Emission (Fire),346.4066485501485,328.2314698387679,362.5729476503333
Low,CanESM2,rcp85,Emission (Orchard Removal),282.17374973620605,268.00019927158456,292.8956491186799
Low,CanESM2,rcp85,Emission (Urban),27.453709979677548,26.41300883810493,28.411124301512462
Low,CanESM2,rcp85,Harvest (AgExpand),3.141615390455646,2.809183287334455,3.4817465408317734
Low,CanESM2,rcp85,Harvest (Clearcut),206.44804320643811,190.37629109006326,223.22210922302105
Low,CanESM2,rcp85,Harvest (Grain),896.8330002191852,888.1037041482568,907.2909003764275
Low,CanESM2,rcp85,Harvest (Straw),573.9386394333393,564.8571580980911,585.2995729937875
Low,CanESM2,rcp85,Harvest (Thinning),32.47351859585454,28.97905855940414,36.34566452281821
Low,CanESM2,rcp85,Harvest (Urban),1.9818040772766456,1.7923846185157652,2.1988864946004165
Low,CanESM2,rcp85,Leaching,185.7526807678506,185.24306151596417,186.2986583950502
Low,CanESM2,rcp85,LULCC,3216.333459482801,3145.088693446167,3272.4202101251185
Low,CanESM2,rcp85,Mortality,1034.9112516795383,981.319451385317,1093.4029208935663
Low,CanESM2,rcp85,Mortality (Fire),213.76495622429812,197.10460873717076,229.29267510153528
Low,CanESM2,rcp85,Mortality (Harvest),103.22402160321919,95.18814554503658,111.6110546115066
Low,CanESM2,rcp85,Mortality (Insects),1089.8259747359486,970.6684617844231,1207.5309883685275
Low,CanESM2,rcp85,NECB,-74.62596070282018,-141.8703716620633,5.42228595122923
Low,CanESM2,rcp85,NEP,3141.7074987799806,3023.253407188149,3263.388035052454
Low,CanESM2,rcp85,NPP,14118.310569934945,13956.88597291262,14263.799763468793
Low,CanESM2,rcp85,Rh,10976.603071154965,10927.478368442942,11024.625943384846
Low,CNRM-CM5,rcp45,Emission (AgExpand),21.385082055740607,20.487159507578347,22.188499744401597
Low,CNRM-CM5,rcp45,Emission (Biomass),682.173315404628,659.5554850194728,706.8660262523342
Low,CNRM-CM5,rcp45,Emission (Clearcut),27.0049203991713,24.817972715538268,28.95219766776938
Low,CNRM-CM5,rcp45,Emission (Fire),312.13438633478614,290.88818474866594,331.3877198389766
Low,CNRM-CM5,rcp45,Emission (Orchard Removal),289.700170981763,280.93170942034783,301.7970572012943
Low,CNRM-CM5,rcp45,Emission (Urban),30.083632345684805,28.92557136758165,31.282397529151957
Low,CNRM-CM5,rcp45,Harvest (AgExpand),3.4968147703838195,3.220369171851171,3.768531342202584
Low,CNRM-CM5,rcp45,Harvest (Clearcut),216.03936319337512,198.54378172431205,231.61758134214688
Low,CNRM-CM5,rcp45,Harvest (Grain),909.2004175050154,901.2587346630219,917.5228281447772
Low,CNRM-CM5,rcp45,Harvest (Straw),584.3098275050994,574.4041962243623,593.1305280220931
Low,CNRM-CM5,rcp45,Harvest (Thinning),34.431903527231576,30.60963150953711,37.88198221661664
Low,CNRM-CM5,rcp45,Harvest (Urban),2.3327943919515435,2.1197099358105334,2.533924195340613
Low,CNRM-CM5,rcp45,Leaching,196.11674484308182,195.70658970651516,196.52195882109555
Low,CNRM-CM5,rcp45,LULCC,3308.4093732579126,3273.7351189900146,3342.9971552543866
Low,CNRM-CM5,rcp45,Mortality,1058.8810299781799,1024.8705804049532,1092.7520405499977
Low,CNRM-CM5,rcp45,Mortality (Fire),177.10147261840075,162.6472116093966,191.13082176653978
Low,CNRM-CM5,rcp45,Mortality (Harvest),108.01968159668664,99.27189086215478,115.80879067106974
Low,CNRM-CM5,rcp45,Mortality (Insects),991.4007768377162,887.3384112857777,1097.8376923205162
Low,CNRM-CM5,rcp45,NECB,121.19408896660781,76.87517998960764,164.57362636865167
Low,CNRM-CM5,rcp45,NEP,3429.60346222452,3363.0616638390256,3493.3560652394212
Low,CNRM-CM5,rcp45,NPP,13918.002773716678,13822.142358888967,14022.340752598333
Low,CNRM-CM5,rcp45,Rh,10488.399311492158,10447.170589800317,10526.729078734996
Low,CNRM-CM5,rcp85,Emission (AgExpand),20.362914721127996,19.578521882411138,21.110616096624604
Low,CNRM-CM5,rcp85,Emission (Biomass),680.0731551690096,657.4510336686157,702.0743749623362
Low,CNRM-CM5,rcp85,Emission (Clearcut),27.075467650523162,24.821637915496467,29.33524291046205
Low,CNRM-CM5,rcp85,Emission (Fire),289.2495803181229,276.87787867231367,308.3219091047507
Low,CNRM-CM5,rcp85,Emission (Orchard Removal),279.02314745306796,266.9959851979808,292.8538184006569
Low,CNRM-CM5,rcp85,Emission (Urban),28.483690458238055,27.34128215030962,29.719778139757203
Low,CNRM-CM5,rcp85,Harvest (AgExpand),3.444625281992694,3.157669695380258,3.718784244990351
Low,CNRM-CM5,rcp85,Harvest (Clearcut),216.60374120418427,198.57310332399499,234.68194328368594
Low,CNRM-CM5,rcp85,Harvest (Grain),892.2313181446644,884.2693966737264,899.9918163806557
Low,CNRM-CM5,rcp85,Harvest (Straw),570.0897489917874,560.9856634801345,577.9760100390738
Low,CNRM-CM5,rcp85,Harvest (Thinning),34.687290489789945,30.789852217339767,38.422176687958206
Low,CNRM-CM5,rcp85,Harvest (Urban),2.2777991477667943,2.047599273373127,2.4909062903434984
Low,CNRM-CM5,rcp85,Leaching,191.9917537339994,191.54370713875326,192.46093467331306
Low,CNRM-CM5,rcp85,LULCC,3235.5942327642747,3198.6574378621403,3279.7620928705546
Low,CNRM-CM5,rcp85,Mortality,1055.1394059941222,1029.325170025776,1081.6978127355437
Low,CNRM-CM5,rcp85,Mortality (Fire),173.29709627676237,164.83607305096422,186.59131519163975
Low,CNRM-CM5,rcp85,Mortality (Harvest),108.30187060209187,99.28655166199042,117.34097164185422
Low,CNRM-CM5,rcp85,Mortality (Insects),1031.2424806589074,925.7128193933738,1149.0507633241614
Low,CNRM-CM5,rcp85,NECB,14.832617602961392,-37.9097827983889,69.27474538617594
Low,CNRM-CM5,rcp85,NEP,3250.426850367236,3176.823393571068,3316.0595968880116
Low,CNRM-CM5,rcp85,NPP,13984.375829187782,13878.320427277076,14085.231395699415
Low,CNRM-CM5,rcp85,Rh,10733.948978820545,10680.725464113475,10778.632625000148
Low,HadGEM2-ES,rcp45,Emission (AgExpand),18.748214731361454,18.019365625156055,19.50817275239546
Low,HadGEM2-ES,rcp45,Emission (Biomass),592.089748946292,563.0026699905425,621.8923701098768
Low,HadGEM2-ES,rcp45,Emission (Clearcut),24.338489077349475,22.516032994374072,26.1457459546777
Low,HadGEM2-ES,rcp45,Emission (Fire),321.60391079415746,304.5479311607761,345.1052424022013
Low,HadGEM2-ES,rcp45,Emission (Orchard Removal),223.6138046517944,215.1194910236627,232.92745969112576
Low,HadGEM2-ES,rcp45,Emission (Urban),25.98760220299782,24.575007566890616,27.01044460498538
Low,HadGEM2-ES,rcp45,Harvest (AgExpand),2.9986816786709976,2.7600957077784423,3.2593343895433557
Low,HadGEM2-ES,rcp45,Harvest (Clearcut),194.7079126187988,180.12826395497876,209.16596763742007
Low,HadGEM2-ES,rcp45,Harvest (Grain),776.6596815552805,770.8369060143991,782.1732250812747
Low,HadGEM2-ES,rcp45,Harvest (Straw),475.29977879592496,468.48375827402964,481.63391932590844
Low,HadGEM2-ES,rcp45,Harvest (Thinning),30.734775236642335,27.718419453074382,33.839376146111086
Low,HadGEM2-ES,rcp45,Harvest (Urban),2.0419583766822833,1.8661310453395987,2.228864416906639
Low,HadGEM2-ES,rcp45,Leaching,184.86526405825853,184.28037449012032,185.49561539258139
Low,HadGEM2-ES,rcp45,LULCC,2873.689822724211,2816.712846020107,2914.530095916207
Low,HadGEM2-ES,rcp45,Mortality,952.4838167013736,917.7541723885902,987.6314821997313
Low,HadGEM2-ES,rcp45,Mortality (Fire),179.9900986597386,167.5755922882584,192.1343436986017
Low,HadGEM2-ES,rcp45,Mortality (Harvest),97.35395630939715,90.06413197749919,104.58298381871501
Low,HadGEM2-ES,rcp45,Mortality (Insects),1048.2474418340955,935.303391976968,1147.3044836609467
Low,HadGEM2-ES,rcp45,NECB,-446.9505618429364,-492.1792046035249,-396.6063781248651
Low,HadGEM2-ES,rcp45,NEP,2426.7392608812747,2342.1844708599,2513.829920892895
Low,HadGEM2-ES,rcp45,NPP,11954.797194378776,11834.726752500013,12078.166676272594
Low,HadGEM2-ES,rcp45,Rh,9528.057933497501,9485.27881509899,9568.575826516208
Low,HadGEM2-ES,rcp85,Emission (AgExpand),18.140964038261217,17.271415206101292,19.053490101259534
Low,HadGEM2-ES,rcp85,Emission (Biomass),596.0978339048124,570.097130101333,620.9486308959001
Low,HadGEM2-ES,rcp85,Emission (Clearcut),25.15326135619498,23.26216831564349,26.963462391755797
Low,HadGEM2-ES,rcp85,Emission (Fire),298.883650215717,283.58540271628203,312.84236129778577
Low,HadGEM2-ES,rcp85,Emission (Orchard Removal),216.3361411381578,206.51492252036377,226.44449138386443
Low,HadGEM2-ES,rcp85,Emission (Urban),25.87857536881448,24.855890704303903,26.65112994282761
Low,HadGEM2-ES,rcp85,Harvest (AgExpand),2.9290971754849613,2.703713110466719,3.171037048971424
Low,HadGEM2-ES,rcp85,Harvest (Clearcut),201.22609084956193,186.09734652516065,215.7076991340012
Low,HadGEM2-ES,rcp85,Harvest (Grain),772.839779785091,766.3002866165637,778.503168517331
Low,HadGEM2-ES,rcp85,Harvest (Straw),471.55169462115396,463.29206747882733,478.1261268161329
Low,HadGEM2-ES,rcp85,Harvest (Thinning),31.34871803587931,28.00529422207712,34.36506058030385
Low,HadGEM2-ES,rcp85,Harvest (Urban),2.049891977207995,1.8572925145891823,2.2713544969370143
Low,HadGEM2-ES,rcp85,Leaching,180.10288722919765,179.7355567302055,180.51868494878738
Low,HadGEM2-ES,rcp85,LULCC,2842.538585695535,2809.171784479134,2880.0994902971297
Low,HadGEM2-ES,rcp85,Mortality,947.3378375743789,909.7208809748861,978.3151636885044
Low,HadGEM2-ES,rcp85,Mortality (Fire),173.73468508262619,164.59758122392793,183.74332324368532
Low,HadGEM2-ES,rcp85,Mortality (Harvest),100.61304542477897,93.04867326257218,107.85384956701171
Low,HadGEM2-ES,rcp85,Mortality (Insects),1041.2907930300476,962.3592957382585,1145.753032611076
Low,HadGEM2-ES,rcp85,NECB,-723.0314888235664,-771.3886756082511,-672.7117830749823
Low,HadGEM2-ES,rcp85,NEP,2119.5070968719683,2040.3570867300684,2182.5190182858296
Low,HadGEM2-ES,rcp85,NPP,11961.019674063178,11836.216682655908,12070.608342025078
Low,HadGEM2-ES,rcp85,Rh,9841.51257719121,9790.128815059528,9894.027496542189
Low,MIROC5,rcp45,Emission (AgExpand),18.61170145937939,17.728613075233113,19.453862078703295
Low,MIROC5,rcp45,Emission (Biomass),628.8424791498481,612.0548261624482,648.3349431734905
Low,MIROC5,rcp45,Emission (Clearcut),24.936058381747408,22.748480366768973,27.35957416310304
Low,MIROC5,rcp45,Emission (Fire),321.5634473108192,305.7937471385755,337.57728656004093
Low,MIROC5,rcp45,Emission (Orchard Removal),205.59399562854836,197.5544317352738,212.6908195522949
Low,MIROC5,rcp45,Emission (Urban),25.90109635524882,25.076311297607006,26.7905866864809
Low,MIROC5,rcp45,Harvest (AgExpand),3.059826121557352,2.836845501466679,3.3053690461202008
Low,MIROC5,rcp45,Harvest (Clearcut),199.4884670539821,181.98784293414207,218.87659330482455
Low,MIROC5,rcp45,Harvest (Grain),746.0598387540269,739.9955243083377,752.86203698111
Low,MIROC5,rcp45,Harvest (Straw),449.915955647383,443.4499525755858,458.30980113703225
Low,MIROC5,rcp45,Harvest (Thinning),31.86527746008279,28.46413890529827,36.036249499144574
Low,MIROC5,rcp45,Harvest (Urban),2.1360229058369056,1.9317910270739076,2.3240824368448165
Low,MIROC5,rcp45,Leaching,188.74551825735594,188.2534109459881,189.20610627990078
Low,MIROC5,rcp45,LULCC,2846.7196844858163,2815.9314641199267,2876.818736303258
Low,MIROC5,rcp45,Mortality,983.3692640264765,959.4072858734107,1005.8634771212268
Low,MIROC5,rcp45,Mortality (Fire),181.95163549295805,171.35761593299804,192.43896567803694
Low,MIROC5,rcp45,Mortality (Harvest),99.7442335269912,90.99392146707214,109.43829665241032
Low,MIROC5,rcp45,Mortality (Insects),1032.974171873272,943.5515758444355,1114.848526138342
Low,MIROC5,rcp45,NECB,-539.673166752746,-577.4396313718421,-502.12429268071276
Low,MIROC5,rcp45,NEP,2307.0465177330702,2258.3445985435965,2358.9140953475953
Low,MIROC5,rcp45,NPP,11545.379910936059,11469.337997622428,11625.867842759559
Low,MIROC5,rcp45,Rh,9238.333393202987,9203.09846870344,9272.722695561493
Low,MIROC5,rcp85,Emission (AgExpand),18.21903179211339,17.312211274369773,19.187828562089138
Low,MIROC5,rcp85,Emission (Biomass),569.2738617382743,519.1019570841042,612.3072293756829
Low,MIROC5,rcp85,Emission (Clearcut),23.540171055017982,21.50521018085806,25.511659903369107
Low,MIROC5,rcp85,Emission (Fire),260.21128358462505,245.23166183682926,276.5918277636627
Low,MIROC5,rcp85,Emission (Orchard Removal),206.07579866463257,198.0543850611121,215.30112605005013
Low,MIROC5,rcp85,Emission (Urban),25.60289408312117,24.54605798225606,26.63938323194069
Low,MIROC5,rcp85,Harvest (AgExpand),2.8468655908001885,2.6034709162537784,3.1101703519938857
Low,MIROC5,rcp85,Harvest (Clearcut),188.3213684401409,172.04168144686065,204.09327922695644
Low,MIROC5,rcp85,Harvest (Grain),744.9279499952688,739.1982046598059,751.0323837557562
Low,MIROC5,rcp85,Harvest (Straw),449.1256051670564,442.76501062668376,455.1678167165361
Low,MIROC5,rcp85,Harvest (Thinning),29.824441217932,26.345313855673698,33.161111991637945
Low,MIROC5,rcp85,Harvest (Urban),2.024614160760911,1.8559414792227824,2.2038605953621646
Low,MIROC5,rcp85,Leaching,187.1874339589946,186.6553785253933,187.7389023200259
Low,MIROC5,rcp85,LULCC,2707.181319448738,2635.73852020047,2774.4097609362643
Low,MIROC5,rcp85,Mortality,896.1553991118013,836.690109516823,945.9268664707124
Low,MIROC5,rcp85,Mortality (Fire),146.84267652283765,132.73606518053157,161.1543591484572
Low,MIROC5,rcp85,Mortality (Harvest),94.16068422007255,86.02084072343393,102.04663961348126
Low,MIROC5,rcp85,Mortality (Insects),1142.7542620596325,1004.6525844074838,1294.3939655896202
Low,MIROC5,rcp85,NECB,-651.1554410532233,-706.6059699366085,-598.6833686508148
Low,MIROC5,rcp85,NEP,2056.025878395515,1936.7420330799473,2159.9477994902923
Low,MIROC5,rcp85,NPP,11536.435233793947,11376.776642548586,11668.0126616538
Low,MIROC5,rcp85,Rh,9480.409355398433,9432.259393838089,9514.462127048118
Medium,CanESM2,rcp45,Emission (AgExpand),40.90092828448984,37.705925728567124,44.504702753815224
Medium,CanESM2,rcp45,Emission (Biomass),603.0202578466206,577.1102530766,626.9790144623277
Medium,CanESM2,rcp45,Emission (Clearcut),34.18526756343475,32.02747635447253,36.207908526206964
Medium,CanESM2,rcp45,Emission (Fire),309.27940220034833,290.26639251760747,326.0631454327252
Medium,CanESM2,rcp45,Emission (Orchard Removal),262.76736874700333,252.92877050295954,272.92328248521596
Medium,CanESM2,rcp45,Emission (Urban),55.49489543966975,54.18839144719779,56.921001560031875
Medium,CanESM2,rcp45,Harvest (AgExpand),6.146773575676178,5.360833314828257,6.981515113556188
Medium,CanESM2,rcp45,Harvest (Clearcut),273.4821405074783,256.2198108358054,289.66326820964673
Medium,CanESM2,rcp45,Harvest (Grain),818.0179259358661,803.878365553715,835.0351783605323
Medium,CanESM2,rcp45,Harvest (Straw),497.54529191528866,486.0241609809384,513.2751504369116
Medium,CanESM2,rcp45,Harvest (Thinning),53.48853255521757,49.41820173172516,57.132832352151176
Medium,CanESM2,rcp45,Harvest (Urban),4.555025454021244,4.227825985735624,4.894392404480712
Medium,CanESM2,rcp45,Leaching,188.12266158567468,187.69110924345986,188.61253375723578
Medium,CanESM2,rcp45,LULCC,3147.006471610789,3087.3520290833,3192.015472105014
Medium,CanESM2,rcp45,Mortality,1007.4643488311165,969.9863376066212,1042.3701126435417
Medium,CanESM2,rcp45,Mortality (Fire),173.85806260894452,160.55972656290692,186.63842145787498
Medium,CanESM2,rcp45,Mortality (Harvest),136.74107025373903,128.1099054178999,144.8316341048159
Medium,CanESM2,rcp45,Mortality (Insects),988.9483589074216,906.2332535991827,1082.5236769978123
Medium,CanESM2,rcp45,NECB,-269.976510709954,-307.31294198197975,-231.12688527420448
Medium,CanESM2,rcp45,NEP,2877.0299609008352,2800.1017777988227,2949.9052293972677
Medium,CanESM2,rcp45,NPP,12792.7947419333,12682.490116474582,12888.117147337678
Medium,CanESM2,rcp45,Rh,9915.764781032463,9879.746659843886,9950.592301207704
Medium,CanESM2,rcp85,Emission (AgExpand),41.86566001582416,38.5783718167326,45.31856147196378
Medium,CanESM2,rcp85,Emission (Biomass),591.1715779200096,545.1661872179021,643.6073095941922
Medium,CanESM2,rcp85,Emission (Clearcut),33.78383477637235,31.640092170511707,36.058024760769634
Medium,CanESM2,rcp85,Emission (Fire),337.8871486519989,319.14558885021927,356.65995833966133
Medium,CanESM2,rcp85,Emission (Orchard Removal),299.6806757517743,280.3294017422758,315.55793344147526
Medium,CanESM2,rcp85,Emission (Urban),57.99716707252549,56.428221709042546,59.79655368284128
Medium,CanESM2,rcp85,Harvest (AgExpand),6.149564564719843,5.178077741701344,7.227769915734225
Medium,CanESM2,rcp85,Harvest (Clearcut),270.27067821098296,253.12073736410434,288.46419808619163
Medium,CanESM2,rcp85,Harvest (Grain),888.7357489247989,867.6799553272807,904.8759673095149
Medium,CanESM2,rcp85,Harvest (Straw),556.0717711363203,541.7813111442131,569.8147245635777
Medium,CanESM2,rcp85,Harvest (Thinning),52.49047613074594,47.4676456063109,57.056550789246955
Medium,CanESM2,rcp85,Harvest (Urban),4.271664785813694,3.928192726710825,4.643134986483619
Medium,CanESM2,rcp85,Leaching,184.59307447988067,184.0517353176098,185.10842526136975
Medium,CanESM2,rcp85,LULCC,3324.969042421767,3251.4716760503497,3413.240267255642
Medium,CanESM2,rcp85,Mortality,1038.5240702588885,972.870424836138,1104.837375961351
Medium,CanESM2,rcp85,Mortality (Fire),205.6611371453538,188.51378162672165,222.11729832179896
Medium,CanESM2,rcp85,Mortality (Harvest),135.1353391054909,126.56036868205194,144.23209904307907
Medium,CanESM2,rcp85,Mortality (Insects),1069.2496439838535,935.4589924119932,1193.4360065812903
Medium,CanESM2,rcp85,NECB,-188.27767409742455,-245.79368797072794,-109.32257072844831
Medium,CanESM2,rcp85,NEP,3136.6913683243424,3020.265748583777,3299.696573267679
Medium,CanESM2,rcp85,NPP,13954.265324922824,13807.241924710503,14179.997271929047
Medium,CanESM2,rcp85,Rh,10817.573956598482,10762.957369979518,10867.151752033045
Medium,CNRM-CM5,rcp45,Emission (AgExpand),45.308245084963055,41.46607599623784,48.302354628049756
Medium,CNRM-CM5,rcp45,Emission (Biomass),655.5708474718475,635.7656633481554,675.9520025934622
Medium,CNRM-CM5,rcp45,Emission (Clearcut),35.33881690293799,33.81814774080027,37.24721321122749
Medium,CNRM-CM5,rcp45,Emission (Fire),308.8111307762822,291.4506759894208,324.48448831655804
Medium,CNRM-CM5,rcp45,Emission (Orchard Removal),305.69900714796125,292.7757840029684,319.39221495043853
Medium,CNRM-CM5,rcp45,Emission (Urban),62.46968129213076,60.194319310809746,64.67974116141733
Medium,CNRM-CM5,rcp45,Harvest (AgExpand),6.8815219927088895,5.937797903804027,7.712977242109899
