GCM,RCP,Year,Mean,Mean5,Mean10,Variable
CanESM2-ES,rcp45,2055,1017.0452895172739,804.4753618407606,683.1753437369117,Precipitation
CanESM2-ES,rcp85,2055,1076.9437062350173,939.5580272302411,884.6359952879615,Precipitation
CNRM-CM5,rcp45,2055,1092.0791019419837,788.4058521648668,686.9601677645999,Precipitation
CNRM-CM5,rcp85,2055,809.941822488602,798.4291676565675,765.6302626240325,Precipitation
HadGEM2-ES,rcp45,2055,561.5748705380804,481.45487430590407,534.1988967338388,Precipitation
HadGEM2-ES,rcp85,2055,477.66041603165326,544.8916763305446,508.1036966143152,Precipitation
MIROC5,rcp45,2055,724.0859219327722,507.01914406722426,492.7185218857617,Precipitation
MIROC5,rcp85,2055,854.7761483242168,574.0986176924932,525.0806941633889,Precipitation
CanESM2-ES,rcp45,2056,462.67404302673344,753.1403634414245,714.2439773854145,Precipitation
CanESM2-ES,rcp85,2056,768.7206521090121,1003.389076667451,868.7879518477955,Precipitation
CNRM-CM5,rcp45,2056,519.583828268655,828.9132319200629,679.9356994056112,Precipitation
CNRM-CM5,rcp85,2056,745.5507039805352,746.5096420640891,744.7205884356011,Precipitation
HadGEM2-ES,rcp45,2056,523.3871908345037,504.65651966765114,525.681332954397,Precipitation
HadGEM2-ES,rcp85,2056,375.32790132607886,470.2316817819096,500.9497086308375,Precipitation
MIROC5,rcp45,2056,441.37890530902735,539.0134982650887,519.9344342210119,Precipitation
MIROC5,rcp85,2056,353.8348366356753,568.6751589701311,571.687458839416,Precipitation
CanESM2-ES,rcp45,2057,915.1594714822781,692.4631384661766,763.5355448793437,Precipitation
CanESM2-ES,rcp85,2057,966.6662647091407,1053.159797282459,860.4568409858709,Precipitation
CNRM-CM5,rcp45,2057,548.0565240324925,689.6789837784646,684.7034578056248,Precipitation
CNRM-CM5,rcp85,2057,359.2376179006935,644.3904375369377,715.4434263093226,Precipitation
HadGEM2-ES,rcp45,2057,546.3237495517373,542.4811486539321,535.1151608641788,Precipitation
HadGEM2-ES,rcp85,2057,399.1115187380249,426.87360755937175,488.2018953262275,Precipitation
MIROC5,rcp45,2057,359.58309244958105,486.9296915905106,543.2610282393231,Precipitation
MIROC5,rcp85,2057,337.1789455802106,493.9696629631259,568.8339437011858,Precipitation
CanESM2-ES,rcp45,2058,454.39270111995654,618.5204000000404,764.909513381936,Precipitation
CanESM2-ES,rcp85,2058,1270.1889986445397,928.6173023313829,887.119184229438,Precipitation
CNRM-CM5,rcp45,2058,769.6341444030913,575.8963338972973,685.9780592134841,Precipitation
CNRM-CM5,rcp85,2058,767.3781607532312,594.8829497908898,675.387019068496,Precipitation
HadGEM2-ES,rcp45,2058,496.25111229444946,597.572378306395,553.8193243314232,Precipitation
HadGEM2-ES,rcp85,2058,312.50959577613963,447.49322870419314,471.89292487762856,Precipitation
MIROC5,rcp45,2058,568.3431751723302,473.4900368455109,553.708592905016,Precipitation
MIROC5,rcp85,2058,379.62621588798595,440.32838608068323,588.6643923897245,Precipitation
CanESM2-ES,rcp45,2059,613.0441871846411,700.2466714611065,758.6887076365999,Precipitation
CanESM2-ES,rcp85,2059,1183.279364714586,832.6984282320803,851.8049876234909,Precipitation
CNRM-CM5,rcp45,2059,519.0413202461006,582.142590530097,618.9150899090457,Precipitation
CNRM-CM5,rcp85,2059,539.843882561627,587.5819939946925,639.8490924559173,Precipitation
HadGEM2-ES,rcp45,2059,584.8688200508896,568.2908659171314,577.1023426054438,Precipitation
HadGEM2-ES,rcp85,2059,569.758605924962,440.0826723595437,445.13990569800427,Precipitation
MIROC5,rcp45,2059,341.25736308884217,525.9451127948288,550.3227366113209,Precipitation
MIROC5,rcp85,2059,544.4321683875411,540.6799030797541,518.5375447297392,Precipitation
CanESM2-ES,rcp45,2060,647.3315971865926,722.5957279179269,723.3340441559812,Precipitation
CanESM2-ES,rcp85,2060,454.2312314796366,781.355654741501,800.3715104564812,Precipitation
CNRM-CM5,rcp45,2060,523.1658525361469,581.0010634463827,604.48480986023,Precipitation
CNRM-CM5,rcp85,2060,562.4043837583622,632.4576849620775,643.0342568216938,Precipitation
HadGEM2-ES,rcp45,2060,837.0310188003946,588.7754474224537,582.1459943093394,Precipitation
HadGEM2-ES,rcp85,2060,580.7585217557603,431.5121143219103,431.3845338166451,Precipitation
MIROC5,rcp45,2060,656.8876482077735,579.5029124114219,540.2391454910806,Precipitation
MIROC5,rcp85,2060,586.5697639120032,563.5692697098784,496.3402048757567,Precipitation
CanESM2-ES,rcp45,2061,871.305400332064,776.6786633224475,756.3592672297561,Precipitation
CanESM2-ES,rcp85,2061,289.12628161249904,770.8492917914249,835.4863997751269,Precipitation
CNRM-CM5,rcp45,2061,550.8151114326539,543.0428865069055,587.7940089668634,Precipitation
CNRM-CM5,rcp85,2061,709.0459249995489,604.2643960729029,625.6484070458106,Precipitation
HadGEM2-ES,rcp45,2061,376.9796288881865,602.9821289951954,585.1235276628693,Precipitation
HadGEM2-ES,rcp85,2061,338.2751196028317,473.55416797334755,462.8425345192282,Precipitation
MIROC5,rcp45,2061,703.654285055617,568.4036875449433,572.0190364728896,Precipitation
MIROC5,rcp85,2061,855.59242163103,608.653625809318,541.5193570021222,Precipitation
CanESM2-ES,rcp45,2062,1026.90475376638,824.9142768070233,696.4168930217799,Precipitation
CanESM2-ES,rcp85,2062,709.9523972562438,650.4501779645227,812.8110993618261,Precipitation
CNRM-CM5,rcp45,2062,542.348888613921,548.151196039627,612.0729559358153,Precipitation
CNRM-CM5,rcp85,2062,583.6160727376185,635.307747374897,664.125049375267,Precipitation
HadGEM2-ES,rcp45,2062,648.7466570783481,611.7235365569557,565.5288484037599,Precipitation
HadGEM2-ES,rcp85,2062,356.258728549858,463.4062038366368,485.0392608235752,Precipitation
MIROC5,rcp45,2062,627.3720905325467,613.7157816321312,592.2534898494158,Precipitation
MIROC5,rcp85,2062,451.62577873083177,543.1054264963526,574.457031611115,Precipitation
CanESM2-ES,rcp45,2063,724.8073781425599,828.1476883119221,726.5898515863394,Precipitation
CanESM2-ES,rcp85,2063,1217.657183894159,672.1257185815796,762.6577806172725,Precipitation
CNRM-CM5,rcp45,2063,579.8432597057047,633.0732858231629,608.7209374775307,Precipitation
CNRM-CM5,rcp85,2063,626.4117163073579,691.1855638524978,661.2828396450768,Precipitation
HadGEM2-ES,rcp45,2063,567.2845201581578,566.7196103122837,569.6685307838026,Precipitation
HadGEM2-ES,rcp85,2063,522.7198640333257,415.27583892909706,529.4797731417689,Precipitation
MIROC5,rcp45,2063,512.8470508399369,606.9882541366503,593.0024364231016,Precipitation
MIROC5,rcp85,2063,605.0479963851841,552.3520236708301,600.8755893137493,Precipitation
CanESM2-ES,rcp45,2064,854.2222546075195,812.4718629984056,735.6356363571983,Precipitation
CanESM2-ES,rcp85,2064,581.2837955800754,838.2743713181735,719.8200839565317,Precipitation
CNRM-CM5,rcp45,2064,544.5828679097086,593.44542740363,640.2360880274658,Precipitation
CNRM-CM5,rcp85,2064,695.0606390715973,663.7148200969285,696.4574559520372,Precipitation
HadGEM2-ES,rcp45,2064,628.575857859691,601.9561894086071,591.1533474381624,Precipitation
HadGEM2-ES,rcp85,2064,519.0187852414083,485.6023966789127,524.9505475227345,Precipitation
MIROC5,rcp45,2064,567.8178335247818,618.0929601509505,634.2319525240734,Precipitation
MIROC5,rcp85,2064,216.69117182271418,542.3588109244902,593.2560948428909,Precipitation
CanESM2-ES,rcp45,2065,663.4986547110873,670.2380581256328,718.339318009998,Precipitation
CanESM2-ES,rcp85,2065,562.6089345649204,844.266543982151,723.1584398266583,Precipitation
CNRM-CM5,rcp45,2065,947.7763014538261,643.144848425248,653.5867489714805,Precipitation
CNRM-CM5,rcp85,2065,841.7934661463665,695.7924137884565,708.9688011649938,Precipitation
HadGEM2-ES,rcp45,2065,612.0113875770352,542.282249385066,577.3661864218126,Precipitation
HadGEM2-ES,rcp85,2065,340.10669721806147,538.56640732524,497.7483854142868,Precipitation
MIROC5,rcp45,2065,623.2500107303692,605.0040672874096,608.3565585223319,Precipitation
MIROC5,rcp85,2065,632.8027497843906,585.3447935123517,582.1311190863344,Precipitation
CanESM2-ES,rcp45,2066,792.926273764482,676.5010398502311,704.12830307644,Precipitation
CanESM2-ES,rcp85,2066,1119.8695452954687,754.4662694431202,743.2660316212165,Precipitation
CNRM-CM5,rcp45,2066,352.6758193349893,674.3989884481559,651.9796361918244,Precipitation
CNRM-CM5,rcp85,2066,571.6922062217027,718.3012832172507,691.9639854113025,Precipitation
HadGEM2-ES,rcp45,2066,553.1625243698036,536.3549325724099,625.2746778749225,Precipitation
HadGEM2-ES,rcp85,2066,689.9079083519101,585.4053783101901,548.6278402270458,Precipitation
MIROC5,rcp45,2066,759.1778151271178,617.6011853012599,575.2940457040492,Precipitation
MIROC5,rcp85,2066,805.6263578993303,593.0975528181806,602.2851266517727,Precipitation
CanESM2-ES,rcp45,2067,315.73572940251563,646.3569959073736,689.6064816623947,Precipitation
CanESM2-ES,rcp85,2067,739.9132605761322,789.1899899485406,724.513784560322,Precipitation
CNRM-CM5,rcp45,2067,790.8459937220111,732.3209800153047,690.8988269679171,Precipitation
CNRM-CM5,rcp85,2067,744.0040411952584,757.6071645291772,702.5436308110478,Precipitation
HadGEM2-ES,rcp45,2067,350.3769569606427,570.5831583193693,628.0942321173169,Precipitation
HadGEM2-ES,rcp85,2067,621.0787817814945,586.4948912088323,592.5093115472343,Precipitation
MIROC5,rcp45,2067,561.9276262148426,654.7481234160157,561.939331177581,Precipitation
MIROC5,rcp85,2067,666.5556916701391,643.4067631894291,620.2819363396222,Precipitation
CanESM2-ES,rcp45,2068,756.1222867655516,608.5309477080739,681.1159371072374,Precipitation
CanESM2-ES,rcp85,2068,768.6558111990038,774.191161071737,682.6261933053613,Precipitation
CNRM-CM5,rcp45,2068,736.1139598202446,674.1002121197981,744.638034049605,Precipitation
CNRM-CM5,rcp85,2068,738.9560634513289,726.7520384774898,718.3911517362428,Precipitation
HadGEM2-ES,rcp45,2068,537.6479360948772,588.0127625313414,626.548471096949,Precipitation
HadGEM2-ES,rcp85,2068,756.9147189580765,580.2209318994766,595.8293116175316,Precipitation
MIROC5,rcp45,2068,575.8326409091881,609.7248629080134,556.4136779613262,Precipitation
MIROC5,rcp85,2068,643.8117929143287,611.9102145018387,600.4026447228737,Precipitation
CanESM2-ES,rcp45,2069,703.5020348932321,595.7847431544743,663.0540937235706,Precipitation
CanESM2-ES,rcp85,2069,754.9023981071781,648.2576919242595,738.294284594811,Precipitation
CNRM-CM5,rcp45,2069,834.1928257454525,710.5138449800188,775.9900166973531,Precipitation
CNRM-CM5,rcp85,2069,891.5900456312299,720.2131507256763,771.5495792178507,Precipitation
HadGEM2-ES,rcp45,2069,799.7169865944877,648.593166341238,616.4220424562025,Precipitation
HadGEM2-ES,rcp85,2069,524.4663497346189,611.6532837751789,619.582527098788,Precipitation
MIROC5,rcp45,2069,753.5525240985605,532.4951312571477,551.8999614048234,Precipitation
MIROC5,rcp85,2069,468.23722367895647,662.2114423790553,635.9073116101696,Precipitation
CanESM2-ES,rcp45,2070,474.36841371458803,708.9749051991565,698.1924518060196,Precipitation
CanESM2-ES,rcp85,2070,487.61479018090245,604.761025138493,764.492833798267,Precipitation
CNRM-CM5,rcp45,2070,656.6724619762929,738.6528055105863,739.9536904371591,Precipitation
CNRM-CM5,rcp85,2070,687.5178358879292,709.294847833639,766.8786369589947,Precipitation
HadGEM2-ES,rcp45,2070,699.1594086368962,713.9062148495677,622.6671445281636,Precipitation
HadGEM2-ES,rcp85,2070,308.73690067128285,646.4522157692286,646.9965550522188,Precipitation
MIROC5,rcp45,2070,398.1337081903577,518.8745950677525,541.2053573081035,Precipitation
MIROC5,rcp85,2070,475.3200063464389,655.2190791668929,634.9175939210404,Precipitation
CanESM2-ES,rcp45,2071,729.1952509964842,685.7308343642437,712.65141881479,Precipitation
CanESM2-ES,rcp85,2071,490.2021995580811,610.7861171676027,698.7903145853672,Precipitation
CNRM-CM5,rcp45,2071,534.7439836360929,814.8770796510541,769.2106916020394,Precipitation
CNRM-CM5,rcp85,2071,538.9977674626351,718.4810202552347,784.6808764261095,Precipitation
HadGEM2-ES,rcp45,2071,856.0645434192862,716.7420096214883,604.6988069479082,Precipitation
HadGEM2-ES,rcp85,2071,847.0696677304218,606.2532449248731,662.2733891074894,Precipitation
MIROC5,rcp45,2071,373.0291568727897,495.2261706213926,516.8558836173672,Precipitation
MIROC5,rcp85,2071,1057.132497285413,607.7077366275666,607.9432440616863,Precipitation
CanESM2-ES,rcp45,2072,881.6865396259269,679.7511915397675,720.139739360584,Precipitation
CanESM2-ES,rcp85,2072,522.4299266473,687.3985792410813,728.0989852417583,Precipitation
CNRM-CM5,rcp45,2072,931.5407963748487,819.6590533794015,768.9684498767083,Precipitation
CNRM-CM5,rcp85,2072,689.412526735072,785.4919939065242,773.12283561338,Precipitation
HadGEM2-ES,rcp45,2072,676.9421995022915,662.2609265930356,628.1120839486597,Precipitation
HadGEM2-ES,rcp85,2072,795.0734417517431,652.6701629887436,654.3709290188199,Precipitation
MIROC5,rcp45,2072,493.82494526786616,449.0517993936312,500.3385329389001,Precipitation
MIROC5,rcp85,2072,631.5938756093275,628.4078600309102,606.3676591587506,Precipitation
CanESM2-ES,rcp45,2073,639.9019325909874,787.8539559039654,719.9928549651747,Precipitation
CanESM2-ES,rcp85,2073,798.781271344552,754.7945065247969,769.761140840815,Precipitation
CNRM-CM5,rcp45,2073,1117.2353305225834,805.80716875452,769.4003881971963,Precipitation
CNRM-CM5,rcp85,2073,784.8869255593075,807.0052354404994,743.3424179626958,Precipitation
HadGEM2-ES,rcp45,2073,551.8269099544794,657.3215265249856,605.0512163685491,Precipitation
HadGEM2-ES,rcp85,2073,555.9198647362989,713.7721782049609,623.4039016870496,Precipitation
MIROC5,rcp45,2073,457.590518677389,472.6858517081938,474.4980849960094,Precipitation
MIROC5,rcp85,2073,406.2550802176975,657.9249733402421,619.2497004974781,Precipitation
CanESM2-ES,rcp45,2074,673.6038207708513,829.5180944751057,753.0089181864926,Precipitation
CanESM2-ES,rcp85,2074,1137.964708474571,749.3229372464749,810.5897526482029,Precipitation
CNRM-CM5,rcp45,2074,858.1026943871897,827.9075382240601,766.535787617481,Precipitation
CNRM-CM5,rcp85,2074,1226.6449138876767,849.1486021265428,713.0482087938324,Precipitation
HadGEM2-ES,rcp45,2074,527.3115714522247,560.8044475545785,587.6995760741218,Precipitation
HadGEM2-ES,rcp85,2074,756.5509400539718,712.8934944397998,609.2238340291359,Precipitation
MIROC5,rcp45,2074,522.6806679597535,501.2166359775868,485.74860013292727,Precipitation
MIROC5,rcp85,2074,571.7378406956743,553.6750457443172,613.3292360376594,Precipitation
CanESM2-ES,rcp45,2075,1014.8822355355771,731.3045735220114,768.8483487444337,Precipitation
CanESM2-ES,rcp85,2075,824.5944265994809,851.4369453450236,873.7743913334041,Precipitation
CNRM-CM5,rcp45,2075,587.4130388518859,799.2840942428302,780.7534585227071,Precipitation
CNRM-CM5,rcp85,2075,795.0840435578059,836.950823393121,699.2223860325141,Precipitation
HadGEM2-ES,rcp45,2075,674.4624082966465,542.3179530477516,552.5258606483692,Precipitation
HadGEM2-ES,rcp85,2075,614.2469767523692,662.2896422684112,637.932657229055,Precipitation
MIROC5,rcp45,2075,516.3039697631707,481.8024708100477,483.80573308523793,Precipitation
MIROC5,rcp85,2075,622.9055728930986,557.5162391506084,617.0168469359787,Precipitation
CanESM2-ES,rcp45,2076,937.5159438521858,754.2548755661057,785.7977860954172,Precipitation
CanESM2-ES,rcp85,2076,462.84435316647097,928.7361645140275,920.9834474279135,Precipitation
CNRM-CM5,rcp45,2076,645.2458309837929,723.9236967433385,774.0524218174617,Precipitation
CNRM-CM5,rcp85,2076,749.7146008928521,768.2038156701567,744.3026691386433,Precipitation
HadGEM2-ES,rcp45,2076,373.4791485672502,493.36042311561005,506.97870752225805,Precipitation
HadGEM2-ES,rcp85,2076,842.6762489046162,640.5545584492261,629.9890290302626,Precipitation
MIROC5,rcp45,2076,515.6830782197547,453.7699993706262,478.0698809828388,Precipitation
MIROC5,rcp85,2076,535.8828593057884,630.7916643673897,551.2311792126255,Precipitation
CanESM2-ES,rcp45,2077,390.6189348604557,826.2666448332175,760.3753408638554,Precipitation
CanESM2-ES,rcp85,2077,1032.999967140043,933.7809260553246,931.7216070351893,Precipitation
CNRM-CM5,rcp45,2077,788.4235764686994,713.4125218555604,763.6359173239844,Precipitation
CNRM-CM5,rcp85,2077,628.4236330679627,640.6044236811407,763.0445538245018,Precipitation
HadGEM2-ES,rcp45,2077,584.5097269681575,513.1382255552079,495.0675316686425,Precipitation
HadGEM2-ES,rcp85,2077,542.0541808948,565.777505069528,609.7055650147793,Precipitation
MIROC5,rcp45,2077,396.7541194301705,522.4454008722233,486.7512194117127,Precipitation
MIROC5,rcp85,2077,650.7998426407829,598.2506120444085,525.4592413126669,Precipitation
CanESM2-ES,rcp45,2078,754.6534428114588,749.842741584902,797.4423750377588,Precipitation
CanESM2-ES,rcp85,2078,1185.2773671895714,992.7542761420115,892.7829977075571,Precipitation
CNRM-CM5,rcp45,2078,740.4333430251247,755.6997482908943,745.9185564863193,Precipitation
CNRM-CM5,rcp85,2078,441.1518869444867,591.4395366245287,743.1963325287348,Precipitation
HadGEM2-ES,rcp45,2078,307.03926029377135,447.7301947717526,539.6563357306304,Precipitation
HadGEM2-ES,rcp85,2078,447.2444456403736,562.0931362531493,613.6885239397685,Precipitation
MIROC5,rcp45,2078,317.4281614802816,494.9256144622821,485.15240089704673,Precipitation
MIROC5,rcp85,2078,772.6322063016039,576.1087205317153,552.6837664651744,Precipitation
CanESM2-ES,rcp45,2079,1033.66266710641,742.0774777157287,798.6927172365469,Precipitation
CanESM2-ES,rcp85,2079,1163.1885161810567,1092.643957609352,913.5592166888782,Precipitation
CNRM-CM5,rcp45,2079,805.5468199482993,720.1973054108631,705.4187580745564,Precipitation
CNRM-CM5,rcp85,2079,588.6479539425967,639.4567361507436,715.5488350148987,Precipitation
HadGEM2-ES,rcp45,2079,626.200583650214,453.1529674899376,551.8286442369293,Precipitation
HadGEM2-ES,rcp85,2079,382.6656731554813,547.0845636207254,581.8965758101817,Precipitation
MIROC5,rcp45,2079,866.0576754677389,454.9231259880908,531.0581475287674,Precipitation
MIROC5,rcp85,2079,409.0325790807685,548.7873126809338,543.398138449765,Precipitation
CanESM2-ES,rcp45,2080,632.7627192939995,789.4461082056994,753.2367060070526,Precipitation
CanESM2-ES,rcp85,2080,1119.461177032915,1012.0062687253552,936.9519020944881,Precipitation
CNRM-CM5,rcp45,2080,798.849171028555,727.9877404051384,713.2177604044184,Precipitation
CNRM-CM5,rcp85,2080,549.2596082747459,689.1382842558826,768.1800149375634,Precipitation
HadGEM2-ES,rcp45,2080,347.4222543793701,447.8171102895334,560.3530157125093,Precipitation
HadGEM2-ES,rcp85,2080,595.8251326704753,557.1214877611474,592.2780929226537,Precipitation
MIROC5,rcp45,2080,378.7050377134648,491.6999680133777,523.0328819184562,Precipitation
MIROC5,rcp85,2080,512.196115329633,493.4022434747255,537.1574236785107,Precipitation
CanESM2-ES,rcp45,2081,898.6896245063195,840.6298745094118,694.1081444088608,Precipitation
CanESM2-ES,rcp85,2081,962.2927605031733,856.8298309010867,948.8061075852032,Precipitation
CNRM-CM5,rcp45,2081,467.73361658363706,767.9134162293001,709.0832027729582,Precipitation
CNRM-CM5,rcp85,2081,989.8005985239264,718.1888493873128,786.4287249903002,Precipitation
HadGEM2-ES,rcp45,2081,400.59301215817527,585.9522483456508,576.2256916904403,Precipitation
HadGEM2-ES,rcp85,2081,767.6333857424968,586.8224894303108,594.9554989968857,Precipitation
MIROC5,rcp45,2081,315.67063584879827,516.5348024234672,526.813633709627,Precipitation
MIROC5,rcp85,2081,399.27582005188094,474.57586856295904,556.0390269058815,Precipitation
CanESM2-ES,rcp45,2082,627.4620873103092,771.1187896398762,704.2626389202642,Precipitation
CanESM2-ES,rcp85,2082,629.81152272006,893.3375073224319,909.5959509883845,Precipitation
CNRM-CM5,rcp45,2082,827.3757514400761,697.4249942935526,683.9113129364622,Precipitation
CNRM-CM5,rcp85,2082,876.8313735936576,790.4932463486565,813.9153157023545,Precipitation
HadGEM2-ES,rcp45,2082,557.8304409661363,590.5190629186508,560.1038989002451,Precipitation
HadGEM2-ES,rcp85,2082,592.2388015969096,598.0156465508353,590.8996485940596,Precipitation
MIROC5,rcp45,2082,580.6383295566051,539.6708941853117,545.1096680671882,Precipitation
MIROC5,rcp85,2082,373.8744966097411,488.54566485512163,543.165443344576,Precipitation
CanESM2-ES,rcp45,2083,1010.5722743300208,756.6306704292034,707.7998899581003,Precipitation
CanESM2-ES,rcp85,2083,409.3951780682288,881.149528046965,898.7748442717344,Precipitation
CNRM-CM5,rcp45,2083,940.0617221459331,670.7357725179425,670.398164228169,Precipitation
CNRM-CM5,rcp85,2083,586.4047126016371,944.9204932505979,809.7839276269303,Precipitation
HadGEM2-ES,rcp45,2083,997.7149505743581,672.975836653266,571.3062731122569,Precipitation
HadGEM2-ES,rcp85,2083,595.749453986191,622.4630495921582,581.6068420924036,Precipitation
MIROC5,rcp45,2083,441.6023335307292,551.1401493746301,552.2379919783131,Precipitation
MIROC5,rcp85,2083,678.5003317427717,498.2061268253059,498.94162662178485,Precipitation
CanESM2-ES,rcp45,2084,686.1072427587325,646.1388111019928,688.6785724496704,Precipitation
CanESM2-ES,rcp85,2084,1345.7268982877827,804.9682575610545,852.0177568661496,Precipitation
CNRM-CM5,rcp45,2084,453.10471026956156,697.9691001350535,631.5613465920876,Precipitation
CNRM-CM5,rcp85,2084,950.1699387493159,933.4007138298568,844.8523354107444,Precipitation
HadGEM2-ES,rcp45,2084,649.0346565152144,699.2984158909429,550.2331175278509,Precipitation
HadGEM2-ES,rcp85,2084,438.6314587581038,642.8264343730461,597.111956979003,Precipitation
MIROC5,rcp45,2084,981.7381342769611,598.7041414311632,504.7356601329824,Precipitation
MIROC5,rcp85,2084,478.88156054158134,563.2907411308291,513.5679027934697,Precipitation
CanESM2-ES,rcp45,2085,560.322123240635,619.079169634829,666.4334886534923,Precipitation
CanESM2-ES,rcp85,2085,1058.52128065558,807.1856332514138,812.1497838257029,Precipitation
CNRM-CM5,rcp45,2085,665.4030621505045,639.8348854677861,666.6060404624711,Precipitation
CNRM-CM5,rcp85,2085,1321.3958427844532,938.6923471488262,879.7308620561902,Precipitation
HadGEM2-ES,rcp45,2085,759.706123052446,672.3906875109568,576.0528980193765,Precipitation
HadGEM2-ES,rcp85,2085,718.0621478770895,624.6778094269719,603.5493479229073,Precipitation
MIROC5,rcp45,2085,436.05131366005713,598.5193681209985,506.8003643693703,Precipitation
MIROC5,rcp85,2085,560.4984251805545,592.9286432144266,503.667724806524,Precipitation
CanESM2-ES,rcp45,2086,346.23032787026665,574.9699054067887,616.7085113867726,Precipitation
CanESM2-ES,rcp85,2086,581.3864080736215,940.7198576423822,748.5050625251686,Precipitation
CNRM-CM5,rcp45,2086,603.9002546691923,572.882912227038,677.223105370326,Precipitation
CNRM-CM5,rcp85,2086,932.2017014202203,901.3790058665479,822.5510658604284,Precipitation
HadGEM2-ES,rcp45,2086,532.20590834656,556.660297878863,576.6854700734938,Precipitation
HadGEM2-ES,rcp85,2086,869.4503096469365,576.3911947544963,584.7792490089042,Precipitation
MIROC5,rcp45,2086,553.4905961314636,587.9411815331589,524.0913388693676,Precipitation
MIROC5,rcp85,2086,724.6988915794972,523.3073846806105,518.5274073547429,Precipitation
CanESM2-ES,rcp45,2087,492.16387997448965,606.2383552594645,627.7814586415474,Precipitation
CanESM2-ES,rcp85,2087,640.8984011718566,810.6980064098674,761.6156678591153,Precipitation
CNRM-CM5,rcp45,2087,536.7046781037387,565.6976988906225,661.3223222149137,Precipitation
CNRM-CM5,rcp85,2087,903.2895401885052,899.2114244728322,810.3529019937803,Precipitation
HadGEM2-ES,rcp45,2087,423.2917990662054,509.94717213705104,586.6464242340008,Precipitation
HadGEM2-ES,rcp85,2087,501.49567686653853,596.2082674071706,594.6411167040444,Precipitation
MIROC5,rcp45,2087,579.7144630057817,469.8004260806531,526.3104843651208,Precipitation
MIROC5,rcp85,2087,522.0640070277286,538.5901407318178,553.4624045735326,Precipitation
CanESM2-ES,rcp45,2088,790.0259531898199,576.2363068777814,620.0998867699834,Precipitation
CanESM2-ES,rcp85,2088,1077.0663000230704,743.150039604441,815.8055407047195,Precipitation
CNRM-CM5,rcp45,2088,605.3018559421929,662.4763084069999,671.9409916556062,Precipitation
CNRM-CM5,rcp85,2088,399.8380061902459,814.5412308617824,821.7856638486246,Precipitation
HadGEM2-ES,rcp45,2088,419.0630024138893,479.129959385487,530.9354010209528,Precipitation
HadGEM2-ES,rcp85,2088,354.31638062381325,584.6356462536563,606.1386215190074,Precipitation
MIROC5,rcp45,2088,388.71140059153083,462.46057936411046,540.7931670713649,Precipitation
MIROC5,rcp85,2088,330.3940390736914,509.1293227877421,548.1262027245143,Precipitation
CanESM2-ES,rcp45,2089,842.4494920221109,587.2782116715523,603.367549545935,Precipitation
CanESM2-ES,rcp85,2089,695.6176421252086,692.0418674892824,770.6632316546137,Precipitation
CNRM-CM5,rcp45,2089,417.1786435874842,656.4771106055987,666.6355643005996,Precipitation
CNRM-CM5,rcp85,2089,939.3320317807367,711.7014178910001,810.2221519345909,Precipitation
HadGEM2-ES,rcp45,2089,415.46902780615443,454.0725242560445,550.9421020054104,Precipitation
HadGEM2-ES,rcp85,2089,537.7168220214754,526.7320636447624,624.6338619983686,Precipitation
MIROC5,rcp45,2089,391.03435701443215,449.47853630757197,505.2301915471697,Precipitation
MIROC5,rcp85,2089,555.295340797617,473.7640735786567,545.2404121801502,Precipitation
CanESM2-ES,rcp45,2090,410.31188133221997,636.483747648266,606.03083124309,Precipitation
CanESM2-ES,rcp85,2090,720.7814466284476,716.0457024668169,758.0200256512463,Precipitation
CNRM-CM5,rcp45,2090,1149.2961097323914,682.8097589620414,660.8979222193099,Precipitation
CNRM-CM5,rcp85,2090,898.0448747292044,682.0134568387341,736.3884695667406,Precipitation
HadGEM2-ES,rcp45,2090,605.6200592946259,500.9021609570448,NA,Precipitation
HadGEM2-ES,rcp85,2090,660.199042109518,564.6044239811168,NA,Precipitation
MIROC5,rcp45,2090,399.35208007734406,454.10160060924323,NA,Precipitation
MIROC5,rcp85,2090,413.19433546017643,513.9961659326385,NA,Precipitation
CanESM2-ES,rcp45,2091,401.4398518391208,665.2298681331779,NA,Precipitation
CanESM2-ES,rcp85,2091,325.8455474978291,690.8912237670569,NA,Precipitation
CNRM-CM5,rcp45,2091,573.9042656621864,770.9990710841746,NA,Precipitation
CNRM-CM5,rcp85,2091,418.0026365663086,742.1923218307013,NA,Precipitation
HadGEM2-ES,rcp45,2091,406.9187326993475,505.2105041630426,NA,Precipitation
HadGEM2-ES,rcp85,2091,579.9323966024668,635.8860482835186,NA,Precipitation
MIROC5,rcp45,2091,488.58038084877126,493.645152609571,NA,Precipitation
MIROC5,rcp85,2091,547.8726455340701,572.945020768418,NA,Precipitation
CanESM2-ES,rcp45,2092,738.1915598580584,600.4967438324057,NA,Precipitation
CanESM2-ES,rcp85,2092,760.9175760595291,730.6284568993599,NA,Precipitation
CNRM-CM5,rcp45,2092,668.3679198859521,767.5734297105766,NA,Precipitation
CNRM-CM5,rcp85,2092,754.849734927175,721.2328793963494,NA,Precipitation
HadGEM2-ES,rcp45,2092,657.439982571207,591.9370318737699,NA,Precipitation
HadGEM2-ES,rcp85,2092,690.8574785483106,653.0594565895667,NA,Precipitation
MIROC5,rcp45,2092,602.8297845141378,540.6599570136863,NA,Precipitation
MIROC5,rcp85,2092,723.2244687976375,551.8906836284825,NA,Precipitation
