GCM,RCP,Year,Mean,Mean5,Mean10,Variable
CanESM2-ES,rcp85,2083,19.656235850382643,19.300237933488962,19.166939534599972,Mean Annual Temperature
CNRM-CM5,rcp45,2083,15.99269654504072,16.258004782457586,16.28955128603763,Mean Annual Temperature
CNRM-CM5,rcp85,2083,17.656140257058173,18.37176024626803,18.34601413944866,Mean Annual Temperature
HadGEM2-ES,rcp45,2083,16.230012437933922,16.851248062065235,17.037975648210534,Mean Annual Temperature
HadGEM2-ES,rcp85,2083,19.417609324909442,19.238385040730332,19.294902128735696,Mean Annual Temperature
MIROC5,rcp45,2083,16.64000920441429,16.33768081568353,16.31164192775993,Mean Annual Temperature
MIROC5,rcp85,2083,17.95294140402917,17.860447587011315,17.699472651231986,Mean Annual Temperature
CanESM2-ES,rcp45,2084,16.50858446558726,16.626564248642747,16.683637562399987,Mean Annual Temperature
CanESM2-ES,rcp85,2084,19.221375764025076,19.158773212953346,19.240426994326526,Mean Annual Temperature
CNRM-CM5,rcp45,2084,15.906186486475672,16.174107456574884,16.366311205010614,Mean Annual Temperature
CNRM-CM5,rcp85,2084,18.37292108448493,18.498836444175982,18.496174329264726,Mean Annual Temperature
HadGEM2-ES,rcp45,2084,16.594329536591108,16.911771134517252,17.078105019128255,Mean Annual Temperature
HadGEM2-ES,rcp85,2084,18.97263532551434,19.09274964164972,19.243850621904144,Mean Annual Temperature
MIROC5,rcp45,2084,16.548175668246135,16.153224099291773,16.34552516361527,Mean Annual Temperature
MIROC5,rcp85,2084,18.1956682499276,17.88523777910841,17.789679650394994,Mean Annual Temperature
CanESM2-ES,rcp45,2085,16.630470300166827,16.613432330604656,16.63412823792721,Mean Annual Temperature
CanESM2-ES,rcp85,2085,19.350731780064333,19.167744308135795,19.30159580687429,Mean Annual Temperature
CNRM-CM5,rcp45,2085,16.099942537810996,16.270450079724693,16.432336340847264,Mean Annual Temperature
CNRM-CM5,rcp85,2085,18.85845112420735,18.53394685514234,18.44754797026409,Mean Annual Temperature
HadGEM2-ES,rcp45,2085,17.039848002655315,16.802877066327273,17.00349652935082,Mean Annual Temperature
HadGEM2-ES,rcp85,2085,19.714159900282976,19.2451247817566,19.32557991730289,Mean Annual Temperature
MIROC5,rcp45,2085,15.920806558097087,16.311057089435934,16.35243978274064,Mean Annual Temperature
MIROC5,rcp85,2085,17.36251892655226,17.79060265174939,17.874205239544672,Mean Annual Temperature
CanESM2-ES,rcp45,2086,15.737437672110325,16.49338547932741,16.58928353893064,Mean Annual Temperature
CanESM2-ES,rcp85,2086,18.62495666313779,19.209269306859095,19.384508264702923,Mean Annual Temperature
CNRM-CM5,rcp45,2086,16.588262326744537,16.33589696836189,16.37351332625775,Mean Annual Temperature
CNRM-CM5,rcp85,2086,19.14197043064366,18.59747082481082,18.477878218681507,Mean Annual Temperature
HadGEM2-ES,rcp45,2086,17.268890593790534,16.846106309414864,16.981255070657244,Mean Annual Temperature
HadGEM2-ES,rcp85,2086,18.6696234279204,19.277695860572326,19.323145204903433,Mean Annual Temperature
MIROC5,rcp45,2086,16.04305230175538,16.259776178963914,16.328378173190195,Mean Annual Temperature
MIROC5,rcp85,2086,17.693508058550826,17.775022389800693,17.967445858006375,Mean Annual Temperature
CanESM2-ES,rcp45,2087,17.20160056570508,16.42847582975292,16.537299865453274,Mean Annual Temperature
CanESM2-ES,rcp85,2087,18.985421483069125,19.289180096996848,19.4295787616695,Mean Annual Temperature
CNRM-CM5,rcp45,2087,16.76516250255155,16.505291835751585,16.389429130684682,Mean Annual Temperature
CNRM-CM5,rcp85,2087,18.640251379317572,18.71100384736733,18.49740862759293,Mean Annual Temperature
HadGEM2-ES,rcp45,2087,16.88130476066549,17.093392616830318,16.947119559218525,Mean Annual Temperature
HadGEM2-ES,rcp85,2087,19.45159593015585,19.367865378326233,19.361467256083724,Mean Annual Temperature
MIROC5,rcp45,2087,16.40324171466677,16.200596230146726,16.441234696403864,Mean Annual Temperature
MIROC5,rcp85,2087,17.748376619687093,17.84976795259082,17.96766495611857,Mean Annual Temperature
CanESM2-ES,rcp45,2088,16.388834393067576,16.433291483313948,16.509612954679127,Mean Annual Temperature
CanESM2-ES,rcp85,2088,19.86386084399916,19.302953680259616,19.51579237770268,Mean Annual Temperature
CNRM-CM5,rcp45,2088,16.31993098822671,16.606667899236946,16.455408257454927,Mean Annual Temperature
CNRM-CM5,rcp85,2088,17.97376010540059,18.523335694260158,18.649737236716767,Mean Annual Temperature
HadGEM2-ES,rcp45,2088,16.44615865337187,17.155744996636404,17.054699264276906,Mean Annual Temperature
HadGEM2-ES,rcp85,2088,19.58046471898806,19.41277479387545,19.439187593147565,Mean Annual Temperature
MIROC5,rcp45,2088,16.383604652054192,16.367198749797748,16.43086725462124,Mean Annual Temperature
MIROC5,rcp85,2088,17.875040094285687,17.88796289207803,17.974426047901044,Mean Annual Temperature
CanESM2-ES,rcp45,2089,16.184036217714805,16.552002829218537,16.542613745906035,Mean Annual Temperature
CanESM2-ES,rcp85,2089,19.620929714713824,19.610243316452504,19.568998694623463,Mean Annual Temperature
CNRM-CM5,rcp45,2089,16.753160823424135,16.572919195940614,16.523834662777976,Mean Annual Temperature
CNRM-CM5,rcp85,2089,18.940586197267482,18.456919993187043,18.672032128510686,Mean Annual Temperature
HadGEM2-ES,rcp45,2089,17.830761073668377,17.050739006797237,16.985307824473935,Mean Annual Temperature
HadGEM2-ES,rcp85,2089,19.423482914283873,19.55354076815715,19.502881785227483,Mean Annual Temperature
MIROC5,rcp45,2089,16.25227592416019,16.503532247088618,16.435366304930426,Mean Annual Temperature
MIROC5,rcp85,2089,18.56939606387823,18.049653936904335,18.059916673380414,Mean Annual Temperature
CanESM2-ES,rcp45,2090,16.65454856797196,16.461167400301893,16.58894945820965,Mean Annual Temperature
CanESM2-ES,rcp85,2090,19.419599696378185,19.691413215203205,19.70520672599248,Mean Annual Temperature
CNRM-CM5,rcp45,2090,16.606822855237805,16.508408181644672,16.531848646320935,Mean Annual Temperature
CNRM-CM5,rcp85,2090,17.920110358671476,18.460870400043525,18.719319700645464,Mean Annual Temperature
HadGEM2-ES,rcp45,2090,17.35160990168574,17.091362052109776,NA,Mean Annual Temperature
HadGEM2-ES,rcp85,2090,19.938706978029067,19.47780973041085,NA,Mean Annual Temperature
MIROC5,rcp45,2090,16.753819156352208,16.571412303371797,NA,Mean Annual Temperature
MIROC5,rcp85,2090,17.55349362398831,18.144727260487745,NA,Mean Annual Temperature
CanESM2-ES,rcp45,2091,16.330994401633266,16.525840430030847,NA,Mean Annual Temperature
CanESM2-ES,rcp85,2091,20.161404844102226,19.822315448546263,NA,Mean Annual Temperature
CNRM-CM5,rcp45,2091,16.419518810262876,16.574919546547964,NA,Mean Annual Temperature
CNRM-CM5,rcp85,2091,18.809891925278087,18.702003648622714,NA,Mean Annual Temperature
HadGEM2-ES,rcp45,2091,16.74386064459471,17.26329221913895,NA,Mean Annual Temperature
HadGEM2-ES,rcp85,2091,19.373453299328883,19.60067932572281,NA,Mean Annual Temperature
MIROC5,rcp45,2091,16.72471978820973,16.60195833027857,NA,Mean Annual Temperature
MIROC5,rcp85,2091,18.50196328268236,18.173829706001396,NA,Mean Annual Temperature
CanESM2-ES,rcp45,2092,16.747423421121862,16.656751662059147,NA,Mean Annual Temperature
CanESM2-ES,rcp85,2092,19.391270976822643,19.848817292250082,NA,Mean Annual Temperature
CNRM-CM5,rcp45,2092,16.442607431071835,16.542377489804363,NA,Mean Annual Temperature
CNRM-CM5,rcp85,2092,18.660003413599984,18.633060409654046,NA,Mean Annual Temperature
HadGEM2-ES,rcp45,2092,17.084419987228188,16.877223032117552,NA,Mean Annual Temperature
HadGEM2-ES,rcp85,2092,19.072940741424365,19.637898192128734,NA,Mean Annual Temperature
MIROC5,rcp45,2092,16.74264199608266,16.67013637971413,NA,Mean Annual Temperature
MIROC5,rcp85,2092,18.22374323760414,18.270065394170008,NA,Mean Annual Temperature
CanESM2-ES,rcp45,2093,16.712199541712337,16.744607433105354,NA,Mean Annual Temperature
CanESM2-ES,rcp85,2093,20.51837201071444,20.107459771725342,NA,Mean Annual Temperature
CNRM-CM5,rcp45,2093,16.65248781274317,16.457029393404927,NA,Mean Annual Temperature
CNRM-CM5,rcp85,2093,19.179426348296527,18.915303707030773,NA,Mean Annual Temperature
HadGEM2-ES,rcp45,2093,17.305809488517735,NA,NA,Mean Annual Temperature
HadGEM2-ES,rcp85,2093,20.194812695547853,NA,NA,Mean Annual Temperature
MIROC5,rcp45,2093,16.536334786588057,NA,NA,Mean Annual Temperature
MIROC5,rcp85,2093,18.020552321853945,NA,NA,Mean Annual Temperature
CanESM2-ES,rcp45,2094,16.83859237785632,NA,NA,Mean Annual Temperature
CanESM2-ES,rcp85,2094,19.753438933232907,NA,NA,Mean Annual Temperature
CNRM-CM5,rcp45,2094,16.590450539706133,NA,NA,Mean Annual Temperature
CNRM-CM5,rcp85,2094,18.59587000242415,NA,NA,Mean Annual Temperature
HadGEM2-ES,rcp45,2094,15.900415138561382,NA,NA,Mean Annual Temperature
HadGEM2-ES,rcp85,2094,19.609577246313496,NA,NA,Mean Annual Temperature
MIROC5,rcp45,2094,16.593166171337995,NA,NA,Mean Annual Temperature
MIROC5,rcp85,2094,19.050574504721286,NA,NA,Mean Annual Temperature
CanESM2-ES,rcp45,2095,17.093827423202995,NA,NA,Mean Annual Temperature
CanESM2-ES,rcp85,2095,20.71281209375449,NA,NA,Mean Annual Temperature
CNRM-CM5,rcp45,2095,16.180082373240623,NA,NA,Mean Annual Temperature
CNRM-CM5,rcp85,2095,19.331326845555107,NA,NA,Mean Annual Temperature
HadGEM2-ES,rcp45,2095,NA,NA,NA,Mean Annual Temperature
HadGEM2-ES,rcp85,2095,NA,NA,NA,Mean Annual Temperature
MIROC5,rcp45,2095,NA,NA,NA,Mean Annual Temperature
MIROC5,rcp85,2095,NA,NA,NA,Mean Annual Temperature
