GCM,RCP,CFE,CFERate,Timestep,Mean,Lower,Upper,Flux,Source
CanESM2,rcp45,MedHigh,0.001091107,2057,127.19664729939198,125.43504258362344,128.90696580688825,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2058,198.34464972027902,195.4278805299179,201.16641106650906,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2059,117.25372872223471,115.16204981278523,119.27062604050104,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2060,151.48713584170648,149.08690978525806,153.88442432701328,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2061,185.8759041587413,183.5146099116808,188.3528765526001,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2062,165.68146466200827,163.55771437152595,167.79780637822958,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2063,206.6738015086487,204.35821103072016,209.06639941716213,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2064,227.7444024444688,225.0754329648047,230.13097958117686,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2065,190.09508454606447,188.02774510145542,192.10566569745322,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2066,219.47140335858296,217.61958210343096,222.13117397290728,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2067,189.5942776601163,187.5836452706175,191.61996856030623,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2068,206.84954944732564,204.86774628940788,208.91274655840965,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2069,100.6785222995258,99.82414396199894,101.67317771390034,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2070,212.73438484110787,210.88995455241593,214.5311266127288,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2071,192.36885590173603,191.0225392842126,193.95373929936187,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2072,114.04209623188197,113.37084022342864,114.84157037563035,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2073,150.2982608065002,149.18415485768972,151.2782834784603,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2074,180.4270363448186,178.8643132809612,181.62046298175812,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2075,218.72129877179862,216.83958519146506,220.29373480989966,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2076,187.60252676517695,185.86321497798403,188.96282575190912,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2077,194.108822751938,192.38268880291344,196.30689305921018,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2078,259.1838363621975,256.71096727125746,261.57800007736495,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2079,215.28526900927542,213.02129211305322,217.79947285240206,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2080,128.26428099162257,126.99592834418348,129.83537499486255,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2081,192.27131113191894,190.38843708119342,194.7443940533181,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2082,242.54108325631788,240.04068357663073,245.40864811913582,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2083,124.09823270605752,122.76884539196041,125.88586669723614,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2084,168.39601151351326,166.87419585198512,170.43717056651246,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2085,227.20455807299558,225.58579158040234,229.63620287436834,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2086,168.56541480187275,167.1844299019009,170.42897835721774,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2087,250.7322444473925,249.20276010787245,253.06740339375727,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2088,190.88339111325897,189.7045082455944,192.65824937720936,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2089,164.34683472943252,163.29095611771498,165.9224945082999,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2090,104.62120740477437,103.96108408006864,105.69852904154203,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2091,135.06643735769174,134.32022707377175,136.30319815204933,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2092,212.18590485838206,210.89571826732507,213.7757455674526,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2093,206.52094785207527,205.18532728937208,208.12476914439617,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2094,169.01432392686363,167.95356132801294,170.04952001192623,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2095,123.62531463612889,122.87423622317766,124.4304085132755,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2096,127.00610911387423,126.27928972097226,127.87905514300058,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2097,186.3952131391033,185.29652517569843,187.4571658344197,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2098,224.16636583706176,222.59775122055032,225.5591929096519,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2099,151.71863404463193,150.6790728543154,152.72899647657061,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2100,170.38503885911206,169.1282451126354,171.3681030664095,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2101,169.87171611711398,168.74264048801422,170.69303804511662,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2002,136.40150331378786,136.40150331378786,136.40150331378786,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2003,156.5890719487359,156.52482318132675,156.63184652043702,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2004,166.76297025268974,166.6807495138486,166.8224397890832,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2005,200.035119104531,199.9204189672594,200.10537026119658,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2006,170.6048877059035,170.45622412547,170.70965725304063,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2007,109.84608107157695,109.77779673676652,109.91116800385757,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2008,140.89004027893606,140.78532451466845,140.973574264314,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2009,135.39434544956953,135.26605990551008,135.48525216602323,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2010,214.37730225462394,214.13966162035103,214.63697162440462,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2011,148.145395876194,147.95546231416725,148.33696354827626,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2012,160.21725204822332,159.99616477887656,160.42722596093273,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2013,65.62958863042338,65.54228141278668,65.70131684871737,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2014,147.20180897733556,146.95666497774948,147.41659563383672,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2015,117.4008019835577,117.2525029274739,117.52590439358147,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2016,186.18617169934396,185.80093816937742,186.5461616450445,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2017,95.68512496180544,95.49717817407641,95.86164763015665,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2018,130.4048732551097,130.1334318926469,130.6999601933681,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2019,188.71206303467113,188.37022926699257,189.15622833867099,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2020,168.46418468448547,168.0983943057933,168.87043517435885,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2021,174.1403677522524,173.75214405511366,174.57255238961633,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2022,184.41882852659552,183.04002907301162,186.13476671221866,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2023,153.97653065451382,152.92444745207854,155.34783908151127,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2024,130.82814543490449,129.59633090315918,132.08217795823762,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2025,191.03305195681858,189.69979505515735,192.47020856621074,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2026,158.83616824180092,157.38105581941284,160.8441530930624,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2027,118.21849147416609,116.78983955611562,119.82603755208729,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2028,149.8318250659407,148.18147924722197,151.89520821723607,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2029,171.43544891190393,169.98209205294876,173.3961117735541,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2030,175.57743295170533,174.1030042663736,177.74452827264355,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2031,196.87635535622107,195.4300409497274,198.90883290599714,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2032,109.69327805049447,108.35687712097719,111.27701176774983,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2033,126.99985869961301,125.67974526782814,128.1763415306513,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2034,175.82878224625276,174.28671381864365,176.84993313095072,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2035,108.01488801619846,106.73472993367578,108.96210482385304,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2036,167.95499219766856,166.81144664163378,168.88877936733576,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2037,112.4918409595897,111.67010335370497,113.18728193705877,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2038,150.22778346791745,149.32746499576103,150.99432688035048,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2039,171.23841566628494,170.4662853750384,172.02394405024737,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2040,180.2104395378441,179.5381668311375,181.0333545454821,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2041,224.74864225839823,223.89714792793683,225.68835490096615,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2042,181.5544651598189,180.89737289304793,182.22384481436063,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2043,189.4357519177108,188.3673112772247,190.608908709984,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2044,141.69366606145763,140.12548739075302,143.54014794047197,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2045,154.51622960679663,153.07263741810175,156.63755080501699,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2046,127.41825281536978,125.25651788153158,129.68968902500373,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2047,172.56837041884188,170.31484642732556,174.7009081477957,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2048,141.77419812574226,139.4244580839856,143.7995648605207,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2049,141.45081320403688,139.200224812363,143.23726343418497,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2050,137.89808420015774,135.92134903825206,139.48555680520315,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2051,136.86996843994436,134.86403713776537,138.61337201615652,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2052,158.4516009750244,156.5593086182415,160.05043271041478,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2053,147.59080872482014,145.82238782314627,149.3005352844313,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2054,166.08098104870007,163.99948347361646,167.88320167151466,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2055,220.15358567000234,217.62184837812566,222.45711316817926,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2056,222.82708040952326,219.9595280441638,224.8089432420146,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2057,123.25023172581658,121.76347585139428,124.48468777528373,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2058,191.89471937348063,190.00723855119548,193.85072878927082,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2059,113.49043911783873,112.15315658644417,114.53784946410593,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2060,146.49719498592762,144.95119511280615,147.91138559642292,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2061,179.72129180476153,178.21419317182531,181.82852750050446,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2062,160.2102927496456,158.8739404181968,161.97247280217664,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2063,199.80039551264218,198.2514778220705,202.0681670904254,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2064,220.0357606418085,218.54464438347185,222.34292253691916,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2065,183.45451448248758,181.83643299766865,185.34776879970178,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2066,211.66212857159036,210.00969331927354,214.10577918605318,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2067,182.7796640930354,181.41841385873383,184.8919509407494,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2068,199.1337137206583,197.59767529454123,200.97742034760802,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2069,96.92138266713904,96.22442426927235,97.55532356476633,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2070,204.7683410028063,203.11690364959517,206.2725075258454,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2071,185.00338329470668,183.5832063651588,186.059016261848,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2072,109.67236982032559,108.96442218881911,110.12368892570107,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2073,144.54379563130834,143.6620403934566,145.45165316106625,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2074,173.33661286515385,172.47659680203384,174.46851799989903,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2075,210.03570792419902,208.8975307512693,211.4926182535536,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2076,180.21343549693927,179.1085672794722,181.2640947932034,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2077,186.48451069575322,184.58706167057963,188.48972990611063,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2078,249.1455721280166,246.8914648484889,251.48225778326093,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2079,207.00089107759794,204.94904671864344,208.74435717400786,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2080,123.27148829280495,122.20606545598137,124.27506287853976,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2081,184.65646676555272,183.3766192181729,186.03118855645403,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2082,233.0165744913344,231.539233408323,234.62532807377403,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2083,119.16704727767552,118.30059772049158,120.38387010224787,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2084,161.7698814502402,160.49631893076923,162.96607809856232,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2085,218.31255117947737,216.5769897128534,219.80956055689506,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2086,161.89466281649115,160.74054446885884,163.26068899188942,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2087,240.89944055556674,239.50559048657334,242.5315930007496,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2088,183.362575764587,182.24937048891144,184.58103699548013,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2089,157.99316640131616,156.9886186094195,159.1129013370844,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2090,100.54886640620876,99.78992237957277,101.4234174243541,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2091,129.85567622700006,128.97498391473488,130.8978651099892,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2092,203.96898635415582,203.00276807529588,205.04112879164646,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2093,198.65936688278916,197.6613617644123,199.92107382729495,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2094,162.6942325036197,161.92152114673382,163.77925620909156,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2095,118.91622469287539,118.03119526488345,119.47413251380374,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2096,122.2694595562085,121.55183019663423,122.78848792656217,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2097,179.3607503288557,178.38107016643096,180.14518708043673,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2098,215.57797208522072,214.2416257313785,216.73743067717044,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2099,145.92789365081052,144.88031838743004,146.66920958335555,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2100,163.8897258216008,162.61025693025283,164.63436006451303,NPP,LUCAS CFE
CanESM2,rcp45,Medium,8.18331e-4,2101,163.55213547253732,162.368201141452,164.50796107776512,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2002,136.32201915427922,136.32201915427922,136.32201915427922,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2003,156.3863097290067,156.33579564755257,156.44455019691662,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2004,166.47712266321122,166.4019979146595,166.58459060693193,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2005,199.55784641982228,199.44063273931988,199.67796191373557,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2006,170.0874067112682,169.97805231656343,170.17800601357504,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2007,109.45504056300562,109.4000511375967,109.49986961620317,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2008,140.326957544267,140.25079997423933,140.37241448015135,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2009,134.78156903528023,134.68871347777034,134.8677360209877,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2010,213.2606693174696,213.08496402843525,213.42774507437485,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2011,147.33373699200578,147.20718693202275,147.52196492202665,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2012,159.2320118256959,159.07630149904068,159.4361841063571,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2013,65.18214663881244,65.11979044553891,65.26385812503324,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2014,146.09612630297752,145.93391798935465,146.2765127750617,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2015,116.45404369655799,116.32537776558547,116.60539460906105,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2016,184.52620011713702,184.1435900889697,184.87019837317598,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2017,94.82343710463394,94.6156111747316,95.04626533617841,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2018,129.2117371036226,128.8903510844695,129.56620140784293,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2019,186.83454054103441,186.52625742846482,187.47933273603059,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2020,166.71763180750642,166.37586645563965,167.12950850849472,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2021,172.29775071176638,171.82580079462468,172.7075071726173,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2022,182.4985561650987,180.96790244968008,184.42871955362472,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2023,152.36025328342362,150.86876208097266,154.06030467983328,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2024,129.37013742803308,127.88615583420285,131.0432665253872,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2025,188.62487590115893,186.96888094340235,190.5539140894827,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2026,156.65399887606782,155.28275035931006,158.74940982377933,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2027,116.5223936119865,115.22144831790241,118.27312320470617,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2028,147.53586459165615,145.89655779571933,149.73445757912646,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2029,168.73214146013072,167.12599725723447,171.08348771286109,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2030,172.66452893979294,170.91547298218234,174.7142550581238,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2031,193.59138184467048,192.03547989727457,195.5553098684888,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2032,107.82880807997856,106.46435204686907,109.05059250471271,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2033,124.7286818054815,123.51255040784395,125.77898725912254,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2034,172.57704689896198,171.1262968537597,173.88752945134217,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2035,105.97055329509661,104.75297502898212,106.82614114865262,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2036,164.6196255449494,163.2990730797393,165.7379364161544,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2037,110.11354477274264,109.2189299134669,110.7697708665987,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2038,146.91019519064116,146.13583154294577,147.7335964692332,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2039,167.37628493317123,166.62685799650268,168.1734378652256,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2040,176.05096566823036,175.15828411138352,176.92489827734002,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2041,219.3731702498095,218.25510751390223,220.49192585729224,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2042,177.1479526596967,176.1525049855818,178.08002235832626,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2043,184.63556877282613,183.49358454192824,185.76222830880147,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2044,138.2991699916732,136.7743727787746,140.1505036785088,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2045,150.82549756100863,148.6069585068555,152.89349431638436,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2046,123.98211943420877,121.07528123710914,126.06228391838337,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2047,167.88077945537987,164.95540516555076,169.88961623996357,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2048,137.86588791042277,134.9460610356113,139.68755501082748,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2049,137.47433025591522,134.6831762467305,139.25298105517487,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2050,133.91957940396193,131.42338118507618,135.62078022706328,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2051,132.86524326355277,130.27748032708735,134.54138678447688,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2052,153.70159809755833,151.22264662842667,155.23021887606978,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2053,143.0674407884952,140.46754427271873,144.7782900163607,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2054,161.0470607098925,158.13368847927956,162.99710750876335,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2055,213.2420900955688,209.85480615025682,215.51763157260135,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2056,215.64525845087832,212.5306111720291,218.146926834751,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2057,119.04658600924073,116.8064954999657,120.7448371705159,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2058,185.43334055043613,182.58889547128996,187.79700933381488,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2059,109.6298571255618,107.92112229972065,111.2133925389054,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2060,141.54797172111137,139.64488950771354,143.44567143351838,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2061,173.7409209094671,171.50193783522155,175.8255848224943,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2062,154.74008471102246,152.97937802973416,156.61827571630016,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2063,192.86604013869726,190.6911074005469,195.2098874958719,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2064,212.36798209974992,210.01075481316408,214.59295986862708,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2065,177.1382882422225,175.14829555761338,179.03776229507253,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2066,204.4271138302359,202.2397732401622,206.0965292186517,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2067,176.4695749083153,174.49139538289813,177.73057199634255,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2068,192.29513641629703,190.29224640282956,193.80708947270045,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2069,93.48734247317256,92.61020339924224,94.27821617520024,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2070,197.55958506805717,195.97599767306957,198.8280517404125,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2071,178.33613905180826,177.1121544409334,179.32134890581608,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2072,105.6704837873371,105.06567114805746,106.26659156727985,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2073,139.25153589187735,138.4884068722488,139.85807770489984,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2074,167.01207040796302,165.83439081066876,167.73074241486609,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2075,202.48187833551006,201.4412503997471,203.32684494226254,NPP,LUCAS CFE
CanESM2,rcp45,MedLow,5.45554e-4,2076,173.65312807380937,172.45215038917087,174.7207431528883,NPP,LUCAS CFE
