LUC,GCM,RCP,Iteration,Amount
Low,CNRM-CM5,rcp45,72,103.9
Low,CNRM-CM5,rcp45,73,126.8
Low,CNRM-CM5,rcp45,74,142.4
Low,CNRM-CM5,rcp45,75,147.4
Low,CNRM-CM5,rcp45,76,84.8
Low,CNRM-CM5,rcp45,77,112.3
Low,CNRM-CM5,rcp45,78,110.3
Low,CNRM-CM5,rcp45,79,133.8
Low,CNRM-CM5,rcp45,80,82.5
Low,CNRM-CM5,rcp45,81,93.6
Low,CNRM-CM5,rcp45,82,111.3
Low,CNRM-CM5,rcp45,83,128.6
Low,CNRM-CM5,rcp45,84,121.1
Low,CNRM-CM5,rcp45,85,138.3
Low,CNRM-CM5,rcp45,86,137
Low,CNRM-CM5,rcp45,87,86.2
Low,CNRM-CM5,rcp45,88,181.6
Low,CNRM-CM5,rcp45,89,146
Low,CNRM-CM5,rcp45,90,125.6
Low,CNRM-CM5,rcp45,91,151.9
Low,CNRM-CM5,rcp45,92,104.3
Low,CNRM-CM5,rcp45,93,82
Low,CNRM-CM5,rcp45,94,121.4
Low,CNRM-CM5,rcp45,95,81.4
Low,CNRM-CM5,rcp45,96,162.8
Low,CNRM-CM5,rcp45,97,132.9
Low,CNRM-CM5,rcp45,98,108.6
Low,CNRM-CM5,rcp45,99,92
Low,CNRM-CM5,rcp45,100,148.1
Low,CNRM-CM5,rcp85,1,0.9
Low,CNRM-CM5,rcp85,2,35.8
Low,CNRM-CM5,rcp85,3,41.4
Low,CNRM-CM5,rcp85,4,16.6
Low,CNRM-CM5,rcp85,5,-18.8
Low,CNRM-CM5,rcp85,6,1
Low,CNRM-CM5,rcp85,7,96.7
Low,CNRM-CM5,rcp85,8,-2.6
Low,CNRM-CM5,rcp85,9,-5.7
Low,CNRM-CM5,rcp85,10,33.2
Low,CNRM-CM5,rcp85,11,-20
Low,CNRM-CM5,rcp85,12,-6.5
Low,CNRM-CM5,rcp85,13,-4.1
Low,CNRM-CM5,rcp85,14,61.5
Low,CNRM-CM5,rcp85,15,52.1
Low,CNRM-CM5,rcp85,16,-37
Low,CNRM-CM5,rcp85,17,19.1
Low,CNRM-CM5,rcp85,18,-12.9
Low,CNRM-CM5,rcp85,19,15.9
Low,CNRM-CM5,rcp85,20,-1.9
Low,CNRM-CM5,rcp85,21,-11.7
Low,CNRM-CM5,rcp85,22,53.5
Low,CNRM-CM5,rcp85,23,11.4
Low,CNRM-CM5,rcp85,24,20.1
Low,CNRM-CM5,rcp85,25,61.5
Low,CNRM-CM5,rcp85,26,-35.9
Low,CNRM-CM5,rcp85,27,61
Low,CNRM-CM5,rcp85,28,25.9
Low,CNRM-CM5,rcp85,29,30.3
Low,CNRM-CM5,rcp85,30,-6.2
Low,CNRM-CM5,rcp85,31,-35.9
Low,CNRM-CM5,rcp85,32,13.9
Low,CNRM-CM5,rcp85,33,-34.7
Low,CNRM-CM5,rcp85,34,-11.1
Low,CNRM-CM5,rcp85,35,-0.4
Low,CNRM-CM5,rcp85,36,6.5
Low,CNRM-CM5,rcp85,37,35.9
Low,CNRM-CM5,rcp85,38,25.9
Low,CNRM-CM5,rcp85,39,110.5
Low,CNRM-CM5,rcp85,40,62.4
Low,CNRM-CM5,rcp85,41,20.4
Low,CNRM-CM5,rcp85,42,35.3
Low,CNRM-CM5,rcp85,43,-18.8
Low,CNRM-CM5,rcp85,44,-0.2
Low,CNRM-CM5,rcp85,45,-8.7
Low,CNRM-CM5,rcp85,46,-34.7
Low,CNRM-CM5,rcp85,47,28.1
Low,CNRM-CM5,rcp85,48,16.6
Low,CNRM-CM5,rcp85,49,21.7
Low,CNRM-CM5,rcp85,50,41.8
Low,CNRM-CM5,rcp85,51,-22.4
Low,CNRM-CM5,rcp85,52,-4.2
Low,CNRM-CM5,rcp85,53,28.8
Low,CNRM-CM5,rcp85,54,13.2
Low,CNRM-CM5,rcp85,55,30.3
Low,CNRM-CM5,rcp85,56,31.1
Low,CNRM-CM5,rcp85,57,7
Low,CNRM-CM5,rcp85,58,23.5
Low,CNRM-CM5,rcp85,59,66.8
Low,CNRM-CM5,rcp85,60,54.1
Low,CNRM-CM5,rcp85,61,23.5
Low,CNRM-CM5,rcp85,62,-30.4
Low,CNRM-CM5,rcp85,63,-3.1
Low,CNRM-CM5,rcp85,64,29.9
Low,CNRM-CM5,rcp85,65,36.8
Low,CNRM-CM5,rcp85,66,17.5
Low,CNRM-CM5,rcp85,67,-10.8
Low,CNRM-CM5,rcp85,68,71.5
Low,CNRM-CM5,rcp85,69,-60.2
Low,CNRM-CM5,rcp85,70,1.4
Low,CNRM-CM5,rcp85,71,61.5
Low,CNRM-CM5,rcp85,72,8.8
Low,CNRM-CM5,rcp85,73,4.1
Low,CNRM-CM5,rcp85,74,-38.7
Low,CNRM-CM5,rcp85,75,-44
Low,CNRM-CM5,rcp85,76,33.2
Low,CNRM-CM5,rcp85,77,62.5
Low,CNRM-CM5,rcp85,78,-18.5
Low,CNRM-CM5,rcp85,79,34.4
Low,CNRM-CM5,rcp85,80,-1.2
Low,CNRM-CM5,rcp85,81,-9.1
Low,CNRM-CM5,rcp85,82,-0.5
Low,CNRM-CM5,rcp85,83,10.6
Low,CNRM-CM5,rcp85,84,43
Low,CNRM-CM5,rcp85,85,36.2
Low,CNRM-CM5,rcp85,86,32.7
Low,CNRM-CM5,rcp85,87,-10
Low,CNRM-CM5,rcp85,88,5.4
Low,CNRM-CM5,rcp85,89,-0.4
Low,CNRM-CM5,rcp85,90,15.5
Low,CNRM-CM5,rcp85,91,45.4
Low,CNRM-CM5,rcp85,92,2.3
Low,CNRM-CM5,rcp85,93,56.2
Low,CNRM-CM5,rcp85,94,-20.3
Low,CNRM-CM5,rcp85,95,33.2
Low,CNRM-CM5,rcp85,96,24.6
Low,CNRM-CM5,rcp85,97,41.1
Low,CNRM-CM5,rcp85,98,13.5
Low,CNRM-CM5,rcp85,99,8.6
Low,CNRM-CM5,rcp85,100,-0.4
Low,HadGEM2-ES,rcp45,1,-407.3
Low,HadGEM2-ES,rcp45,2,-447.1
Low,HadGEM2-ES,rcp45,3,-449
Low,HadGEM2-ES,rcp45,4,-457.2
Low,HadGEM2-ES,rcp45,5,-430.8
Low,HadGEM2-ES,rcp45,6,-448
Low,HadGEM2-ES,rcp45,7,-429.3
Low,HadGEM2-ES,rcp45,8,-480.2
Low,HadGEM2-ES,rcp45,9,-506.1
Low,HadGEM2-ES,rcp45,10,-450.3
Low,HadGEM2-ES,rcp45,11,-438.4
Low,HadGEM2-ES,rcp45,12,-463.8
Low,HadGEM2-ES,rcp45,13,-474.4
Low,HadGEM2-ES,rcp45,14,-437.4
Low,HadGEM2-ES,rcp45,15,-423
Low,HadGEM2-ES,rcp45,16,-396.6
Low,HadGEM2-ES,rcp45,17,-459
Low,HadGEM2-ES,rcp45,18,-399.4
Low,HadGEM2-ES,rcp45,19,-461.9
Low,HadGEM2-ES,rcp45,20,-442.7
Low,HadGEM2-ES,rcp45,21,-418.7
Low,HadGEM2-ES,rcp45,22,-460.8
Low,HadGEM2-ES,rcp45,23,-463.7
Low,HadGEM2-ES,rcp45,24,-380.3
Low,HadGEM2-ES,rcp45,25,-445.2
Low,HadGEM2-ES,rcp45,26,-403.1
Low,HadGEM2-ES,rcp45,27,-457.5
Low,HadGEM2-ES,rcp45,28,-400.4
Low,HadGEM2-ES,rcp45,29,-455.9
Low,HadGEM2-ES,rcp45,30,-468.5
Low,HadGEM2-ES,rcp45,31,-429.2
Low,HadGEM2-ES,rcp45,32,-474.1
Low,HadGEM2-ES,rcp45,33,-439.4
Low,HadGEM2-ES,rcp45,34,-450.1
Low,HadGEM2-ES,rcp45,35,-452.3
Low,HadGEM2-ES,rcp45,36,-475.4
Low,HadGEM2-ES,rcp45,37,-423.8
Low,HadGEM2-ES,rcp45,38,-479.6
Low,HadGEM2-ES,rcp45,39,-497.6
Low,HadGEM2-ES,rcp45,40,-468.6
Low,HadGEM2-ES,rcp45,41,-455.1
Low,HadGEM2-ES,rcp45,42,-482.5
Low,HadGEM2-ES,rcp45,43,-433.8
Low,HadGEM2-ES,rcp45,44,-430.7
Low,HadGEM2-ES,rcp45,45,-459.5
Low,HadGEM2-ES,rcp45,46,-481
Low,HadGEM2-ES,rcp45,47,-415
Low,HadGEM2-ES,rcp45,48,-474.3
Low,HadGEM2-ES,rcp45,49,-423.7
Low,HadGEM2-ES,rcp45,50,-423
Low,HadGEM2-ES,rcp45,51,-414.2
Low,HadGEM2-ES,rcp45,52,-450.7
Low,HadGEM2-ES,rcp45,53,-476.2
Low,HadGEM2-ES,rcp45,54,-393.2
Low,HadGEM2-ES,rcp45,55,-476.2
Low,HadGEM2-ES,rcp45,56,-435
Low,HadGEM2-ES,rcp45,57,-425.8
Low,HadGEM2-ES,rcp45,58,-439.4
Low,HadGEM2-ES,rcp45,59,-446.9
Low,HadGEM2-ES,rcp45,60,-410.1
Low,HadGEM2-ES,rcp45,61,-408.5
Low,HadGEM2-ES,rcp45,62,-440.3
Low,HadGEM2-ES,rcp45,63,-461.5
Low,HadGEM2-ES,rcp45,64,-426.1
Low,HadGEM2-ES,rcp45,65,-449.3
Low,HadGEM2-ES,rcp45,66,-468.4
Low,HadGEM2-ES,rcp45,67,-457.5
Low,HadGEM2-ES,rcp45,68,-443.6
Low,HadGEM2-ES,rcp45,69,-451
Low,HadGEM2-ES,rcp45,70,-461.6
Low,HadGEM2-ES,rcp45,71,-486.1
Low,HadGEM2-ES,rcp45,72,-417.1
Low,HadGEM2-ES,rcp45,73,-455.4
Low,HadGEM2-ES,rcp45,74,-449.2
Low,HadGEM2-ES,rcp45,75,-459.8
Low,HadGEM2-ES,rcp45,76,-446.9
Low,HadGEM2-ES,rcp45,77,-437.3
Low,HadGEM2-ES,rcp45,78,-455.4
Low,HadGEM2-ES,rcp45,79,-435.5
Low,HadGEM2-ES,rcp45,80,-444.1
Low,HadGEM2-ES,rcp45,81,-464.2
Low,HadGEM2-ES,rcp45,82,-411.4
Low,HadGEM2-ES,rcp45,83,-471
Low,HadGEM2-ES,rcp45,84,-420.4
Low,HadGEM2-ES,rcp45,85,-411.2
Low,HadGEM2-ES,rcp45,86,-472.2
Low,HadGEM2-ES,rcp45,87,-456.8
Low,HadGEM2-ES,rcp45,88,-446.4
Low,HadGEM2-ES,rcp45,89,-474.6
Low,HadGEM2-ES,rcp45,90,-452.5
Low,HadGEM2-ES,rcp45,91,-465.3
Low,HadGEM2-ES,rcp45,92,-461.8
Low,HadGEM2-ES,rcp45,93,-453.2
Low,HadGEM2-ES,rcp45,94,-432
Low,HadGEM2-ES,rcp45,95,-446
Low,HadGEM2-ES,rcp45,96,-482.2
Low,HadGEM2-ES,rcp45,97,-470.2
Low,HadGEM2-ES,rcp45,98,-438.4
Low,HadGEM2-ES,rcp45,99,-521.8
Low,HadGEM2-ES,rcp45,100,-396.6
Low,HadGEM2-ES,rcp85,1,-709.3
Low,HadGEM2-ES,rcp85,2,-723.2
Low,HadGEM2-ES,rcp85,3,-712.9
Low,HadGEM2-ES,rcp85,4,-690.8
Low,HadGEM2-ES,rcp85,5,-769.4
Low,HadGEM2-ES,rcp85,6,-718.6
Low,HadGEM2-ES,rcp85,7,-703.7
Low,HadGEM2-ES,rcp85,8,-707.4
Low,HadGEM2-ES,rcp85,9,-715.9
Low,HadGEM2-ES,rcp85,10,-728.5
Low,HadGEM2-ES,rcp85,11,-659.6
Low,HadGEM2-ES,rcp85,12,-712.9
Low,HadGEM2-ES,rcp85,13,-688.2
Low,HadGEM2-ES,rcp85,14,-742.5
Low,HadGEM2-ES,rcp85,15,-802.8
Low,HadGEM2-ES,rcp85,16,-751.8
Low,HadGEM2-ES,rcp85,17,-751.3
Low,HadGEM2-ES,rcp85,18,-690.3
Low,HadGEM2-ES,rcp85,19,-719.9
Low,HadGEM2-ES,rcp85,20,-723.4
Low,HadGEM2-ES,rcp85,21,-720.5
Low,HadGEM2-ES,rcp85,22,-715.9
Low,HadGEM2-ES,rcp85,23,-726.8
Low,HadGEM2-ES,rcp85,24,-708
Low,HadGEM2-ES,rcp85,25,-671.2
Low,HadGEM2-ES,rcp85,26,-679.6
Low,HadGEM2-ES,rcp85,27,-768.5
Low,HadGEM2-ES,rcp85,28,-702.5
Low,HadGEM2-ES,rcp85,29,-695.2
Low,HadGEM2-ES,rcp85,30,-721.8
Low,HadGEM2-ES,rcp85,31,-743.2
Low,HadGEM2-ES,rcp85,32,-771.1
Low,HadGEM2-ES,rcp85,33,-739.7
Low,HadGEM2-ES,rcp85,34,-757.5
Low,HadGEM2-ES,rcp85,35,-708.5
Low,HadGEM2-ES,rcp85,36,-771.7
Low,HadGEM2-ES,rcp85,37,-726.9
Low,HadGEM2-ES,rcp85,38,-741.1
Low,HadGEM2-ES,rcp85,39,-741.5
Low,HadGEM2-ES,rcp85,40,-716.4
Low,HadGEM2-ES,rcp85,41,-707.4
Low,HadGEM2-ES,rcp85,42,-692.1
Low,HadGEM2-ES,rcp85,43,-736.3
Low,HadGEM2-ES,rcp85,44,-764.2
Low,HadGEM2-ES,rcp85,45,-739.9
Low,HadGEM2-ES,rcp85,46,-659.6
Low,HadGEM2-ES,rcp85,47,-715.8
Low,HadGEM2-ES,rcp85,48,-719.8
Low,HadGEM2-ES,rcp85,49,-760
Low,HadGEM2-ES,rcp85,50,-703.3
Low,HadGEM2-ES,rcp85,51,-738
Low,HadGEM2-ES,rcp85,52,-711.6
Low,HadGEM2-ES,rcp85,53,-750.7
Low,HadGEM2-ES,rcp85,54,-744.2
Low,HadGEM2-ES,rcp85,55,-706.4
Low,HadGEM2-ES,rcp85,56,-774.2
Low,HadGEM2-ES,rcp85,57,-715.8
Low,HadGEM2-ES,rcp85,58,-674.6
Low,HadGEM2-ES,rcp85,59,-694.2
Low,HadGEM2-ES,rcp85,60,-702.1
Low,HadGEM2-ES,rcp85,61,-754.9
Low,HadGEM2-ES,rcp85,62,-731.2
Low,HadGEM2-ES,rcp85,63,-730.1
Low,HadGEM2-ES,rcp85,64,-701
Low,HadGEM2-ES,rcp85,65,-674.4
Low,HadGEM2-ES,rcp85,66,-685.5
Low,HadGEM2-ES,rcp85,67,-728.8
Low,HadGEM2-ES,rcp85,68,-733.6
Low,HadGEM2-ES,rcp85,69,-706.2
Low,HadGEM2-ES,rcp85,70,-683.6
Low,HadGEM2-ES,rcp85,71,-726.2
Low,HadGEM2-ES,rcp85,72,-710.8
Low,HadGEM2-ES,rcp85,73,-737.8
Low,HadGEM2-ES,rcp85,74,-729.3
Low,HadGEM2-ES,rcp85,75,-734.3
Low,HadGEM2-ES,rcp85,76,-704.2
Low,HadGEM2-ES,rcp85,77,-709
Low,HadGEM2-ES,rcp85,78,-729.2
Low,HadGEM2-ES,rcp85,79,-715.7
Low,HadGEM2-ES,rcp85,80,-693.3
Low,HadGEM2-ES,rcp85,81,-727.4
Low,HadGEM2-ES,rcp85,82,-765.6
Low,HadGEM2-ES,rcp85,83,-720
Low,HadGEM2-ES,rcp85,84,-749
Low,HadGEM2-ES,rcp85,85,-709.3
Low,HadGEM2-ES,rcp85,86,-750.5
Low,HadGEM2-ES,rcp85,87,-759.2
Low,HadGEM2-ES,rcp85,88,-682.5
Low,HadGEM2-ES,rcp85,89,-752.2
Low,HadGEM2-ES,rcp85,90,-734.9
Low,HadGEM2-ES,rcp85,91,-739.1
Low,HadGEM2-ES,rcp85,92,-738.8
Low,HadGEM2-ES,rcp85,93,-701
Low,HadGEM2-ES,rcp85,94,-724.5
Low,HadGEM2-ES,rcp85,95,-704.8
Low,HadGEM2-ES,rcp85,96,-712.6
Low,HadGEM2-ES,rcp85,97,-712.9
Low,HadGEM2-ES,rcp85,98,-744.1
Low,HadGEM2-ES,rcp85,99,-733.5
Low,HadGEM2-ES,rcp85,100,-761.8
Low,MIROC5,rcp45,1,-546.4
Low,MIROC5,rcp45,2,-524.7
Low,MIROC5,rcp45,3,-565.9
Low,MIROC5,rcp45,4,-546.1
Low,MIROC5,rcp45,5,-535.2
Low,MIROC5,rcp45,6,-536.5
Low,MIROC5,rcp45,7,-531.9
Low,MIROC5,rcp45,8,-539.9
Low,MIROC5,rcp45,9,-582.8
Low,MIROC5,rcp45,10,-509.3
Low,MIROC5,rcp45,11,-539.6
Low,MIROC5,rcp45,12,-548.1
Low,MIROC5,rcp45,13,-530.5
Low,MIROC5,rcp45,14,-510.8
Low,MIROC5,rcp45,15,-528.2
Low,MIROC5,rcp45,16,-553.7
Low,MIROC5,rcp45,17,-514.4
Low,MIROC5,rcp45,18,-535.7
Low,MIROC5,rcp45,19,-521.7
Low,MIROC5,rcp45,20,-527
Low,MIROC5,rcp45,21,-537.5
Low,MIROC5,rcp45,22,-516.5
Low,MIROC5,rcp45,23,-524.5
Low,MIROC5,rcp45,24,-565.6
Low,MIROC5,rcp45,25,-551.1
Low,MIROC5,rcp45,26,-538.6
Low,MIROC5,rcp45,27,-560.9
Low,MIROC5,rcp45,28,-555.8
Low,MIROC5,rcp45,29,-524.5
Low,MIROC5,rcp45,30,-540.2
Low,MIROC5,rcp45,31,-550.3
Low,MIROC5,rcp45,32,-514.4
Low,MIROC5,rcp45,33,-542.5
Low,MIROC5,rcp45,34,-530.7
Low,MIROC5,rcp45,35,-528.2
Low,MIROC5,rcp45,36,-565.2
Low,MIROC5,rcp45,37,-545.5
Low,MIROC5,rcp45,38,-542.6
Low,MIROC5,rcp45,39,-534.4
Low,MIROC5,rcp45,40,-508.8
Low,MIROC5,rcp45,41,-559.1
Low,MIROC5,rcp45,42,-559.3
Low,MIROC5,rcp45,43,-531.5
Low,MIROC5,rcp45,44,-591.2
Low,MIROC5,rcp45,45,-571.5
Low,MIROC5,rcp45,46,-561
Low,MIROC5,rcp45,47,-495.3
Low,MIROC5,rcp45,48,-516.5
Low,MIROC5,rcp45,49,-563.8
Low,MIROC5,rcp45,50,-553
Low,MIROC5,rcp45,51,-527.8
Low,MIROC5,rcp45,52,-574.2
Low,MIROC5,rcp45,53,-529.9
Low,MIROC5,rcp45,54,-577.6
Low,MIROC5,rcp45,55,-534.1
Low,MIROC5,rcp45,56,-510.1
Low,MIROC5,rcp45,57,-571.5
Low,MIROC5,rcp45,58,-513.1
Low,MIROC5,rcp45,59,-496.3
Low,MIROC5,rcp45,60,-555.9
Low,MIROC5,rcp45,61,-553.6
Low,MIROC5,rcp45,62,-545.3
Low,MIROC5,rcp45,63,-576.4
Low,MIROC5,rcp45,64,-551.6
Low,MIROC5,rcp45,65,-544.3
Low,MIROC5,rcp45,66,-515.4
Low,MIROC5,rcp45,67,-541.5
Low,MIROC5,rcp45,68,-546.8
Low,MIROC5,rcp45,69,-544.8
Low,MIROC5,rcp45,70,-535.2
Low,MIROC5,rcp45,71,-547.3
Low,MIROC5,rcp45,72,-521.7
Low,MIROC5,rcp45,73,-542.4
Low,MIROC5,rcp45,74,-499.3
Low,MIROC5,rcp45,75,-542.5
Low,MIROC5,rcp45,76,-550.1
Low,MIROC5,rcp45,77,-569.1
Low,MIROC5,rcp45,78,-507.8
Low,MIROC5,rcp45,79,-524.5
Low,MIROC5,rcp45,80,-550.5
Low,MIROC5,rcp45,81,-505.5
Low,MIROC5,rcp45,82,-532
Low,MIROC5,rcp45,83,-533.9
Low,MIROC5,rcp45,84,-527.3
Low,MIROC5,rcp45,85,-577.3
Low,MIROC5,rcp45,86,-519.3
Low,MIROC5,rcp45,87,-571.9
Low,MIROC5,rcp45,88,-534.2
Low,MIROC5,rcp45,89,-505.3
Low,MIROC5,rcp45,90,-514.7
Low,MIROC5,rcp45,91,-548.3
Low,MIROC5,rcp45,92,-555.4
Low,MIROC5,rcp45,93,-538.3
Low,MIROC5,rcp45,94,-550.1
Low,MIROC5,rcp45,95,-535.1
Low,MIROC5,rcp45,96,-559.1
Low,MIROC5,rcp45,97,-538.3
Low,MIROC5,rcp45,98,-542.5
Low,MIROC5,rcp45,99,-508.8
Low,MIROC5,rcp45,100,-561.6
Low,MIROC5,rcp85,1,-643.8
Low,MIROC5,rcp85,2,-679.5
Low,MIROC5,rcp85,3,-659.8
Low,MIROC5,rcp85,4,-614.6
Low,MIROC5,rcp85,5,-641.2
Low,MIROC5,rcp85,6,-699.9
Low,MIROC5,rcp85,7,-633.6
Low,MIROC5,rcp85,8,-668.9
Low,MIROC5,rcp85,9,-671.4
Low,MIROC5,rcp85,10,-632.7
Low,MIROC5,rcp85,11,-648.9
Low,MIROC5,rcp85,12,-708
Low,MIROC5,rcp85,13,-617.3
Low,MIROC5,rcp85,14,-681.4
Low,MIROC5,rcp85,15,-677.8
Low,MIROC5,rcp85,16,-716.3
Low,MIROC5,rcp85,17,-685.6
Low,MIROC5,rcp85,18,-635.3
Low,MIROC5,rcp85,19,-614.4
Low,MIROC5,rcp85,20,-691.9
Low,MIROC5,rcp85,21,-687.1
Low,MIROC5,rcp85,22,-596.8
Low,MIROC5,rcp85,23,-647.7
Low,MIROC5,rcp85,24,-690.8
Low,MIROC5,rcp85,25,-683.7
Low,MIROC5,rcp85,26,-696.4
Low,MIROC5,rcp85,27,-654.6
Low,MIROC5,rcp85,28,-647.7
Low,MIROC5,rcp85,29,-642.4
Low,MIROC5,rcp85,30,-691.4
Low,MIROC5,rcp85,31,-667.7
Low,MIROC5,rcp85,32,-645.3
Low,MIROC5,rcp85,33,-660.8
Low,MIROC5,rcp85,34,-638.7
Low,MIROC5,rcp85,35,-633.4
Low,MIROC5,rcp85,36,-674.5
Low,MIROC5,rcp85,37,-678.8
Low,MIROC5,rcp85,38,-603.7
Low,MIROC5,rcp85,39,-639.7
Low,MIROC5,rcp85,40,-628.2
Low,MIROC5,rcp85,41,-627
Low,MIROC5,rcp85,42,-633.8
Low,MIROC5,rcp85,43,-644.9
Low,MIROC5,rcp85,44,-660.4
Low,MIROC5,rcp85,45,-646.4
Low,MIROC5,rcp85,46,-617.2
Low,MIROC5,rcp85,47,-636.8
Low,MIROC5,rcp85,48,-672.6
Low,MIROC5,rcp85,49,-701.1
Low,MIROC5,rcp85,50,-660.4
Low,MIROC5,rcp85,51,-635
Low,MIROC5,rcp85,52,-591.8
Low,MIROC5,rcp85,53,-644.3
Low,MIROC5,rcp85,54,-662.9
Low,MIROC5,rcp85,55,-650.2
Low,MIROC5,rcp85,56,-676.6
Low,MIROC5,rcp85,57,-631.6
Low,MIROC5,rcp85,58,-616.2
Low,MIROC5,rcp85,59,-648.1
Low,MIROC5,rcp85,60,-616.1
Low,MIROC5,rcp85,61,-609.7
Low,MIROC5,rcp85,62,-633
Low,MIROC5,rcp85,63,-623.6
Low,MIROC5,rcp85,64,-648.5
Low,MIROC5,rcp85,65,-680.4
Low,MIROC5,rcp85,66,-645.7
Low,MIROC5,rcp85,67,-641
Low,MIROC5,rcp85,68,-655.8
Low,MIROC5,rcp85,69,-660.8
Low,MIROC5,rcp85,70,-613.6
Low,MIROC5,rcp85,71,-636.6
Low,MIROC5,rcp85,72,-689.5
Low,MIROC5,rcp85,73,-641.9
Low,MIROC5,rcp85,74,-667
Low,MIROC5,rcp85,75,-632
Low,MIROC5,rcp85,76,-631.8
Low,MIROC5,rcp85,77,-595.4
Low,MIROC5,rcp85,78,-674.5
Low,MIROC5,rcp85,79,-665.5
Low,MIROC5,rcp85,80,-636.9
Low,MIROC5,rcp85,81,-657
Low,MIROC5,rcp85,82,-711.6
Low,MIROC5,rcp85,83,-650.3
Low,MIROC5,rcp85,84,-655.8
Low,MIROC5,rcp85,85,-635.8
Low,MIROC5,rcp85,86,-653.9
Low,MIROC5,rcp85,87,-633.8
Low,MIROC5,rcp85,88,-705
Low,MIROC5,rcp85,89,-656.8
Low,MIROC5,rcp85,90,-674.2
Low,MIROC5,rcp85,91,-609.7
Low,MIROC5,rcp85,92,-600.8
Low,MIROC5,rcp85,93,-628.2
Low,MIROC5,rcp85,94,-671.7
Low,MIROC5,rcp85,95,-629.5
Low,MIROC5,rcp85,96,-630.4
Low,MIROC5,rcp85,97,-677.6
Low,MIROC5,rcp85,98,-651.8
Low,MIROC5,rcp85,99,-673.1
Low,MIROC5,rcp85,100,-620.3
Medium,CanESM2,rcp45,1,-256.1
Medium,CanESM2,rcp45,2,-270.6
Medium,CanESM2,rcp45,3,-232
Medium,CanESM2,rcp45,4,-284.6
Medium,CanESM2,rcp45,5,-297.9
Medium,CanESM2,rcp45,6,-235.1
Medium,CanESM2,rcp45,7,-268.7
Medium,CanESM2,rcp45,8,-247.3
Medium,CanESM2,rcp45,9,-238.1
Medium,CanESM2,rcp45,10,-246.9
Medium,CanESM2,rcp45,11,-270.6
Medium,CanESM2,rcp45,12,-295.8
Medium,CanESM2,rcp45,13,-278.6
Medium,CanESM2,rcp45,14,-264.6
Medium,CanESM2,rcp45,15,-263.1
Medium,CanESM2,rcp45,16,-252.9
Medium,CanESM2,rcp45,17,-283.4
Medium,CanESM2,rcp45,18,-308.2
Medium,CanESM2,rcp45,19,-259.4
Medium,CanESM2,rcp45,20,-293.6
Medium,CanESM2,rcp45,21,-262.2
Medium,CanESM2,rcp45,22,-288.1
Medium,CanESM2,rcp45,23,-276.5
Medium,CanESM2,rcp45,24,-254
Medium,CanESM2,rcp45,25,-306.3
Medium,CanESM2,rcp45,26,-267.8
Medium,CanESM2,rcp45,27,-281.6
Medium,CanESM2,rcp45,28,-294.1
Medium,CanESM2,rcp45,29,-276
Medium,CanESM2,rcp45,30,-292.1
Medium,CanESM2,rcp45,31,-229.2
Medium,CanESM2,rcp45,32,-247.6
Medium,CanESM2,rcp45,33,-255.3
Medium,CanESM2,rcp45,34,-281.6
Medium,CanESM2,rcp45,35,-300.3
Medium,CanESM2,rcp45,36,-244.5
Medium,CanESM2,rcp45,37,-261.5
Medium,CanESM2,rcp45,38,-283.4
Medium,CanESM2,rcp45,39,-300.4
Medium,CanESM2,rcp45,40,-278.2
Medium,CanESM2,rcp45,41,-263.3
Medium,CanESM2,rcp45,42,-295.7
Medium,CanESM2,rcp45,43,-257.7
Medium,CanESM2,rcp45,44,-310.3
Medium,CanESM2,rcp45,45,-302.1
Medium,CanESM2,rcp45,46,-241.4
Medium,CanESM2,rcp45,47,-240.4
Medium,CanESM2,rcp45,48,-290.1
Medium,CanESM2,rcp45,49,-268.6
Medium,CanESM2,rcp45,50,-263.3
Medium,CanESM2,rcp45,51,-235.8
Medium,CanESM2,rcp45,52,-309.7
Medium,CanESM2,rcp45,53,-254.6
Medium,CanESM2,rcp45,54,-256.5
Medium,CanESM2,rcp45,55,-287.8
Medium,CanESM2,rcp45,56,-248.5
Medium,CanESM2,rcp45,57,-230.3
Medium,CanESM2,rcp45,58,-279.4
Medium,CanESM2,rcp45,59,-267.4
Medium,CanESM2,rcp45,60,-273.3
Medium,CanESM2,rcp45,61,-254
Medium,CanESM2,rcp45,62,-261.5
Medium,CanESM2,rcp45,63,-295.5
Medium,CanESM2,rcp45,64,-290.3
Medium,CanESM2,rcp45,65,-298.3
Medium,CanESM2,rcp45,66,-276.9
Medium,CanESM2,rcp45,67,-232.3
Medium,CanESM2,rcp45,68,-242.5
Medium,CanESM2,rcp45,69,-270.3
Medium,CanESM2,rcp45,70,-272.5
Medium,CanESM2,rcp45,71,-254.2
Medium,CanESM2,rcp45,72,-295.2
Medium,CanESM2,rcp45,73,-206.9
Medium,CanESM2,rcp45,74,-265.8
Medium,CanESM2,rcp45,75,-296.2
Medium,CanESM2,rcp45,76,-279.5
Medium,CanESM2,rcp45,77,-292.1
Medium,CanESM2,rcp45,78,-273
Medium,CanESM2,rcp45,79,-243.1
Medium,CanESM2,rcp45,80,-244.4
Medium,CanESM2,rcp45,81,-271.1
Medium,CanESM2,rcp45,82,-284.6
Medium,CanESM2,rcp45,83,-265
Medium,CanESM2,rcp45,84,-273.3
Medium,CanESM2,rcp45,85,-237.6
