Timestep,Flux,Mean,Lower,Upper
2042,Harvest (Grain),10.4,7.5,13.6
2042,Harvest (Straw),6.7,4.4,9.3
2042,Harvest (Thinning),0.6,0.2,1.1
2042,Harvest (Urban),0.1,0,0.2
2042,Leaching,2.2,2.1,2.3
2042,LULCC,38.1,29.5,50
2042,Mortality,11.5,8.1,14.8
2042,Mortality (Fire),1.7,0.5,3.4
2042,Mortality (Harvest),1.6,0.6,2.7
2042,Mortality (Insects),16.9,1.4,50.1
2042,NECB,-2.3,-32.5,32.9
2042,NEP,35.8,3.8,75.1
2042,NPP,151.9,113.6,205.4
2042,Rh,116.1,108.3,130.9
2043,Emission (AgExpand),0.5,0.2,0.9
2043,Emission (Biomass),7.2,4.8,8.6
2043,Emission (Clearcut),0.4,0.1,0.7
2043,Emission (Fire),3.2,0.9,8.5
2043,Emission (Orchard Removal),2.8,1.1,4.8
2043,Emission (Urban),0.9,0.3,1.9
2043,Harvest (AgExpand),0.1,0,0.2
2043,Harvest (Clearcut),3.3,1.2,5.4
2043,Harvest (Grain),11.3,8.4,13.4
2043,Harvest (Straw),7.5,5.1,9.2
2043,Harvest (Thinning),0.6,0.2,1
2043,Harvest (Urban),0.1,0,0.2
2043,Leaching,2.2,2.2,2.3
2043,LULCC,40.1,32.2,49.2
2043,Mortality,11.7,7.8,15.9
2043,Mortality (Fire),1.8,0.5,5.1
2043,Mortality (Harvest),1.7,0.6,2.7
2043,Mortality (Insects),16.6,1.6,68.6
2043,NECB,16.5,-40.3,56.8
2043,NEP,56.6,-4.7,100.5
2043,NPP,172.9,113.7,215.2
2043,Rh,116.3,106.4,132.6
2044,Emission (AgExpand),0.5,0.2,0.9
2044,Emission (Biomass),7.1,4.9,8.5
2044,Emission (Clearcut),0.4,0.2,0.7
2044,Emission (Fire),3.5,1.1,8.2
2044,Emission (Orchard Removal),2.8,1.1,4.9
2044,Emission (Urban),0.9,0.3,1.9
2044,Harvest (AgExpand),0.1,0,0.2
2044,Harvest (Clearcut),3.3,1.2,5.3
2044,Harvest (Grain),9.6,7.2,11.4
2044,Harvest (Straw),6.1,4.1,7.5
2044,Harvest (Thinning),0.6,0.2,1
2044,Harvest (Urban),0.1,0,0.2
2044,Leaching,2.2,2.2,2.3
2044,LULCC,37.1,30.1,44.5
2044,Mortality,11.6,9.5,13.7
2044,Mortality (Fire),1.8,0.6,3.8
2044,Mortality (Harvest),1.6,0.6,2.7
2044,Mortality (Insects),17.2,1.5,53.4
2044,NECB,-17.3,-60.6,15
2044,NEP,19.9,-27.3,52.7
2044,NPP,136.4,95.1,169.8
2044,Rh,116.5,109.8,124.4
2045,Emission (AgExpand),0.5,0.2,0.9
2045,Emission (Biomass),7.1,4.9,8.4
2045,Emission (Clearcut),0.4,0.2,0.7
2045,Emission (Fire),3.7,1.2,8.7
2045,Emission (Orchard Removal),2.9,1.1,5.2
2045,Emission (Urban),0.9,0.2,2.1
2045,Harvest (AgExpand),0.1,0,0.2
2045,Harvest (Clearcut),3.3,1.2,5.3
2045,Harvest (Grain),11.1,7.4,14
2045,Harvest (Straw),7.3,4.3,9.6
2045,Harvest (Thinning),0.6,0.2,1
2045,Harvest (Urban),0.1,0,0.2
2045,Leaching,2.2,2.2,2.3
2045,LULCC,40.2,29.7,49.1
2045,Mortality,11.8,8.9,15.5
2045,Mortality (Fire),2,0.7,4.8
2045,Mortality (Harvest),1.6,0.6,2.7
2045,Mortality (Insects),13.1,2.1,71.7
2045,NECB,13.3,-24.8,44
2045,NEP,53.5,8.3,88.8
2045,NPP,169,117.6,209.1
2045,Rh,115.5,106.6,122.8
2046,Emission (AgExpand),0.5,0.2,0.9
2046,Emission (Biomass),7,4.9,8.4
2046,Emission (Clearcut),0.4,0.2,0.7
2046,Emission (Fire),3.1,1.2,6.3
2046,Emission (Orchard Removal),2.8,1.1,5.2
2046,Emission (Urban),0.8,0.2,2
2046,Harvest (AgExpand),0.1,0,0.2
2046,Harvest (Clearcut),3.3,1.2,5.4
2046,Harvest (Grain),9.2,6.1,13
2046,Harvest (Straw),5.7,3.2,8.8
2046,Harvest (Thinning),0.6,0.2,1
2046,Harvest (Urban),0.1,0,0.2
2046,Leaching,2.2,2.2,2.3
2046,LULCC,35.7,28.5,45.3
2046,Mortality,11.3,8.4,13.8
2046,Mortality (Fire),1.7,0.7,3.5
2046,Mortality (Harvest),1.6,0.6,2.7
2046,Mortality (Insects),5.8,1.3,11.8
2046,NECB,-24.4,-60.2,27.6
2046,NEP,11.4,-26.6,68.5
2046,NPP,129.3,83.9,191.6
2046,Rh,118,109.9,127
2047,Emission (AgExpand),0.5,0.2,0.9
2047,Emission (Biomass),7,4.9,8.3
2047,Emission (Clearcut),0.4,0.2,0.7
2047,Emission (Fire),3.5,1.5,5.8
2047,Emission (Orchard Removal),2.8,1.1,5
2047,Emission (Urban),0.8,0.2,2
2047,Harvest (AgExpand),0.1,0,0.2
2047,Harvest (Clearcut),3.2,1.2,5.3
2047,Harvest (Grain),8.6,7.1,11.5
2047,Harvest (Straw),5.2,4,7.5
2047,Harvest (Thinning),0.6,0.2,1
2047,Harvest (Urban),0.1,0,0.2
2047,Leaching,2.2,2.2,2.3
2047,LULCC,35.1,28.6,41
2047,Mortality,11.5,8.7,14
2047,Mortality (Fire),1.9,0.8,3.2
2047,Mortality (Harvest),1.6,0.6,2.7
2047,Mortality (Insects),6.2,0.8,14.5
2047,NECB,-23.8,-66.5,21.6
2047,NEP,11.4,-28.8,59
2047,NPP,130.7,104.9,175
2047,Rh,119.4,107.2,135.3
2048,Emission (AgExpand),0.5,0.2,0.9
2048,Emission (Biomass),7,4.9,8.2
2048,Emission (Clearcut),0.4,0.2,0.7
2048,Emission (Fire),3,1.1,6.2
2048,Emission (Orchard Removal),2.8,1.1,5
2048,Emission (Urban),0.8,0.2,1.9
2048,Harvest (AgExpand),0.1,0,0.2
2048,Harvest (Clearcut),3.2,1.2,5.3
2048,Harvest (Grain),9.1,7.9,11.5
2048,Harvest (Straw),5.6,4.7,7.5
2048,Harvest (Thinning),0.6,0.1,1
2048,Harvest (Urban),0.1,0,0.2
2048,Leaching,2.2,2.2,2.3
2048,LULCC,35.5,29.3,42.8
2048,Mortality,11.3,8.1,14
2048,Mortality (Fire),1.6,0.5,3.3
2048,Mortality (Harvest),1.6,0.6,2.7
2048,Mortality (Insects),4.3,0.8,11.1
2048,NECB,-9.8,-31.8,15.6
2048,NEP,25.7,7.7,51
2048,NPP,141.1,126,168.5
2048,Rh,115.4,104.6,126.5
2049,Emission (AgExpand),0.5,0.2,0.9
2049,Emission (Biomass),7,4.9,8.3
2049,Emission (Clearcut),0.4,0.2,0.7
2049,Emission (Fire),3.2,1.3,5.7
2049,Emission (Orchard Removal),2.8,1.1,5
2049,Emission (Urban),0.8,0.2,2
2049,Harvest (AgExpand),0.1,0,0.2
2049,Harvest (Clearcut),3.2,1.2,5.3
2049,Harvest (Grain),9.5,7,13.3
2049,Harvest (Straw),5.9,3.9,9
2049,Harvest (Thinning),0.6,0.2,1
2049,Harvest (Urban),0.1,0,0.2
2049,Leaching,2.2,2.2,2.3
2049,LULCC,36.4,28.9,46
2049,Mortality,11.4,8.8,13.6
2049,Mortality (Fire),1.7,0.7,3
2049,Mortality (Harvest),1.6,0.6,2.6
2049,Mortality (Insects),5.6,0.8,23.9
2049,NECB,-5.8,-46.4,65.1
2049,NEP,30.5,-13.9,106.9
2049,NPP,145.6,101.4,213.3
2049,Rh,115.1,105.1,124
2050,Emission (AgExpand),0.5,0.2,0.9
2050,Emission (Biomass),7.1,5.1,8.4
2050,Emission (Clearcut),0.4,0.2,0.7
2050,Emission (Fire),3.8,1.2,7.8
2050,Emission (Orchard Removal),2.8,1.1,4.8
2050,Emission (Urban),0.8,0.2,2
2050,Harvest (AgExpand),0.1,0,0.2
2050,Harvest (Clearcut),3.2,1.2,5.3
2050,Harvest (Grain),10.1,7.4,12.7
2050,Harvest (Straw),6.4,4.2,8.5
2050,Harvest (Thinning),0.6,0.2,1
2050,Harvest (Urban),0.1,0,0.2
2050,Leaching,2.3,2.2,2.3
2050,LULCC,38.1,30.6,46.3
2050,Mortality,11.8,8.6,15.2
2050,Mortality (Fire),2.1,0.7,4.4
2050,Mortality (Harvest),1.6,0.6,2.7
2050,Mortality (Insects),5.2,0.8,21.4
2050,NECB,-1.4,-63.5,53.8
2050,NEP,36.6,-24,93.5
2050,NPP,153.3,103.3,206.3
2050,Rh,116.7,111.1,129
2051,Emission (AgExpand),0.5,0.2,0.9
2051,Emission (Biomass),7.1,5.2,8.4
2051,Emission (Clearcut),0.4,0.2,0.7
2051,Emission (Fire),3.3,1.3,5.8
2051,Emission (Orchard Removal),2.9,1.1,5.1
2051,Emission (Urban),0.8,0.2,2
2051,Harvest (AgExpand),0.1,0,0.2
2051,Harvest (Clearcut),3.2,1.2,5.3
2051,Harvest (Grain),10.2,7.7,13.9
2051,Harvest (Straw),6.4,4.4,9.4
2051,Harvest (Thinning),0.6,0.2,1
2051,Harvest (Urban),0.1,0,0.2
2051,Leaching,2.3,2.2,2.3
2051,LULCC,37.8,29.8,48
2051,Mortality,11.6,9,14
2051,Mortality (Fire),1.8,0.8,3.2
2051,Mortality (Harvest),1.6,0.6,2.6
2051,Mortality (Insects),6.8,0.9,30.2
2051,NECB,1.3,-24.7,53.7
2051,NEP,39.1,9.4,97.8
2051,NPP,156.1,121.9,219.1
2051,Rh,117.1,108.9,126.7
2052,Emission (AgExpand),0.5,0.2,0.9
2052,Emission (Biomass),7.1,5.2,8.4
2052,Emission (Clearcut),0.4,0.2,0.7
2052,Emission (Fire),3.7,1,8.5
2052,Emission (Orchard Removal),2.8,1.1,5.2
2052,Emission (Urban),0.8,0.2,2.1
2052,Harvest (AgExpand),0.1,0,0.2
2052,Harvest (Clearcut),3.2,1.2,5.3
2052,Harvest (Grain),9,6.7,13.3
2052,Harvest (Straw),5.5,3.6,8.9
2052,Harvest (Thinning),0.6,0.2,1
2052,Harvest (Urban),0.1,0,0.2
2052,Leaching,2.2,2.2,2.3
2052,LULCC,36,26.7,49.9
2052,Mortality,11.8,8.6,15.2
2052,Mortality (Fire),2.1,0.5,4.7
2052,Mortality (Harvest),1.6,0.6,2.7
2052,Mortality (Insects),7.4,1.5,23.4
2052,NECB,-22.6,-46.8,26.9
2052,NEP,13.4,-10.3,73
2052,NPP,131,100.3,194.6
2052,Rh,117.6,104.5,130.6
2053,Emission (AgExpand),0.5,0.2,0.9
2053,Emission (Biomass),7,5.3,8.3
2053,Emission (Clearcut),0.4,0.2,0.7
2053,Emission (Fire),3.5,1.3,6.4
2053,Emission (Orchard Removal),2.8,1.1,5.3
2053,Emission (Urban),0.8,0.2,1.9
2053,Harvest (AgExpand),0.1,0,0.2
2053,Harvest (Clearcut),3.2,1.2,5.3
2053,Harvest (Grain),9,6.8,12.7
2053,Harvest (Straw),5.4,3.6,8.4
2053,Harvest (Thinning),0.6,0.2,1
2053,Harvest (Urban),0.1,0,0.2
2053,Leaching,2.2,2.2,2.3
2053,LULCC,35.6,27.9,44
2053,Mortality,11.6,9.3,14.3
2053,Mortality (Fire),1.9,0.7,3.5
2053,Mortality (Harvest),1.6,0.6,2.6
2053,Mortality (Insects),18.7,1.2,75.2
2053,NECB,-15.3,-49.6,22.1
2053,NEP,20.3,-14.5,62
2053,NPP,138.4,102.4,185.2
2053,Rh,118.1,111.5,124
2054,Emission (AgExpand),0.5,0.2,0.9
2054,Emission (Biomass),7,5.4,8.3
2054,Emission (Clearcut),0.4,0.1,0.7
2054,Emission (Fire),3,1.1,7.4
2054,Emission (Orchard Removal),2.8,1,5.3
2054,Emission (Urban),0.8,0.2,2
2054,Harvest (AgExpand),0.1,0,0.2
2054,Harvest (Clearcut),3.2,1.2,5.4
2054,Harvest (Grain),9.3,6.4,13.2
2054,Harvest (Straw),5.7,3.3,8.8
2054,Harvest (Thinning),0.6,0.2,1
2054,Harvest (Urban),0.1,0,0.2
2054,Leaching,2.2,2.2,2.3
2054,LULCC,35.7,26,45.8
2054,Mortality,11.4,8.7,15.2
2054,Mortality (Fire),1.7,0.6,4.4
2054,Mortality (Harvest),1.6,0.6,2.7
2054,Mortality (Insects),10.5,1.4,22.2
2054,NECB,-9.5,-53.4,31.8
2054,NEP,26.2,-22.3,71.1
2054,NPP,143.9,93.1,202.2
2054,Rh,117.7,102.6,133.1
2055,Emission (AgExpand),0.5,0.2,0.9
2055,Emission (Biomass),7.1,5.5,8.4
2055,Emission (Clearcut),0.4,0.1,0.7
2055,Emission (Fire),3.5,1.2,8.2
2055,Emission (Orchard Removal),3,1.1,5.6
2055,Emission (Urban),0.8,0.2,2.2
2055,Harvest (AgExpand),0.1,0,0.2
2055,Harvest (Clearcut),3.2,1.2,5.3
2055,Harvest (Grain),11.3,6.5,14.5
2055,Harvest (Straw),7.3,3.4,9.9
2055,Harvest (Thinning),0.6,0.2,1
2055,Harvest (Urban),0.1,0,0.3
2055,Leaching,2.2,2.2,2.3
2055,LULCC,40.1,27.9,50.1
2055,Mortality,11.7,9.6,14
2055,Mortality (Fire),2,0.7,4.3
2055,Mortality (Harvest),1.6,0.6,2.7
2055,Mortality (Insects),12.2,1.5,51.3
2055,NECB,25.9,-38.6,53.4
2055,NEP,66.1,-7.6,97.4
2055,NPP,183.3,102,220.2
2055,Rh,117.2,105.3,130.7
2056,Emission (AgExpand),0.5,0.2,1
2056,Emission (Biomass),7.1,5.7,8.4
2056,Emission (Clearcut),0.4,0.1,0.7
2056,Emission (Fire),3.2,1.2,6
2056,Emission (Orchard Removal),3,1.1,5.7
2056,Emission (Urban),0.9,0.2,2.2
2056,Harvest (AgExpand),0.1,0,0.2
2056,Harvest (Clearcut),3.2,1.2,5.3
2056,Harvest (Grain),11.5,7.9,15
2056,Harvest (Straw),7.5,4.6,10.2
2056,Harvest (Thinning),0.6,0.2,1
2056,Harvest (Urban),0.1,0,0.2
2056,Leaching,2.2,2.2,2.3
2056,LULCC,40.3,30.3,50.4
2056,Mortality,11.6,9.3,14.2
2056,Mortality (Fire),1.8,0.7,3.6
2056,Mortality (Harvest),1.6,0.6,2.6
2056,Mortality (Insects),20,1.9,74.8
2056,NECB,18.2,-45.3,54.1
2056,NEP,58.5,-7.6,98.2
2056,NPP,176.4,120.7,217.9
2056,Rh,118,105.5,139.3
2057,Emission (AgExpand),0.5,0.2,0.9
2057,Emission (Biomass),7,5.7,8.3
2057,Emission (Clearcut),0.4,0.1,0.7
2057,Emission (Fire),5,1.9,9.6
2057,Emission (Orchard Removal),3,1.1,5.7
2057,Emission (Urban),0.9,0.2,2.1
2057,Harvest (AgExpand),0.1,0,0.2
2057,Harvest (Clearcut),3.2,1.2,5.2
2057,Harvest (Grain),9.1,6.6,13.6
2057,Harvest (Straw),5.4,3.4,9.1
2057,Harvest (Thinning),0.6,0.2,1
2057,Harvest (Urban),0.1,0,0.2
2057,Leaching,2.2,2.1,2.3
2057,LULCC,37.4,29.2,50.5
2057,Mortality,12.4,10,15
2057,Mortality (Fire),2.7,1.1,5.3
2057,Mortality (Harvest),1.6,0.6,2.6
2057,Mortality (Insects),15.6,1.8,70.9
2057,NECB,-31,-63.9,-2
2057,NEP,6.4,-29.3,44.2
2057,NPP,128.3,88.9,192.6
2057,Rh,121.9,106.2,149.5
2058,Emission (AgExpand),0.5,0.2,0.9
2058,Emission (Biomass),6.9,5.6,8.2
2058,Emission (Clearcut),0.4,0.2,0.7
2058,Emission (Fire),4.9,1.5,11.5
2058,Emission (Orchard Removal),3,1.1,5.7
2058,Emission (Urban),0.8,0.2,2.1
2058,Harvest (AgExpand),0.1,0,0.2
2058,Harvest (Clearcut),3.2,1.2,5.3
2058,Harvest (Grain),8.7,5.7,14.4
2058,Harvest (Straw),5.1,2.7,9.7
2058,Harvest (Thinning),0.6,0.2,1
2058,Harvest (Urban),0.1,0,0.2
2058,Leaching,2.2,2.1,2.3
2058,LULCC,36.5,24.7,48.3
2058,Mortality,12.2,9,15.9
2058,Mortality (Fire),2.6,0.8,6.1
2058,Mortality (Harvest),1.6,0.6,2.6
2058,Mortality (Insects),12.3,1.8,38.6
2058,NECB,-27.5,-76.7,43.4
2058,NEP,9,-41.8,87.2
2058,NPP,129,79.8,216.9
2058,Rh,120,102,136.8
2059,Emission (AgExpand),0.5,0.2,0.9
2059,Emission (Biomass),6.9,5.5,8.3
2059,Emission (Clearcut),0.4,0.1,0.6
2059,Emission (Fire),3.1,1.2,5.9
2059,Emission (Orchard Removal),2.9,1,5.9
2059,Emission (Urban),0.9,0.2,2.1
2059,Harvest (AgExpand),0.1,0,0.2
2059,Harvest (Clearcut),3.1,1.2,5.1
2059,Harvest (Grain),9.1,5.7,17
2059,Harvest (Straw),5.5,2.7,11.8
2059,Harvest (Thinning),0.6,0.1,1
2059,Harvest (Urban),0.1,0,0.2
2059,Leaching,2.2,2.1,2.3
2059,LULCC,35.3,24.5,53.2
2059,Mortality,11.2,8.9,13.6
2059,Mortality (Fire),1.7,0.6,3.3
2059,Mortality (Harvest),1.6,0.6,2.6
2059,Mortality (Insects),10.3,1,37.8
2059,NECB,-12.7,-62.3,68.6
2059,NEP,22.6,-33.6,117.6
2059,NPP,142.1,76.8,260.6
2059,Rh,119.5,106,143.9
2060,Emission (AgExpand),0.5,0.2,0.9
2060,Emission (Biomass),6.8,5.5,8.2
2060,Emission (Clearcut),0.4,0.1,0.7
2060,Emission (Fire),2.9,1,6.5
2060,Emission (Orchard Removal),2.9,1,5.9
2060,Emission (Urban),0.9,0.2,2.1
2060,Harvest (AgExpand),0.1,0,0.2
2060,Harvest (Clearcut),3.1,1.2,5.2
2060,Harvest (Grain),9.3,6.4,16.1
2060,Harvest (Straw),5.6,3.2,11
2060,Harvest (Thinning),0.6,0.2,1
2060,Harvest (Urban),0.1,0,0.2
2060,Leaching,2.2,2.1,2.4
2060,LULCC,35.3,26.8,50.3
2060,Mortality,11.1,8.6,14.1
2060,Mortality (Fire),1.6,0.5,3.8
2060,Mortality (Harvest),1.6,0.6,2.6
2060,Mortality (Insects),7.7,0.7,25.6
2060,NECB,-8.8,-46,46.3
2060,NEP,26.6,-8,92.8
2060,NPP,143.6,94.4,235.3
2060,Rh,117,97.5,143.4
2061,Emission (AgExpand),0.5,0.2,0.9
2061,Emission (Biomass),6.8,5.5,8.3
2061,Emission (Clearcut),0.4,0.1,0.7
2061,Emission (Fire),3.2,1.1,5.5
2061,Emission (Orchard Removal),3,1,5.9
2061,Emission (Urban),0.9,0.2,2.1
2061,Harvest (AgExpand),0.1,0,0.2
2061,Harvest (Clearcut),3.1,1.2,5.2
2061,Harvest (Grain),9.5,8,12.2
2061,Harvest (Straw),5.7,4.5,7.8
2061,Harvest (Thinning),0.6,0.1,1
2061,Harvest (Urban),0.1,0,0.2
2061,Leaching,2.2,2.1,2.4
2061,LULCC,35.9,29.6,44.7
2061,Mortality,11.2,9.1,13.7
2061,Mortality (Fire),1.8,0.6,3.1
2061,Mortality (Harvest),1.5,0.6,2.6
2061,Mortality (Insects),5.8,0.5,23
2061,NECB,-5.3,-72.3,36.2
2061,NEP,30.6,-33.3,77.7
2061,NPP,146.5,118.4,194.2
2061,Rh,115.9,103.9,153.4
2062,Emission (AgExpand),0.5,0.2,0.9
2062,Emission (Biomass),6.9,5.6,8.3
2062,Emission (Clearcut),0.4,0.1,0.6
2062,Emission (Fire),5,2.3,8.4
2062,Emission (Orchard Removal),3,1.1,5.8
2062,Emission (Urban),0.8,0.2,2.1
2062,Harvest (AgExpand),0.1,0,0.2
2062,Harvest (Clearcut),3.1,1.2,5.2
2062,Harvest (Grain),9.1,7.3,11.9
2062,Harvest (Straw),5.4,3.9,7.6
2062,Harvest (Thinning),0.6,0.2,0.9
2062,Harvest (Urban),0.1,0,0.2
2062,Leaching,2.2,2.1,2.4
2062,LULCC,37.2,31.3,43.9
2062,Mortality,12.2,9.7,15.6
2062,Mortality (Fire),2.8,1.2,4.8
2062,Mortality (Harvest),1.5,0.6,2.6
2062,Mortality (Insects),8.4,0.5,43.2
2062,NECB,-17,-60.7,30.7
2062,NEP,20.2,-23.3,68.4
2062,NPP,141,112,183.6
2062,Rh,120.8,101.3,137.1
2063,Emission (AgExpand),0.5,0.2,0.9
2063,Emission (Biomass),6.8,5.7,8.3
2063,Emission (Clearcut),0.4,0.1,0.6
2063,Emission (Fire),3.5,1.3,6.8
2063,Emission (Orchard Removal),3,1.1,5.6
2063,Emission (Urban),0.8,0.2,2.2
2063,Harvest (AgExpand),0.1,0,0.2
2063,Harvest (Clearcut),3.1,1.2,5.1
2063,Harvest (Grain),9.2,6.3,12.1
2063,Harvest (Straw),5.4,3.1,7.7
2063,Harvest (Thinning),0.6,0.2,0.9
2063,Harvest (Urban),0.1,0,0.2
2063,Leaching,2.2,2.1,2.4
2063,LULCC,35.6,28.1,42.6
2063,Mortality,11.3,9.3,13.3
2063,Mortality (Fire),1.9,0.7,3.8
2063,Mortality (Harvest),1.5,0.6,2.5
2063,Mortality (Insects),7.5,0.5,38.4
2063,NECB,-13,-73.2,44.7
2063,NEP,22.6,-41,81.7
2063,NPP,138.2,85.8,187.2
2063,Rh,115.6,103.1,130.7
2064,Emission (AgExpand),0.5,0.2,0.9
2064,Emission (Biomass),6.8,5.7,8.3
2064,Emission (Clearcut),0.4,0.1,0.6
2064,Emission (Fire),4.1,1.3,8.4
2064,Emission (Orchard Removal),3,1.1,5.7
2064,Emission (Urban),0.8,0.2,2.2
2064,Harvest (AgExpand),0.1,0,0.2
2064,Harvest (Clearcut),3,1.2,5.1
2064,Harvest (Grain),9.3,6,13.4
2064,Harvest (Straw),5.5,2.8,8.7
2064,Harvest (Thinning),0.6,0.2,0.9
2064,Harvest (Urban),0.1,0,0.2
2064,Leaching,2.2,2.1,2.4
2064,LULCC,36.3,24.9,45.6
2064,Mortality,11.7,8.9,15.2
2064,Mortality (Fire),2.3,0.7,4.8
2064,Mortality (Harvest),1.5,0.6,2.5
2064,Mortality (Insects),14.9,0.5,100.7
2064,NECB,-10.4,-56.8,33.9
2064,NEP,25.9,-29.7,75.8
2064,NPP,146,83.6,198.3
2064,Rh,120.1,109.7,131.1
2065,Emission (AgExpand),0.5,0.2,0.9
2065,Emission (Biomass),6.8,5.4,8.3
2065,Emission (Clearcut),0.4,0.1,0.6
2065,Emission (Fire),4.5,1.3,9.3
2065,Emission (Orchard Removal),3.1,1.1,6
2065,Emission (Urban),0.8,0.2,2.2
2065,Harvest (AgExpand),0.1,0,0.2
2065,Harvest (Clearcut),3,1.1,5
2065,Harvest (Grain),9.6,7.4,15.4
2065,Harvest (Straw),5.7,4,10.4
2065,Harvest (Thinning),0.6,0.2,0.9
2065,Harvest (Urban),0.1,0,0.2
2065,Leaching,2.2,2,2.4
2065,LULCC,37.3,26.9,52.8
2065,Mortality,11.9,8.3,16
2065,Mortality (Fire),2.5,0.7,5.4
2065,Mortality (Harvest),1.5,0.6,2.5
2065,Mortality (Insects),19.1,0.6,61.9
2065,NECB,-0.6,-20.4,76.7
2065,NEP,36.7,14,125.6
2065,NPP,151.5,115,251.8
2065,Rh,114.8,100.5,127.1
2066,Emission (AgExpand),0.5,0.2,0.9
2066,Emission (Biomass),6.7,5.2,8.2
2066,Emission (Clearcut),0.4,0.1,0.6
2066,Emission (Fire),2.7,1,5.1
2066,Emission (Orchard Removal),3.1,1.1,6
2066,Emission (Urban),0.8,0.1,2.2
2066,Harvest (AgExpand),0.1,0,0.2
2066,Harvest (Clearcut),3,1.1,4.9
2066,Harvest (Grain),9,5.4,12.6
2066,Harvest (Straw),5.3,2.3,8
2066,Harvest (Thinning),0.6,0.1,0.9
2066,Harvest (Urban),0.1,0,0.2
2066,Leaching,2.2,2,2.4
2066,LULCC,34.4,23.2,42.9
2066,Mortality,10.7,8.2,13.3
2066,Mortality (Fire),1.5,0.6,2.8
2066,Mortality (Harvest),1.5,0.6,2.5
2066,Mortality (Insects),15.9,1.3,47.2
2066,NECB,-16.8,-74.5,31.7
2066,NEP,17.5,-49.4,70.7
2066,NPP,136.4,56.9,190.6
2066,Rh,118.9,101.7,143.6
2067,Emission (AgExpand),0.5,0.2,0.9
2067,Emission (Biomass),6.7,5,8.2
2067,Emission (Clearcut),0.4,0.1,0.6
2067,Emission (Fire),4.1,1.2,8.9
2067,Emission (Orchard Removal),3.1,1.1,6
2067,Emission (Urban),0.8,0.1,2.2
2067,Harvest (AgExpand),0.1,0,0.2
2067,Harvest (Clearcut),3,1.1,4.9
2067,Harvest (Grain),9.4,6.1,12.9
2067,Harvest (Straw),5.5,2.9,8.3
2067,Harvest (Thinning),0.6,0.2,0.9
2067,Harvest (Urban),0.1,0,0.2
2067,Leaching,2.2,2,2.3
2067,LULCC,36.4,25,47.3
2067,Mortality,11.5,8,14.6
2067,Mortality (Fire),2.3,0.6,5
2067,Mortality (Harvest),1.5,0.6,2.4
2067,Mortality (Insects),11.8,2,46.2
2067,NECB,-5.3,-54,44.2
2067,NEP,31,-27.1,86.9
2067,NPP,149.1,78.7,203.3
2067,Rh,118.1,98.5,148.4
2068,Emission (AgExpand),0.5,0.2,0.9
2068,Emission (Biomass),6.7,4.9,8.1
2068,Emission (Clearcut),0.4,0.1,0.6
2068,Emission (Fire),3.5,1.3,7
2068,Emission (Orchard Removal),3.2,1.2,6
2068,Emission (Urban),0.8,0.1,2.2
2068,Harvest (AgExpand),0.1,0,0.2
2068,Harvest (Clearcut),3,1.1,4.9
2068,Harvest (Grain),10.2,7.7,13.9
2068,Harvest (Straw),6.2,4.1,9.1
2068,Harvest (Thinning),0.6,0.2,0.9
2068,Harvest (Urban),0,0,0.2
2068,Leaching,2.2,2,2.3
2068,LULCC,37.3,30.2,47.8
2068,Mortality,11.2,8.3,14.5
2068,Mortality (Fire),2,0.7,4
2068,Mortality (Harvest),1.5,0.6,2.5
2068,Mortality (Insects),20.4,1.2,93.9
2068,NECB,8.1,-70.6,68.9
2068,NEP,45.4,-32.4,113.1
2068,NPP,162.1,96.3,239.7
2068,Rh,116.7,101.1,134.7
2069,Emission (AgExpand),0.5,0.2,0.9
2069,Emission (Biomass),6.6,4.8,7.9
2069,Emission (Clearcut),0.4,0.1,0.6
2069,Emission (Fire),5.6,1.5,11
2069,Emission (Orchard Removal),3.2,1.2,6.1
2069,Emission (Urban),0.8,0.1,2.3
2069,Harvest (AgExpand),0.1,0,0.2
2069,Harvest (Clearcut),3,1.1,5
2069,Harvest (Grain),9.2,6.3,12.4
2069,Harvest (Straw),5.3,3,7.9
2069,Harvest (Thinning),0.6,0.2,1
2069,Harvest (Urban),0,0,0.2
2069,Leaching,2.2,2,2.3
2069,LULCC,37.5,29.2,50.6
2069,Mortality,12.2,9.2,17.3
2069,Mortality (Fire),3.1,0.9,6.7
2069,Mortality (Harvest),1.5,0.6,2.5
2069,Mortality (Insects),17.2,0.9,85.8
2069,NECB,-19.6,-73.9,13.1
2069,NEP,17.9,-38,50.9
2069,NPP,137.9,85,187
2069,Rh,120,108,143.2
2070,Emission (AgExpand),0.5,0.2,0.9
2070,Emission (Biomass),6.6,4.8,7.8
2070,Emission (Clearcut),0.4,0.1,0.6
2070,Emission (Fire),3.5,1.1,8.3
2070,Emission (Orchard Removal),3.3,1.2,6.2
2070,Emission (Urban),0.8,0.1,2.3
2070,Harvest (AgExpand),0.1,0,0.2
2070,Harvest (Clearcut),3,1.1,4.8
2070,Harvest (Grain),10.1,8,11.9
2070,Harvest (Straw),6,4.3,7.4
2070,Harvest (Thinning),0.6,0.2,0.9
2070,Harvest (Urban),0,0,0.2
2070,Leaching,2.2,2,2.3
2070,LULCC,37,29.1,46.3
2070,Mortality,11.1,8.7,15.5
2070,Mortality (Fire),2,0.6,5.1
2070,Mortality (Harvest),1.5,0.6,2.4
