LUC,GCM,RCP,Timestep,StockGroup,Ecosystem,Mean,Lower,Upper
Medium,CNRM-CM5,rcp85,2024,Live,Yes,1689.5,1659,1726.6
Medium,CNRM-CM5,rcp85,2024,Soil,No,21.5,20.6,22.4
Medium,CNRM-CM5,rcp85,2024,Soil,Yes,2554.1,2551.7,2555.7
Medium,CNRM-CM5,rcp85,2025,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2025,DOM,Yes,555.7,507.5,604.1
Medium,CNRM-CM5,rcp85,2025,Live,No,0.7,0.6,0.7
Medium,CNRM-CM5,rcp85,2025,Live,Yes,1667.3,1614.1,1723.4
Medium,CNRM-CM5,rcp85,2025,Soil,No,22.4,21.5,23.4
Medium,CNRM-CM5,rcp85,2025,Soil,Yes,2558,2555.7,2559.7
Medium,CNRM-CM5,rcp85,2026,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2026,DOM,Yes,577.1,524.8,627
Medium,CNRM-CM5,rcp85,2026,Live,No,0.7,0.7,0.8
Medium,CNRM-CM5,rcp85,2026,Live,Yes,1637.1,1582.8,1697.8
Medium,CNRM-CM5,rcp85,2026,Soil,No,23.4,22.5,24.5
Medium,CNRM-CM5,rcp85,2026,Soil,Yes,2564.7,2561.8,2566.9
Medium,CNRM-CM5,rcp85,2027,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2027,DOM,Yes,590.7,535.4,638
Medium,CNRM-CM5,rcp85,2027,Live,No,0.8,0.7,0.8
Medium,CNRM-CM5,rcp85,2027,Live,Yes,1638.6,1580.5,1702.3
Medium,CNRM-CM5,rcp85,2027,Soil,No,24.4,23.4,25.4
Medium,CNRM-CM5,rcp85,2027,Soil,Yes,2569.7,2566.1,2572.4
Medium,CNRM-CM5,rcp85,2028,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2028,DOM,Yes,603.3,550.1,648
Medium,CNRM-CM5,rcp85,2028,Live,No,0.8,0.7,0.8
Medium,CNRM-CM5,rcp85,2028,Live,Yes,1583.7,1524,1647.9
Medium,CNRM-CM5,rcp85,2028,Soil,No,25.3,24.4,26.2
Medium,CNRM-CM5,rcp85,2028,Soil,Yes,2575.4,2571.1,2578.7
Medium,CNRM-CM5,rcp85,2029,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2029,DOM,Yes,617.3,565.3,663.4
Medium,CNRM-CM5,rcp85,2029,Live,No,0.8,0.8,0.9
Medium,CNRM-CM5,rcp85,2029,Live,Yes,1552.6,1492.4,1619.9
Medium,CNRM-CM5,rcp85,2029,Soil,No,26.2,25.3,27.2
Medium,CNRM-CM5,rcp85,2029,Soil,Yes,2576.9,2572.3,2580.7
Medium,CNRM-CM5,rcp85,2030,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2030,DOM,Yes,634.4,585.8,685.2
Medium,CNRM-CM5,rcp85,2030,Live,No,0.9,0.8,0.9
Medium,CNRM-CM5,rcp85,2030,Live,Yes,1560,1492,1626.4
Medium,CNRM-CM5,rcp85,2030,Soil,No,27.2,26.1,28.1
Medium,CNRM-CM5,rcp85,2030,Soil,Yes,2577.3,2572.5,2581.1
Medium,CNRM-CM5,rcp85,2031,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2031,DOM,Yes,655.6,600.6,702.1
Medium,CNRM-CM5,rcp85,2031,Live,No,0.9,0.8,0.9
Medium,CNRM-CM5,rcp85,2031,Live,Yes,1523.1,1457.5,1600.5
Medium,CNRM-CM5,rcp85,2031,Soil,No,28,27,29
Medium,CNRM-CM5,rcp85,2031,Soil,Yes,2580.7,2575.6,2584.8
Medium,CNRM-CM5,rcp85,2032,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2032,DOM,Yes,659.7,602.7,708.6
Medium,CNRM-CM5,rcp85,2032,Live,No,0.9,0.9,1
Medium,CNRM-CM5,rcp85,2032,Live,Yes,1540.4,1468.6,1616
Medium,CNRM-CM5,rcp85,2032,Soil,No,28.9,27.9,29.9
Medium,CNRM-CM5,rcp85,2032,Soil,Yes,2582.1,2577,2586.5
Medium,CNRM-CM5,rcp85,2033,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2033,DOM,Yes,652.2,597.1,698.6
Medium,CNRM-CM5,rcp85,2033,Live,No,0.9,0.9,1
Medium,CNRM-CM5,rcp85,2033,Live,Yes,1508.4,1438,1579.4
Medium,CNRM-CM5,rcp85,2033,Soil,No,29.8,28.7,30.9
Medium,CNRM-CM5,rcp85,2033,Soil,Yes,2586.2,2581.3,2590.8
Medium,CNRM-CM5,rcp85,2034,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2034,DOM,Yes,644.8,592.1,691.7
Medium,CNRM-CM5,rcp85,2034,Live,No,1,0.9,1
Medium,CNRM-CM5,rcp85,2034,Live,Yes,1501.1,1430.5,1571.3
Medium,CNRM-CM5,rcp85,2034,Soil,No,30.7,29.6,31.7
Medium,CNRM-CM5,rcp85,2034,Soil,Yes,2585.8,2580.7,2590.5
Medium,CNRM-CM5,rcp85,2035,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2035,DOM,Yes,629.2,578.3,674.9
Medium,CNRM-CM5,rcp85,2035,Live,No,1,0.9,1.1
Medium,CNRM-CM5,rcp85,2035,Live,Yes,1492.7,1421.1,1560
Medium,CNRM-CM5,rcp85,2035,Soil,No,31.5,30.5,32.6
Medium,CNRM-CM5,rcp85,2035,Soil,Yes,2584.7,2579.6,2589.4
Medium,CNRM-CM5,rcp85,2036,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2036,DOM,Yes,622.4,571.5,668.3
Medium,CNRM-CM5,rcp85,2036,Live,No,1,0.9,1.1
Medium,CNRM-CM5,rcp85,2036,Live,Yes,1508.3,1434.4,1577.6
Medium,CNRM-CM5,rcp85,2036,Soil,No,32.3,31.3,33.4
Medium,CNRM-CM5,rcp85,2036,Soil,Yes,2581.3,2576.4,2585.8
Medium,CNRM-CM5,rcp85,2037,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2037,DOM,Yes,618.5,569.7,663.2
Medium,CNRM-CM5,rcp85,2037,Live,No,1,1,1.1
Medium,CNRM-CM5,rcp85,2037,Live,Yes,1563.3,1491.4,1630.5
Medium,CNRM-CM5,rcp85,2037,Soil,No,33.1,32,34.3
Medium,CNRM-CM5,rcp85,2037,Soil,Yes,2579.3,2574.3,2584
Medium,CNRM-CM5,rcp85,2038,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2038,DOM,Yes,623.9,575.9,665.5
Medium,CNRM-CM5,rcp85,2038,Live,No,1.1,1,1.1
Medium,CNRM-CM5,rcp85,2038,Live,Yes,1537,1468.9,1604.5
Medium,CNRM-CM5,rcp85,2038,Soil,No,33.9,32.7,35
Medium,CNRM-CM5,rcp85,2038,Soil,Yes,2581.4,2576.2,2586
Medium,CNRM-CM5,rcp85,2039,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2039,DOM,Yes,610,562.3,649.6
Medium,CNRM-CM5,rcp85,2039,Live,No,1.1,1,1.2
Medium,CNRM-CM5,rcp85,2039,Live,Yes,1526.2,1461.3,1595.3
Medium,CNRM-CM5,rcp85,2039,Soil,No,34.6,33.4,35.9
Medium,CNRM-CM5,rcp85,2039,Soil,Yes,2581.9,2576.7,2586.4
Medium,CNRM-CM5,rcp85,2040,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2040,DOM,Yes,619.5,574.7,659.9
Medium,CNRM-CM5,rcp85,2040,Live,No,1.1,1,1.2
Medium,CNRM-CM5,rcp85,2040,Live,Yes,1499.4,1435.8,1567
Medium,CNRM-CM5,rcp85,2040,Soil,No,35.4,34,36.8
Medium,CNRM-CM5,rcp85,2040,Soil,Yes,2579.3,2574.1,2584
Medium,CNRM-CM5,rcp85,2041,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2041,DOM,Yes,628.6,587.2,668.2
Medium,CNRM-CM5,rcp85,2041,Live,No,1.1,1.1,1.2
Medium,CNRM-CM5,rcp85,2041,Live,Yes,1530.9,1465,1596.1
Medium,CNRM-CM5,rcp85,2041,Soil,No,36.1,34.9,37.6
Medium,CNRM-CM5,rcp85,2041,Soil,Yes,2577.1,2572.2,2581.8
Medium,CNRM-CM5,rcp85,2042,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2042,DOM,Yes,633.8,594.8,677.1
Medium,CNRM-CM5,rcp85,2042,Live,No,1.2,1.1,1.2
Medium,CNRM-CM5,rcp85,2042,Live,Yes,1514.2,1451.5,1577.9
Medium,CNRM-CM5,rcp85,2042,Soil,No,36.8,35.6,38.3
Medium,CNRM-CM5,rcp85,2042,Soil,Yes,2578.8,2574,2583.8
Medium,CNRM-CM5,rcp85,2043,DOM,No,0.1,0.1,0.1
Medium,CNRM-CM5,rcp85,2043,DOM,Yes,637.9,595.7,677
Medium,CNRM-CM5,rcp85,2043,Live,No,1.2,1.1,1.2
Medium,CNRM-CM5,rcp85,2043,Live,Yes,1485.4,1421.5,1552.9
Medium,CNRM-CM5,rcp85,2043,Soil,No,37.5,36.2,38.9
Medium,CNRM-CM5,rcp85,2043,Soil,Yes,2579,2574.2,2584.1
Medium,CNRM-CM5,rcp85,2044,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2044,DOM,Yes,643.3,601.2,685
Medium,CNRM-CM5,rcp85,2044,Live,No,1.2,1.1,1.3
Medium,CNRM-CM5,rcp85,2044,Live,Yes,1488.4,1424.2,1554.8
Medium,CNRM-CM5,rcp85,2044,Soil,No,38.2,36.8,39.7
Medium,CNRM-CM5,rcp85,2044,Soil,Yes,2577.8,2573,2583.1
Medium,CNRM-CM5,rcp85,2045,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2045,DOM,Yes,634.6,597,675.7
Medium,CNRM-CM5,rcp85,2045,Live,No,1.2,1.1,1.3
Medium,CNRM-CM5,rcp85,2045,Live,Yes,1520.2,1453.8,1583.9
Medium,CNRM-CM5,rcp85,2045,Soil,No,38.8,37.3,40.4
Medium,CNRM-CM5,rcp85,2045,Soil,Yes,2578.6,2573.7,2584
Medium,CNRM-CM5,rcp85,2046,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2046,DOM,Yes,630.4,593.9,670.8
Medium,CNRM-CM5,rcp85,2046,Live,No,1.2,1.2,1.3
Medium,CNRM-CM5,rcp85,2046,Live,Yes,1548,1480.2,1606.5
Medium,CNRM-CM5,rcp85,2046,Soil,No,39.5,38,41.1
Medium,CNRM-CM5,rcp85,2046,Soil,Yes,2580.3,2575.3,2585.5
Medium,CNRM-CM5,rcp85,2047,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2047,DOM,Yes,621.5,587.8,657.9
Medium,CNRM-CM5,rcp85,2047,Live,No,1.3,1.2,1.3
Medium,CNRM-CM5,rcp85,2047,Live,Yes,1500.5,1436.3,1562
Medium,CNRM-CM5,rcp85,2047,Soil,No,40.1,38.6,41.6
Medium,CNRM-CM5,rcp85,2047,Soil,Yes,2583,2578.1,2588.3
Medium,CNRM-CM5,rcp85,2048,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2048,DOM,Yes,621.3,584.7,656.9
Medium,CNRM-CM5,rcp85,2048,Live,No,1.3,1.2,1.3
Medium,CNRM-CM5,rcp85,2048,Live,Yes,1491.9,1425.2,1554.4
Medium,CNRM-CM5,rcp85,2048,Soil,No,40.7,39.2,42.2
Medium,CNRM-CM5,rcp85,2048,Soil,Yes,2580,2575.1,2585.9
Medium,CNRM-CM5,rcp85,2049,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2049,DOM,Yes,621.9,585.9,656.9
Medium,CNRM-CM5,rcp85,2049,Live,No,1.3,1.2,1.4
Medium,CNRM-CM5,rcp85,2049,Live,Yes,1473.2,1405.8,1531.8
Medium,CNRM-CM5,rcp85,2049,Soil,No,41.3,39.8,42.8
Medium,CNRM-CM5,rcp85,2049,Soil,Yes,2578,2573.3,2584
Medium,CNRM-CM5,rcp85,2050,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2050,DOM,Yes,626.9,592.1,662.2
Medium,CNRM-CM5,rcp85,2050,Live,No,1.3,1.2,1.4
Medium,CNRM-CM5,rcp85,2050,Live,Yes,1485.6,1425,1537.5
Medium,CNRM-CM5,rcp85,2050,Soil,No,41.9,40.4,43.6
Medium,CNRM-CM5,rcp85,2050,Soil,Yes,2574.8,2570.3,2581.4
Medium,CNRM-CM5,rcp85,2051,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2051,DOM,Yes,616,583.3,651.1
Medium,CNRM-CM5,rcp85,2051,Live,No,1.3,1.2,1.4
Medium,CNRM-CM5,rcp85,2051,Live,Yes,1502.3,1441.9,1553
Medium,CNRM-CM5,rcp85,2051,Soil,No,42.5,41,44.1
Medium,CNRM-CM5,rcp85,2051,Soil,Yes,2574.1,2569.4,2580.9
Medium,CNRM-CM5,rcp85,2052,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2052,DOM,Yes,612,581.3,646.4
Medium,CNRM-CM5,rcp85,2052,Live,No,1.3,1.3,1.4
Medium,CNRM-CM5,rcp85,2052,Live,Yes,1531.4,1473.5,1582.8
Medium,CNRM-CM5,rcp85,2052,Soil,No,43.1,41.5,44.7
Medium,CNRM-CM5,rcp85,2052,Soil,Yes,2573.1,2568.5,2580.4
Medium,CNRM-CM5,rcp85,2053,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2053,DOM,Yes,610.8,581.4,643.2
Medium,CNRM-CM5,rcp85,2053,Live,No,1.4,1.3,1.4
Medium,CNRM-CM5,rcp85,2053,Live,Yes,1551.1,1495.5,1602
Medium,CNRM-CM5,rcp85,2053,Soil,No,43.6,42,45.4
Medium,CNRM-CM5,rcp85,2053,Soil,Yes,2574.2,2569.7,2581.4
Medium,CNRM-CM5,rcp85,2054,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2054,DOM,Yes,603.9,577.1,637.1
Medium,CNRM-CM5,rcp85,2054,Live,No,1.4,1.3,1.4
Medium,CNRM-CM5,rcp85,2054,Live,Yes,1582,1527.5,1630.5
Medium,CNRM-CM5,rcp85,2054,Soil,No,44.2,42.7,46
Medium,CNRM-CM5,rcp85,2054,Soil,Yes,2576.4,2571.4,2583.6
Medium,CNRM-CM5,rcp85,2055,DOM,No,0.1,0.1,0.2
Medium,CNRM-CM5,rcp85,2055,DOM,Yes,599.7,575.5,629.8
Medium,CNRM-CM5,rcp85,2055,Live,No,1.4,1.3,1.5
Medium,CNRM-CM5,rcp85,2055,Live,Yes,1627.8,1572.9,1676.5
Medium,CNRM-CM5,rcp85,2055,Soil,No,44.8,43.2,46.6
Medium,CNRM-CM5,rcp85,2055,Soil,Yes,2578.1,2572.8,2585.4
Medium,CNRM-CM5,rcp85,2056,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2056,DOM,Yes,609.3,578.9,647.9
Medium,CNRM-CM5,rcp85,2056,Live,No,1.4,1.3,1.5
Medium,CNRM-CM5,rcp85,2056,Live,Yes,1611.1,1555.3,1657.2
Medium,CNRM-CM5,rcp85,2056,Soil,No,45.3,43.7,47.1
Medium,CNRM-CM5,rcp85,2056,Soil,Yes,2582,2576.3,2589.2
Medium,CNRM-CM5,rcp85,2057,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2057,DOM,Yes,601.8,572.3,638.4
Medium,CNRM-CM5,rcp85,2057,Live,No,1.4,1.3,1.5
Medium,CNRM-CM5,rcp85,2057,Live,Yes,1604.7,1548.1,1651.3
Medium,CNRM-CM5,rcp85,2057,Soil,No,45.9,44.4,47.7
Medium,CNRM-CM5,rcp85,2057,Soil,Yes,2582.8,2576.8,2590.2
Medium,CNRM-CM5,rcp85,2058,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2058,DOM,Yes,584.8,557.6,619.4
Medium,CNRM-CM5,rcp85,2058,Live,No,1.4,1.4,1.5
Medium,CNRM-CM5,rcp85,2058,Live,Yes,1547.9,1492.5,1596.9
Medium,CNRM-CM5,rcp85,2058,Soil,No,46.5,44.9,48.1
Medium,CNRM-CM5,rcp85,2058,Soil,Yes,2581.7,2575.6,2589.5
Medium,CNRM-CM5,rcp85,2059,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2059,DOM,Yes,567.8,541.6,599.3
Medium,CNRM-CM5,rcp85,2059,Live,No,1.5,1.4,1.5
Medium,CNRM-CM5,rcp85,2059,Live,Yes,1593.4,1537.7,1642.5
Medium,CNRM-CM5,rcp85,2059,Soil,No,47,45.4,48.8
Medium,CNRM-CM5,rcp85,2059,Soil,Yes,2574.2,2567.9,2582
Medium,CNRM-CM5,rcp85,2060,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2060,DOM,Yes,558.3,532.8,588.4
Medium,CNRM-CM5,rcp85,2060,Live,No,1.5,1.4,1.5
Medium,CNRM-CM5,rcp85,2060,Live,Yes,1569.6,1515.1,1619.2
Medium,CNRM-CM5,rcp85,2060,Soil,No,47.6,46.1,49.5
Medium,CNRM-CM5,rcp85,2060,Soil,Yes,2569.9,2563.3,2577.7
Medium,CNRM-CM5,rcp85,2061,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2061,DOM,Yes,556.8,531.2,585.6
Medium,CNRM-CM5,rcp85,2061,Live,No,1.5,1.4,1.6
Medium,CNRM-CM5,rcp85,2061,Live,Yes,1563.4,1508.8,1610.4
Medium,CNRM-CM5,rcp85,2061,Soil,No,48.2,46.7,49.9
Medium,CNRM-CM5,rcp85,2061,Soil,Yes,2563.1,2556.5,2571.1
Medium,CNRM-CM5,rcp85,2062,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2062,DOM,Yes,545.4,519.9,574
Medium,CNRM-CM5,rcp85,2062,Live,No,1.5,1.4,1.6
Medium,CNRM-CM5,rcp85,2062,Live,Yes,1559.5,1504.9,1605.6
Medium,CNRM-CM5,rcp85,2062,Soil,No,48.7,47.1,50.4
Medium,CNRM-CM5,rcp85,2062,Soil,Yes,2558.4,2551.5,2566.6
Medium,CNRM-CM5,rcp85,2063,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2063,DOM,Yes,533.1,508.3,561.2
Medium,CNRM-CM5,rcp85,2063,Live,No,1.5,1.4,1.6
Medium,CNRM-CM5,rcp85,2063,Live,Yes,1572.2,1519.5,1615.1
Medium,CNRM-CM5,rcp85,2063,Soil,No,49.3,47.6,51.2
Medium,CNRM-CM5,rcp85,2063,Soil,Yes,2552.6,2545.4,2560.9
Medium,CNRM-CM5,rcp85,2064,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2064,DOM,Yes,528.9,505.4,556.6
Medium,CNRM-CM5,rcp85,2064,Live,No,1.5,1.4,1.6
Medium,CNRM-CM5,rcp85,2064,Live,Yes,1562.5,1508.1,1607.2
Medium,CNRM-CM5,rcp85,2064,Soil,No,49.8,48.2,51.6
Medium,CNRM-CM5,rcp85,2064,Soil,Yes,2546.2,2538.9,2554.5
Medium,CNRM-CM5,rcp85,2065,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2065,DOM,Yes,533.7,509.5,560.7
Medium,CNRM-CM5,rcp85,2065,Live,No,1.5,1.4,1.6
Medium,CNRM-CM5,rcp85,2065,Live,Yes,1549.5,1497.4,1588.3
Medium,CNRM-CM5,rcp85,2065,Soil,No,50.3,48.8,52.1
Medium,CNRM-CM5,rcp85,2065,Soil,Yes,2538.6,2531.4,2546.9
Medium,CNRM-CM5,rcp85,2066,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2066,DOM,Yes,548.8,522.2,577.4
Medium,CNRM-CM5,rcp85,2066,Live,No,1.5,1.5,1.6
Medium,CNRM-CM5,rcp85,2066,Live,Yes,1541.2,1486.9,1588
Medium,CNRM-CM5,rcp85,2066,Soil,No,50.8,49.2,52.6
Medium,CNRM-CM5,rcp85,2066,Soil,Yes,2531,2523.8,2539
Medium,CNRM-CM5,rcp85,2067,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2067,DOM,Yes,552,521.3,577.6
Medium,CNRM-CM5,rcp85,2067,Live,No,1.6,1.5,1.6
Medium,CNRM-CM5,rcp85,2067,Live,Yes,1566.5,1514.4,1615
Medium,CNRM-CM5,rcp85,2067,Soil,No,51.3,49.7,53.2
Medium,CNRM-CM5,rcp85,2067,Soil,Yes,2523.9,2516.9,2531.6
Medium,CNRM-CM5,rcp85,2068,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2068,DOM,Yes,610.7,557.1,657.3
Medium,CNRM-CM5,rcp85,2068,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2068,Live,Yes,1480.9,1413.7,1546
Medium,CNRM-CM5,rcp85,2068,Soil,No,51.8,50.1,53.8
Medium,CNRM-CM5,rcp85,2068,Soil,Yes,2518.4,2511.6,2526.3
Medium,CNRM-CM5,rcp85,2069,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2069,DOM,Yes,607.8,553.8,653.8
Medium,CNRM-CM5,rcp85,2069,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2069,Live,Yes,1502,1434.2,1571.6
Medium,CNRM-CM5,rcp85,2069,Soil,No,52.3,50.4,54.2
Medium,CNRM-CM5,rcp85,2069,Soil,Yes,2511,2504.2,2518.9
Medium,CNRM-CM5,rcp85,2070,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2070,DOM,Yes,616.1,563.3,661.6
Medium,CNRM-CM5,rcp85,2070,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2070,Live,Yes,1508.7,1440.9,1580.4
Medium,CNRM-CM5,rcp85,2070,Soil,No,52.7,50.8,54.7
Medium,CNRM-CM5,rcp85,2070,Soil,Yes,2506.5,2500.1,2514.4
Medium,CNRM-CM5,rcp85,2071,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2071,DOM,Yes,610.8,561.8,661.2
Medium,CNRM-CM5,rcp85,2071,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2071,Live,Yes,1516.9,1447.3,1585.7
Medium,CNRM-CM5,rcp85,2071,Soil,No,53.1,51.2,55.1
Medium,CNRM-CM5,rcp85,2071,Soil,Yes,2505.2,2498.4,2513.6
Medium,CNRM-CM5,rcp85,2072,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2072,DOM,Yes,616.2,568.2,663.3
Medium,CNRM-CM5,rcp85,2072,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2072,Live,Yes,1503.1,1434.1,1570.4
Medium,CNRM-CM5,rcp85,2072,Soil,No,53.5,51.5,55.5
Medium,CNRM-CM5,rcp85,2072,Soil,Yes,2501.8,2494.7,2510.7
Medium,CNRM-CM5,rcp85,2073,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2073,DOM,Yes,610.6,563.4,658.9
Medium,CNRM-CM5,rcp85,2073,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2073,Live,Yes,1504.7,1434.1,1575.4
Medium,CNRM-CM5,rcp85,2073,Soil,No,53.9,51.9,56.1
Medium,CNRM-CM5,rcp85,2073,Soil,Yes,2498.1,2491,2507.2
Medium,CNRM-CM5,rcp85,2074,DOM,No,0.2,0.1,0.2
Medium,CNRM-CM5,rcp85,2074,DOM,Yes,604.2,560.5,652.9
Medium,CNRM-CM5,rcp85,2074,Live,No,1.6,1.5,1.7
Medium,CNRM-CM5,rcp85,2074,Live,Yes,1471.8,1401.6,1540.6
Medium,CNRM-CM5,rcp85,2074,Soil,No,54.4,52.1,56.6
Medium,CNRM-CM5,rcp85,2074,Soil,Yes,2493.7,2486.5,2503.1
Medium,CNRM-CM5,rcp85,2075,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2075,DOM,Yes,599.2,554.5,647.7
Medium,CNRM-CM5,rcp85,2075,Live,No,1.6,1.6,1.7
Medium,CNRM-CM5,rcp85,2075,Live,Yes,1498.3,1426.6,1567.3
Medium,CNRM-CM5,rcp85,2075,Soil,No,54.8,52.4,56.9
Medium,CNRM-CM5,rcp85,2075,Soil,Yes,2485.4,2478.2,2494.8
Medium,CNRM-CM5,rcp85,2076,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2076,DOM,Yes,585.6,541.9,633.7
Medium,CNRM-CM5,rcp85,2076,Live,No,1.7,1.6,1.7
Medium,CNRM-CM5,rcp85,2076,Live,Yes,1495.4,1426.2,1563.2
Medium,CNRM-CM5,rcp85,2076,Soil,No,55.1,52.7,57.2
Medium,CNRM-CM5,rcp85,2076,Soil,Yes,2480.3,2473.2,2489.1
Medium,CNRM-CM5,rcp85,2077,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2077,DOM,Yes,581.7,537.7,628.3
Medium,CNRM-CM5,rcp85,2077,Live,No,1.7,1.6,1.8
Medium,CNRM-CM5,rcp85,2077,Live,Yes,1562.6,1492.1,1631.7
Medium,CNRM-CM5,rcp85,2077,Soil,No,55.5,52.9,57.6
Medium,CNRM-CM5,rcp85,2077,Soil,Yes,2473.2,2466.5,2481.3
Medium,CNRM-CM5,rcp85,2078,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2078,DOM,Yes,582.2,541.1,627.4
Medium,CNRM-CM5,rcp85,2078,Live,No,1.7,1.6,1.8
Medium,CNRM-CM5,rcp85,2078,Live,Yes,1573,1503.5,1640.5
Medium,CNRM-CM5,rcp85,2078,Soil,No,55.9,53.3,58
Medium,CNRM-CM5,rcp85,2078,Soil,Yes,2472.1,2465.2,2479.9
Medium,CNRM-CM5,rcp85,2079,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2079,DOM,Yes,568,527.5,613.6
Medium,CNRM-CM5,rcp85,2079,Live,No,1.7,1.6,1.8
Medium,CNRM-CM5,rcp85,2079,Live,Yes,1571.9,1500.9,1643.1
Medium,CNRM-CM5,rcp85,2079,Soil,No,56.2,53.6,58.4
Medium,CNRM-CM5,rcp85,2079,Soil,Yes,2470.7,2463.7,2478.1
Medium,CNRM-CM5,rcp85,2080,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2080,DOM,Yes,563.1,523.7,607.3
Medium,CNRM-CM5,rcp85,2080,Live,No,1.7,1.6,1.8
Medium,CNRM-CM5,rcp85,2080,Live,Yes,1571.1,1499.4,1643.3
Medium,CNRM-CM5,rcp85,2080,Soil,No,56.6,54.3,58.6
Medium,CNRM-CM5,rcp85,2080,Soil,Yes,2465.4,2458.4,2472.1
Medium,CNRM-CM5,rcp85,2081,DOM,No,0.2,0.2,0.2
Medium,CNRM-CM5,rcp85,2081,DOM,Yes,547.5,508.1,591.1
Medium,CNRM-CM5,rcp85,2081,Live,No,1.7,1.6,1.8
Medium,CNRM-CM5,rcp85,2081,Live,Yes,1535.7,1462.9,1607
Medium,CNRM-CM5,rcp85,2081,Soil,No,56.9,54.5,59.1
Medium,CNRM-CM5,rcp85,2081,Soil,Yes,2460.3,2453.5,2467.1
Medium,CNRM-CM5,rcp85,2082,DOM,No,0.2,0.2,0.2
