LUC,Timestep,TransitionGroup,GroupType,Mean,Lower,Upper,Min,Max
Low,2052,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,5.484316185696361,2,10,1,12
Low,2052,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,2.3293413173652695,1,5,1,8
Low,2052,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,2.4051724137931036,1,6,1,8
Low,2052,FIRE,Group,2245.4317897371716,887.8,4365.9,600,5568
Low,2052,FIRE: Forest,Group,1559.21375,507,3307.539999999999,269,4473
Low,2052,FIRE: Forest High Severity [Type],Type,159.1225,51.975,343.0899999999999,30,432
Low,2052,FIRE: Forest Low Severity [Type],Type,1044.195,345.775,2219,176,3045
Low,2052,FIRE: Forest Medium Severity [Type],Type,355.89625,117.975,745.06,62,996
Low,2052,FIRE: Grassland,Group,375.0525,104.975,771.0899999999999,61,1526
Low,2052,FIRE: Grassland High Severity [Type],Type,38.15,10,82.02999999999997,3,151
Low,2052,FIRE: Grassland Low Severity [Type],Type,251.43375,69.975,519.03,39,1059
Low,2052,FIRE: Grassland Medium Severity [Type],Type,85.46875,23,182,12,348
Low,2052,FIRE: High Severity,Group,229.2075,91,443.0899999999999,55,538
Low,2052,FIRE: Low Severity,Group,1504.89875,600.725,2898.9299999999994,409,3773
Low,2052,FIRE: Medium Severity,Group,512.21375,198.95000000000002,1001.1499999999999,132,1257
Low,2052,FIRE: Shrubland,Group,312.05375,113.975,605.03,31,965
Low,2052,FIRE: Shrubland High Severity [Type],Type,31.935,10,65.02999999999997,1,101
Low,2052,FIRE: Shrubland Low Severity [Type],Type,209.27,78.97500000000001,410.2099999999998,22,652
Low,2052,FIRE: Shrubland Medium Severity [Type],Type,70.84875,23.975,142,8,215
Low,2052,HARVEST,Group,504.9425,232,895,215,953
Low,2052,INSECTS,Group,7330.387703889586,1015.7000000000004,16557.92,77,26404
Low,2052,INSECTS: High Severity [Type],Type,453.26417525773195,42,2025.25,1,2700
Low,2052,INSECTS: Low Severity [Type],Type,6777.529411764706,1217.3250000000003,14972,62,22177
Low,2052,INSECTS: Medium Severity [Type],Type,269.8990944372574,21.3,1158.52,3,1704
Low,2052,MANAGEMENT: Forest Clearcut [Type],Type,315.59375,149,547.03,128,582
Low,2052,MANAGEMENT: Forest Thinning [Type],Type,189.34875,81.975,363.03,63,393
Low,2052,MANAGEMENT: Orchard Removal [Type],Type,416.21875,177.89999999999998,683.03,133,835
Low,2052,URBANIZATION,Group,40.74875,29,53,21,59
Low,2052,URBANIZATION: Annual->Developed [Type],Type,11.05375,5,17,2,22
Low,2052,URBANIZATION: Forest->Developed [Type],Type,3.996158770806658,1,8,1,11
Low,2052,URBANIZATION: Grassland->Developed [Type],Type,8.625,4,15,1,21
Low,2052,URBANIZATION: Perennial->Developed [Type],Type,6.565162907268171,2,12,1,15
Low,2052,URBANIZATION: Shrubland->Developed [Type],Type,10.235,4,17,3,23
Low,2052,URBANIZATION: Wetland->Developed [Type],Type,1.2222222222222223,1,2,1,5
Low,2053,AGRICULTURAL CHANGE,Group,106.85875,52,162,40,184
Low,2053,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100.985,48,157,36,175
Low,2053,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.016645326504482,1,14,1,21
Low,2053,AGRICULTURAL CONTRACTION,Group,79.0275,60,100,53,115
Low,2053,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,5.80625,2,11,1,14
Low,2053,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,47.90625,22,77,18,82
Low,2053,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,12.181932245922209,2,27.120000000000005,1,33
Low,2053,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,7.797738693467337,2,17,1,22
Low,2053,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.1675392670157068,1,2,1,3
Low,2053,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,4.9832167832167835,1,13,1,18
Low,2053,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.2727272727272727,1,2.4599999999999795,1,5
Low,2053,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.125,1,2,1,3
Low,2053,AGRICULTURAL EXPANSION,Group,69.53625,43,97,35,114
Low,2053,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,6.202007528230865,1,12,1,19
Low,2053,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,5.947368421052632,2,11,1,17
Low,2053,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,21.36375,9,36,5,44
Low,2053,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,21.0125,9,35,5,42
Low,2053,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,5.44055068836045,2,10,1,14
Low,2053,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,5.626884422110553,1,10,1,14
Low,2053,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,2.4689349112426036,1,5,1,8
Low,2053,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,2.2376811594202897,1,5,1,8
Low,2053,FIRE,Group,2074.968710888611,915.65,3405.4999999999986,478,4035
Low,2053,FIRE: Forest,Group,1458.86375,519.95,2617.42,315,3476
Low,2053,FIRE: Forest High Severity [Type],Type,148.29875,51.975,263.1199999999999,32,389
Low,2053,FIRE: Forest Low Severity [Type],Type,976.63375,341.975,1754.4199999999996,209,2285
Low,2053,FIRE: Forest Medium Severity [Type],Type,333.93125,116.975,610,58,802
Low,2053,FIRE: Grassland,Group,332.62875,109.975,630.1799999999998,56,962
Low,2053,FIRE: Grassland High Severity [Type],Type,33.835,10,68.05999999999995,4,101
Low,2053,FIRE: Grassland Low Severity [Type],Type,222.435,72.975,425.03,34,620
Low,2053,FIRE: Grassland Medium Severity [Type],Type,76.35875,24,150,12,241
Low,2053,FIRE: High Severity,Group,211.05875,94,348,58,439
Low,2053,FIRE: Low Severity,Group,1389.3125,607,2291.0599999999995,318,2684
Low,2053,FIRE: Medium Severity,Group,475.1875,210,786.03,97,931
Low,2053,FIRE: Shrubland,Group,284.06625,104.94999999999999,509.03,48,696
Low,2053,FIRE: Shrubland High Severity [Type],Type,28.925,9.975000000000001,55,4,76
Low,2053,FIRE: Shrubland Low Severity [Type],Type,190.24375,67,338,34,482
Low,2053,FIRE: Shrubland Medium Severity [Type],Type,64.8975,22,120.02999999999997,9,159
Low,2053,HARVEST,Group,530.19375,232.975,904.03,207,929
Low,2053,INSECTS,Group,11327.772898368883,959,29299.2,41,36442
Low,2053,INSECTS: High Severity [Type],Type,1672.2745849297573,30,7945.639999999998,8,11703
Low,2053,INSECTS: Low Severity [Type],Type,9038.790488431876,1003.125,21734.299999999977,166,28103
Low,2053,INSECTS: Medium Severity [Type],Type,913.7809278350516,18.375,4001.25,4,6415
Low,2053,MANAGEMENT: Forest Clearcut [Type],Type,329.09125,141.97500000000002,547,125,573
Low,2053,MANAGEMENT: Forest Thinning [Type],Type,201.1025,83,371,69,408
Low,2053,MANAGEMENT: Orchard Removal [Type],Type,421.24,176.975,683.1499999999999,145,785
Low,2053,URBANIZATION,Group,38.61875,27,50.02999999999997,20,56
Low,2053,URBANIZATION: Annual->Developed [Type],Type,11.62625,5,18,1,25
Low,2053,URBANIZATION: Forest->Developed [Type],Type,3.4403080872913994,1,7,1,10
Low,2053,URBANIZATION: Grassland->Developed [Type],Type,8.005006257822277,3,14,1,17
Low,2053,URBANIZATION: Perennial->Developed [Type],Type,6.152690863579474,2,11,1,17
Low,2053,URBANIZATION: Shrubland->Developed [Type],Type,9.07625,4,15.029999999999973,2,22
Low,2053,URBANIZATION: Wetland->Developed [Type],Type,1.2445255474452555,1,2.8100000000000023,1,4
Low,2054,AGRICULTURAL CHANGE,Group,106.33375,55,161.02999999999997,42,179
Low,2054,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100.1225,49,153,37,169
Low,2054,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.419896640826873,1,16,1,21
Low,2054,AGRICULTURAL CONTRACTION,Group,78.48,59,98,53,116
Low,2054,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,5.949874686716792,1,11,1,18
Low,2054,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,46.005,22,76,18,89
Low,2054,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,13.1272040302267,2,28,1,36
Low,2054,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,8.12531328320802,2,16,1,21
Low,2054,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.1978609625668448,1,2,1,3
Low,2054,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,5.011363636363637,1,14,1,20
Low,2054,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.4645390070921986,1,3.569999999999993,1,4
Low,2054,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.103448275862069,1,2,1,3
Low,2054,AGRICULTURAL EXPANSION,Group,68.705,43,100,35,116
Low,2054,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,6.114178168130489,2,11,1,15
Low,2054,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,6.25125,2,11,1,15
Low,2054,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,20.89125,8,37,4,50
Low,2054,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,20.6675,8,36,4,45
Low,2054,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,5.416141235813367,2,10,1,13
Low,2054,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,5.410804020100502,1,10,1,13
Low,2054,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,2.3884785819793204,1,5.720000000000027,1,8
Low,2054,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,2.3366906474820146,1,5,1,8
Low,2054,FIRE,Group,1896.3854818523155,847.85,3876.319999999999,529,4701
Low,2054,FIRE: Forest,Group,1296.92875,514.975,2906.2999999999997,241,3742
Low,2054,FIRE: Forest High Severity [Type],Type,131.0225,47.975,299.05999999999995,29,394
Low,2054,FIRE: Forest Low Severity [Type],Type,869.325,344.975,1927.8399999999992,159,2495
Low,2054,FIRE: Forest Medium Severity [Type],Type,296.58125,113.975,666.03,51,880
Low,2054,FIRE: Grassland,Group,333.1075,96.9,663.1799999999998,64,1151
Low,2054,FIRE: Grassland High Severity [Type],Type,34.22875,8,70.02999999999997,3,115
Low,2054,FIRE: Grassland Low Severity [Type],Type,222.86,64.975,442.05999999999995,42,769
Low,2054,FIRE: Grassland Medium Severity [Type],Type,76.01875,22,151.08999999999992,10,270
Low,2054,FIRE: High Severity,Group,192.8425,80.94999999999999,392.03,52,497
Low,2054,FIRE: Low Severity,Group,1272.9575,565.9250000000001,2609.09,353,3233
Low,2054,FIRE: Medium Severity,Group,434.2975,191.925,901.4799999999996,117,1136
Low,2054,FIRE: Shrubland,Group,270.06125,84.975,581.06,34,965
Low,2054,FIRE: Shrubland High Severity [Type],Type,27.59125,7.975000000000001,60.02999999999997,3,91
Low,2054,FIRE: Shrubland Low Severity [Type],Type,180.7725,54,384.0899999999999,24,665
Low,2054,FIRE: Shrubland Medium Severity [Type],Type,61.6975,17,137.02999999999997,5,209
Low,2054,HARVEST,Group,532.2875,231.95,900,196,934
Low,2054,INSECTS,Group,9195.555974842768,1445.5500000000002,18186.68,59,23007
Low,2054,INSECTS: High Severity [Type],Type,813.3774069319641,38.35000000000001,2108.119999999997,5,3238
Low,2054,INSECTS: Low Severity [Type],Type,8152.162820512821,1266.475,16649.309999999998,63,20584
Low,2054,INSECTS: Medium Severity [Type],Type,463.64358974358976,25.475,1181.78,2,2031
Low,2054,MANAGEMENT: Forest Clearcut [Type],Type,329.73125,146,545.03,125,576
Low,2054,MANAGEMENT: Forest Thinning [Type],Type,202.55625,81.975,367,63,406
Low,2054,MANAGEMENT: Orchard Removal [Type],Type,433.4575,178.97500000000002,683,138,764
Low,2054,URBANIZATION,Group,36.83,27,49,21,55
Low,2054,URBANIZATION: Annual->Developed [Type],Type,10.19,4.975000000000001,17,2,21
Low,2054,URBANIZATION: Forest->Developed [Type],Type,3.782330345710627,1,8,1,12
Low,2054,URBANIZATION: Grassland->Developed [Type],Type,7.99625,3,14,2,19
Low,2054,URBANIZATION: Perennial->Developed [Type],Type,6.067584480600751,2,11,1,13
Low,2054,URBANIZATION: Shrubland->Developed [Type],Type,8.49375,3,14,1,16
Low,2054,URBANIZATION: Wetland->Developed [Type],Type,1.2519685039370079,1,3,1,3
Low,2055,AGRICULTURAL CHANGE,Group,106.86375,54,161.02999999999997,44,192
Low,2055,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100.645,48.975,154.02999999999997,42,176
Low,2055,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.370038412291933,1,15,1,26
Low,2055,AGRICULTURAL CONTRACTION,Group,77.93625,59,99,48,110
Low,2055,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,5.949748743718593,2,12,1,15
Low,2055,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,45.59,22.975,75,18,85
Low,2055,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,13.298488664987406,2,28,1,31
Low,2055,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,7.9185463659147866,2,16,1,22
Low,2055,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.1657142857142857,1,2,1,3
Low,2055,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,4.773611111111111,1,15,1,23
Low,2055,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.361764705882353,1,3,1,5
Low,2055,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.0890410958904109,1,2,1,3
Low,2055,AGRICULTURAL EXPANSION,Group,68.125,43,97,37,112
Low,2055,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,5.953634085213032,2,10,1,15
Low,2055,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,6.075187969924812,2,11,1,16
Low,2055,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,20.46,8,36,4,46
Low,2055,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,20.53625,8,36,5,46
Low,2055,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,5.653701380175659,1,11,1,16
Low,2055,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,5.570707070707071,1.7750000000000021,10,1,16
Low,2055,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,2.2933526011560694,1,5,1,9
Low,2055,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,2.3549337260677468,1,6,1,8
Low,2055,FIRE,Group,2222.8998748435542,1032.3500000000001,4525,468,5432
Low,2055,FIRE: Forest,Group,1500.0362953692115,565.6,3255.24,233,4040
Low,2055,FIRE: Forest High Severity [Type],Type,152.51625,52.975,337.05999999999995,28,430
Low,2055,FIRE: Forest Low Severity [Type],Type,1006.62875,381.90000000000003,2159.8399999999992,142,2729
Low,2055,FIRE: Forest Medium Severity [Type],Type,342.905,123.975,748.03,59,966
Low,2055,FIRE: Grassland,Group,399.9425,120.975,796.3599999999997,73,1329
Low,2055,FIRE: Grassland High Severity [Type],Type,41.11,11,86.02999999999997,5,153
Low,2055,FIRE: Grassland Low Severity [Type],Type,267.53125,81.9,544,47,888
Low,2055,FIRE: Grassland Medium Severity [Type],Type,91.30125,27,186.05999999999995,13,329
Low,2055,FIRE: High Severity,Group,226.2625,104.975,454.2399999999998,56,577
Low,2055,FIRE: Low Severity,Group,1489.40625,688.85,3012.12,301,3617
Low,2055,FIRE: Medium Severity,Group,507.32125,235.975,1028.1799999999998,111,1279
Low,2055,FIRE: Shrubland,Group,320.9975,112,579.06,37,1191
Low,2055,FIRE: Shrubland High Severity [Type],Type,32.63625,10,62,2,118
Low,2055,FIRE: Shrubland Low Severity [Type],Type,215.24625,73.975,392,25,800
Low,2055,FIRE: Shrubland Medium Severity [Type],Type,73.115,25.975,137,5,273
Low,2055,HARVEST,Group,517.40125,233,898,212,941
Low,2055,INSECTS,Group,9290.602774274905,1254.8,22477.68,144,32746
Low,2055,INSECTS: High Severity [Type],Type,992.5355329949239,37,4422.389999999999,10,7427
Low,2055,INSECTS: Low Severity [Type],Type,7967.157490396927,1164.5,17523.600000000006,189,26442
Low,2055,INSECTS: Medium Severity [Type],Type,553.1480051480052,25.800000000000004,2365.2800000000007,1,3968
Low,2055,MANAGEMENT: Forest Clearcut [Type],Type,321.89875,150,546,128,590
Low,2055,MANAGEMENT: Forest Thinning [Type],Type,195.5025,82,366.03,68,409
Low,2055,MANAGEMENT: Orchard Removal [Type],Type,429.575,176,682.03,148,822
Low,2055,URBANIZATION,Group,38.38125,27,50,21,65
Low,2055,URBANIZATION: Annual->Developed [Type],Type,10.8775,5,17,2,22
Low,2055,URBANIZATION: Forest->Developed [Type],Type,3.7177522349936143,1,7,1,12
Low,2055,URBANIZATION: Grassland->Developed [Type],Type,8.13,3,14,1,19
Low,2055,URBANIZATION: Perennial->Developed [Type],Type,6.649122807017544,2,12,1,15
Low,2055,URBANIZATION: Shrubland->Developed [Type],Type,8.7375,4,15,2,18
Low,2055,URBANIZATION: Wetland->Developed [Type],Type,1.2166666666666666,1,2,1,3
Low,2056,AGRICULTURAL CHANGE,Group,106.14375,53,164,40,186
Low,2056,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,99.775,47,156.02999999999997,37,181
Low,2056,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.548843187660668,1,17,1,31
Low,2056,AGRICULTURAL CONTRACTION,Group,79.3,60,100,48,112
Low,2056,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,6.0982367758186395,2,11,1,14
Low,2056,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,47.03125,22,77,17,87
Low,2056,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,12.5025,2,28,1,37
Low,2056,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,7.9147869674185465,2,16,1,20
Low,2056,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.2044198895027625,1,2,1,3
Low,2056,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,5.339285714285714,1,15,1,22
Low,2056,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.3672131147540985,1,3,1,5
Low,2056,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.1271186440677967,1,2,1,2
Low,2056,AGRICULTURAL EXPANSION,Group,69.6725,43,98,29,120
Low,2056,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,6.2007528230865745,2,11,1,20
Low,2056,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,6.09386733416771,2,12,1,18
Low,2056,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,21.16125,9,35,4,48
Low,2056,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,21.21,8,36,5,45
Low,2056,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,5.561006289308176,2,10,1,15
Low,2056,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,5.542606516290727,1,11,1,14
Low,2056,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,2.324087591240876,1,5,1,8
Low,2056,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,2.3579881656804735,1,5,1,8
Low,2056,FIRE,Group,2104.98875,991.825,3457.6299999999997,668,4670
Low,2056,FIRE: Forest,Group,1370.65375,571.875,2411.3299999999995,203,3180
Low,2056,FIRE: Forest High Severity [Type],Type,138.44125,56,244.08999999999992,15,335
Low,2056,FIRE: Forest Low Severity [Type],Type,919.59375,389.82500000000005,1609.3599999999997,137,2147
Low,2056,FIRE: Forest Medium Severity [Type],Type,312.61875,122.92500000000001,547,51,731
Low,2056,FIRE: Grassland,Group,412.53,119,830.2399999999998,31,1405
Low,2056,FIRE: Grassland High Severity [Type],Type,41.93875,11.975000000000001,84,3,141
Low,2056,FIRE: Grassland Low Severity [Type],Type,276.395,78.92500000000001,564.03,17,954
Low,2056,FIRE: Grassland Medium Severity [Type],Type,94.19625,26,195.02999999999997,10,321
Low,2056,FIRE: High Severity,Group,213.20125,96,349.1199999999999,57,484
Low,2056,FIRE: Low Severity,Group,1411.30375,647,2322.0299999999997,446,3112
Low,2056,FIRE: Medium Severity,Group,480.48375,229.95000000000002,795.06,145,1074
Low,2056,FIRE: Shrubland,Group,321.805,127.95,586.2699999999998,74,1076
Low,2056,FIRE: Shrubland High Severity [Type],Type,32.82125,11.975000000000001,63,4,117
Low,2056,FIRE: Shrubland Low Severity [Type],Type,215.315,82,403,56,698
Low,2056,FIRE: Shrubland Medium Severity [Type],Type,73.66875,27,134,12,261
Low,2056,HARVEST,Group,513.92625,231.975,900.03,206,933
Low,2056,INSECTS,Group,11676.548994974873,1208,29637.44999999999,183,38799
Low,2056,INSECTS: High Severity [Type],Type,1827.8260869565217,45.050000000000004,7701.3399999999965,8,14076
Low,2056,INSECTS: Low Severity [Type],Type,9149.458974358975,1203.5250000000003,21901.79,140,30544
Low,2056,INSECTS: Medium Severity [Type],Type,967.0461538461539,40.475,3817.859999999999,1,6210
Low,2056,MANAGEMENT: Forest Clearcut [Type],Type,320.33625,145.975,544,130,577
Low,2056,MANAGEMENT: Forest Thinning [Type],Type,193.59,80,367,62,398
Low,2056,MANAGEMENT: Orchard Removal [Type],Type,427.66625,172.975,685,124,788
Low,2056,URBANIZATION,Group,37.11375,25,48,21,56
Low,2056,URBANIZATION: Annual->Developed [Type],Type,9.84625,4,16,1,22
Low,2056,URBANIZATION: Forest->Developed [Type],Type,3.7766367137355585,1,8,1,10
Low,2056,URBANIZATION: Grassland->Developed [Type],Type,8.22125,3,14,1,21
Low,2056,URBANIZATION: Perennial->Developed [Type],Type,6.22625,2,11.029999999999973,1,16
Low,2056,URBANIZATION: Shrubland->Developed [Type],Type,8.8,4,14,2,19
Low,2056,URBANIZATION: Wetland->Developed [Type],Type,1.1610169491525424,1,2,1,3
Low,2057,AGRICULTURAL CHANGE,Group,107.055,53,160.02999999999997,44,178
Low,2057,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,101.18125,48,154.02999999999997,37,165
Low,2057,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.182894736842106,1,15,1,22
Low,2057,AGRICULTURAL CONTRACTION,Group,78.965,60,99,54,109
Low,2057,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,5.848866498740554,1,11,1,14
Low,2057,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,47.25875,23,75,16,87
Low,2057,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,12.982412060301508,2,29,1,34
