Timestep,EcoregionID,EcoregionName,Ecosystem,Mean,Lower,Upper
2066,6,Oak Woodlands,No,26,17,32.6
2066,6,Oak Woodlands,Yes,1026.9,894.7,1189.1
2066,7,Central Valley,No,16.7,11,21.4
2066,7,Central Valley,Yes,306.2,256.4,351.9
2066,8,SoCal Mtns.,No,1.8,1.1,2.6
2066,8,SoCal Mtns.,Yes,201.7,173.4,232.2
2066,9,East Cascades,No,0.5,0.1,0.9
2066,9,East Cascades,Yes,318.5,290.2,337.1
2066,13,Central B&R,No,0,0,0
2066,13,Central B&R,Yes,138.1,126.6,149.7
2066,14,Mojave B&R,No,1.4,0.9,2
2066,14,Mojave B&R,Yes,202.6,170.2,232
2066,78,Klamath Mtns.,No,0.1,0,0.4
2066,78,Klamath Mtns.,Yes,828.7,777.4,883.6
2066,80,Northern B&R,No,0.1,0,0.3
2066,80,Northern B&R,Yes,53.4,49.3,56.6
2066,81,Sonoran B&R,No,3.6,2.2,5.4
2066,81,Sonoran B&R,Yes,75.8,68.3,84.7
2067,1,Coast Range,No,1.3,0.7,1.9
2067,1,Coast Range,Yes,388.1,348.2,433.3
2067,4,Cascades,No,0.1,0,0.4
2067,4,Cascades,Yes,35.1,32.4,37.4
2067,5,Sierra Nevada,No,0.7,0.3,1.3
2067,5,Sierra Nevada,Yes,805.5,751.2,868.7
2067,6,Oak Woodlands,No,26.2,17,32.8
2067,6,Oak Woodlands,Yes,1025.5,886.5,1206.7
2067,7,Central Valley,No,17,11.1,21.7
2067,7,Central Valley,Yes,305.6,247.6,364.6
2067,8,SoCal Mtns.,No,1.9,1.1,2.6
2067,8,SoCal Mtns.,Yes,201.3,170.5,233.7
2067,9,East Cascades,No,0.5,0.1,0.9
2067,9,East Cascades,Yes,318,287.1,336.7
2067,13,Central B&R,No,0,0,0
2067,13,Central B&R,Yes,138.2,125.9,149.1
2067,14,Mojave B&R,No,1.4,0.9,2
2067,14,Mojave B&R,Yes,202.6,167.6,232.7
2067,78,Klamath Mtns.,No,0.1,0,0.4
2067,78,Klamath Mtns.,Yes,827.8,777,883.7
2067,80,Northern B&R,No,0.1,0,0.3
2067,80,Northern B&R,Yes,53.4,48.7,56.5
2067,81,Sonoran B&R,No,3.7,2.3,5.5
2067,81,Sonoran B&R,Yes,75.7,67.5,84.1
2068,1,Coast Range,No,1.3,0.7,2
2068,1,Coast Range,Yes,388,349.3,431.2
2068,4,Cascades,No,0.1,0,0.4
2068,4,Cascades,Yes,35,32.3,37.3
2068,5,Sierra Nevada,No,0.7,0.3,1.3
2068,5,Sierra Nevada,Yes,805.2,750.7,863.8
2068,6,Oak Woodlands,No,26.4,17.1,33.2
2068,6,Oak Woodlands,Yes,1029,892.4,1185.3
2068,7,Central Valley,No,17.2,11.2,22
2068,7,Central Valley,Yes,308.1,254.3,352.5
2068,8,SoCal Mtns.,No,1.9,1.1,2.6
2068,8,SoCal Mtns.,Yes,202.6,172.5,231.1
2068,9,East Cascades,No,0.5,0.1,0.9
2068,9,East Cascades,Yes,317.5,286.3,336.6
2068,13,Central B&R,No,0,0,0
2068,13,Central B&R,Yes,138.6,126.4,150.3
2068,14,Mojave B&R,No,1.4,0.9,2
2068,14,Mojave B&R,Yes,204.4,170.1,236.3
2068,78,Klamath Mtns.,No,0.1,0,0.4
2068,78,Klamath Mtns.,Yes,827,776.5,880.3
2068,80,Northern B&R,No,0.1,0,0.3
2068,80,Northern B&R,Yes,53.4,48.6,56.5
2068,81,Sonoran B&R,No,3.8,2.3,5.7
2068,81,Sonoran B&R,Yes,76.1,68,83.3
2069,1,Coast Range,No,1.3,0.7,2
2069,1,Coast Range,Yes,386.8,349.3,431.7
2069,4,Cascades,No,0.1,0,0.4
2069,4,Cascades,Yes,34.9,32.1,37.2
2069,5,Sierra Nevada,No,0.7,0.3,1.3
2069,5,Sierra Nevada,Yes,803,748.5,864.2
2069,6,Oak Woodlands,No,26.6,17.1,33.5
2069,6,Oak Woodlands,Yes,1022.6,889.6,1185.6
2069,7,Central Valley,No,17.4,11.3,22.3
2069,7,Central Valley,Yes,304.7,256.4,352.9
2069,8,SoCal Mtns.,No,1.9,1.1,2.7
2069,8,SoCal Mtns.,Yes,201.4,171.4,232.1
2069,9,East Cascades,No,0.5,0.1,0.9
2069,9,East Cascades,Yes,316.7,284.4,334.8
2069,13,Central B&R,No,0,0,0
2069,13,Central B&R,Yes,138.4,125.9,150.9
2069,14,Mojave B&R,No,1.4,0.9,2
2069,14,Mojave B&R,Yes,203.1,169.3,235.9
2069,78,Klamath Mtns.,No,0.1,0,0.4
2069,78,Klamath Mtns.,Yes,824.8,774.1,880.9
2069,80,Northern B&R,No,0.1,0,0.3
2069,80,Northern B&R,Yes,53.3,48.4,56.2
2069,81,Sonoran B&R,No,3.8,2.3,5.8
2069,81,Sonoran B&R,Yes,75.5,67.4,84.5
2070,1,Coast Range,No,1.3,0.7,2
2070,1,Coast Range,Yes,386.6,349.5,431.5
2070,4,Cascades,No,0.1,0,0.4
2070,4,Cascades,Yes,34.9,32,37.2
2070,5,Sierra Nevada,No,0.7,0.3,1.4
2070,5,Sierra Nevada,Yes,803,746.8,866
2070,6,Oak Woodlands,No,26.8,17.1,33.8
2070,6,Oak Woodlands,Yes,1024.8,894.5,1188.8
2070,7,Central Valley,No,17.7,11.4,22.7
2070,7,Central Valley,Yes,307.1,262.2,354.4
2070,8,SoCal Mtns.,No,1.9,1.1,2.7
2070,8,SoCal Mtns.,Yes,201.9,173,232.9
2070,9,East Cascades,No,0.5,0.1,0.9
2070,9,East Cascades,Yes,316.3,283.7,334.5
2070,13,Central B&R,No,0,0,0
2070,13,Central B&R,Yes,138.6,125.8,151
2070,14,Mojave B&R,No,1.4,0.9,2.1
2070,14,Mojave B&R,Yes,203.7,169.6,236.6
2070,78,Klamath Mtns.,No,0.1,0,0.4
2070,78,Klamath Mtns.,Yes,823.9,773.2,881
2070,80,Northern B&R,No,0.1,0,0.4
2070,80,Northern B&R,Yes,53.2,48.3,56.2
2070,81,Sonoran B&R,No,3.9,2.4,5.9
2070,81,Sonoran B&R,Yes,75.4,66.7,85.3
2071,1,Coast Range,No,1.3,0.7,2
2071,1,Coast Range,Yes,386.4,349.1,431.8
2071,4,Cascades,No,0.1,0,0.4
2071,4,Cascades,Yes,34.9,31.9,37.2
2071,5,Sierra Nevada,No,0.7,0.3,1.4
2071,5,Sierra Nevada,Yes,803.1,744.5,866.8
2071,6,Oak Woodlands,No,27,17.2,34.1
2071,6,Oak Woodlands,Yes,1026.8,886.5,1200.2
2071,7,Central Valley,No,17.9,11.5,23
2071,7,Central Valley,Yes,308.8,259.1,362.1
2071,8,SoCal Mtns.,No,1.9,1.1,2.7
2071,8,SoCal Mtns.,Yes,202.3,171.3,236.1
2071,9,East Cascades,No,0.5,0.1,0.9
2071,9,East Cascades,Yes,316.1,282.6,335.1
2071,13,Central B&R,No,0,0,0
2071,13,Central B&R,Yes,138.9,125.4,151.5
2071,14,Mojave B&R,No,1.5,0.9,2.1
2071,14,Mojave B&R,Yes,204.7,168.2,242.4
2071,78,Klamath Mtns.,No,0.1,0,0.4
2071,78,Klamath Mtns.,Yes,823.8,772.7,881.2
2071,80,Northern B&R,No,0.1,0,0.4
2071,80,Northern B&R,Yes,53.2,48.1,56.2
2071,81,Sonoran B&R,No,4,2.4,6
2071,81,Sonoran B&R,Yes,75.3,65.9,87.1
2072,1,Coast Range,No,1.4,0.7,2
2072,1,Coast Range,Yes,384.8,348.5,430.5
2072,4,Cascades,No,0.1,0,0.4
2072,4,Cascades,Yes,34.7,31.7,37.1
2072,5,Sierra Nevada,No,0.7,0.3,1.4
2072,5,Sierra Nevada,Yes,800.3,740.1,865.4
2072,6,Oak Woodlands,No,27.2,17.2,34.5
2072,6,Oak Woodlands,Yes,1020.9,889.5,1187.8
2072,7,Central Valley,No,18.1,11.5,23.4
2072,7,Central Valley,Yes,305.7,262.3,355
2072,8,SoCal Mtns.,No,2,1.1,2.8
2072,8,SoCal Mtns.,Yes,201.1,171.7,233.7
2072,9,East Cascades,No,0.5,0.1,0.9
2072,9,East Cascades,Yes,315.2,281.1,334.1
2072,13,Central B&R,No,0,0,0
2072,13,Central B&R,Yes,138.5,125.4,151.2
2072,14,Mojave B&R,No,1.5,0.9,2.1
2072,14,Mojave B&R,Yes,203.2,167.4,239.8
2072,78,Klamath Mtns.,No,0.1,0,0.4
2072,78,Klamath Mtns.,Yes,820.2,767.5,879.1
2072,80,Northern B&R,No,0.1,0,0.4
2072,80,Northern B&R,Yes,53.1,47.9,56
2072,81,Sonoran B&R,No,4.1,2.4,6.2
2072,81,Sonoran B&R,Yes,74.6,64.8,86.3
2073,1,Coast Range,No,1.4,0.7,2
2073,1,Coast Range,Yes,383.2,346.8,430.2
2073,4,Cascades,No,0.1,0,0.4
2073,4,Cascades,Yes,34.7,31.5,37.1
2073,5,Sierra Nevada,No,0.7,0.3,1.4
2073,5,Sierra Nevada,Yes,798,732.2,865.6
2073,6,Oak Woodlands,No,27.3,17.2,34.8
2073,6,Oak Woodlands,Yes,1011,868.2,1179.9
2073,7,Central Valley,No,18.4,11.6,23.7
2073,7,Central Valley,Yes,299.9,250.5,352.4
2073,8,SoCal Mtns.,No,2,1.1,2.8
2073,8,SoCal Mtns.,Yes,199.2,168.3,231.2
2073,9,East Cascades,No,0.5,0.1,1
2073,9,East Cascades,Yes,314.7,278.2,334
2073,13,Central B&R,No,0,0,0
2073,13,Central B&R,Yes,138.2,124.6,150.7
2073,14,Mojave B&R,No,1.5,0.9,2.1
2073,14,Mojave B&R,Yes,201.8,164.2,236.1
2073,78,Klamath Mtns.,No,0.1,0,0.4
2073,78,Klamath Mtns.,Yes,818.9,761.7,878.8
2073,80,Northern B&R,No,0.1,0,0.4
2073,80,Northern B&R,Yes,53,47.6,55.9
2073,81,Sonoran B&R,No,4.1,2.4,6.3
2073,81,Sonoran B&R,Yes,74.2,63.6,84.7
2074,1,Coast Range,No,1.4,0.7,2
2074,1,Coast Range,Yes,383,346.8,428.8
2074,4,Cascades,No,0.1,0,0.4
2074,4,Cascades,Yes,34.6,31.4,37.1
2074,5,Sierra Nevada,No,0.7,0.3,1.5
2074,5,Sierra Nevada,Yes,797.3,734,861.8
2074,6,Oak Woodlands,No,27.5,17.2,35.2
2074,6,Oak Woodlands,Yes,1010.4,881.5,1170
2074,7,Central Valley,No,18.6,11.7,24.1
2074,7,Central Valley,Yes,301,262.7,347.2
2074,8,SoCal Mtns.,No,2,1.1,2.8
2074,8,SoCal Mtns.,Yes,198.9,170.8,229.5
2074,9,East Cascades,No,0.5,0.1,1
2074,9,East Cascades,Yes,314.6,278.4,333.3
2074,13,Central B&R,No,0,0,0
2074,13,Central B&R,Yes,138.5,126,150.7
2074,14,Mojave B&R,No,1.5,0.9,2.1
2074,14,Mojave B&R,Yes,201.9,168.7,235.2
2074,78,Klamath Mtns.,No,0.1,0,0.4
2074,78,Klamath Mtns.,Yes,818.7,761.9,876.5
2074,80,Northern B&R,No,0.1,0,0.4
2074,80,Northern B&R,Yes,53,47.8,55.7
2074,81,Sonoran B&R,No,4.2,2.5,6.4
2074,81,Sonoran B&R,Yes,74.2,65.4,84.9
2075,1,Coast Range,No,1.4,0.7,2
2075,1,Coast Range,Yes,382.9,345.7,429.3
2075,4,Cascades,No,0.1,0,0.4
2075,4,Cascades,Yes,34.6,31.4,37
2075,5,Sierra Nevada,No,0.7,0.3,1.5
2075,5,Sierra Nevada,Yes,797.6,735,862.8
2075,6,Oak Woodlands,No,27.7,17.2,35.6
2075,6,Oak Woodlands,Yes,1012.2,883.8,1181.1
2075,7,Central Valley,No,18.8,11.8,24.4
2075,7,Central Valley,Yes,302.7,266,357
2075,8,SoCal Mtns.,No,2,1.1,2.8
2075,8,SoCal Mtns.,Yes,199.5,170.5,230.8
2075,9,East Cascades,No,0.5,0.1,1
2075,9,East Cascades,Yes,314.4,279,332.6
2075,13,Central B&R,No,0,0,0
2075,13,Central B&R,Yes,138.8,126.2,150.8
2075,14,Mojave B&R,No,1.5,0.9,2.2
2075,14,Mojave B&R,Yes,202.9,168.4,236.2
2075,78,Klamath Mtns.,No,0.1,0,0.4
2075,78,Klamath Mtns.,Yes,818.6,761.5,876.4
2075,80,Northern B&R,No,0.1,0,0.4
2075,80,Northern B&R,Yes,53,47.9,55.9
2075,81,Sonoran B&R,No,4.3,2.5,6.5
2075,81,Sonoran B&R,Yes,74.3,64.7,84.2
2076,1,Coast Range,No,1.4,0.7,2
2076,1,Coast Range,Yes,382.1,345.2,429.6
2076,4,Cascades,No,0.1,0,0.4
2076,4,Cascades,Yes,34.6,31.2,37
2076,5,Sierra Nevada,No,0.7,0.3,1.5
2076,5,Sierra Nevada,Yes,795.8,732.7,860.5
2076,6,Oak Woodlands,No,27.8,17.3,36
2076,6,Oak Woodlands,Yes,1005,875.6,1182
2076,7,Central Valley,No,19,11.8,24.8
2076,7,Central Valley,Yes,299.3,260.5,361.4
2076,8,SoCal Mtns.,No,2,1.1,2.9
2076,8,SoCal Mtns.,Yes,197.6,169.8,229.1
2076,9,East Cascades,No,0.5,0.1,1
2076,9,East Cascades,Yes,314.3,277.9,332.8
2076,13,Central B&R,No,0,0,0
2076,13,Central B&R,Yes,138.6,126.2,151.1
2076,14,Mojave B&R,No,1.5,0.9,2.2
2076,14,Mojave B&R,Yes,202.4,168.8,234
2076,78,Klamath Mtns.,No,0.1,0,0.4
2076,78,Klamath Mtns.,Yes,817.9,759,875.1
2076,80,Northern B&R,No,0.1,0,0.4
2076,80,Northern B&R,Yes,52.9,47.8,56.1
2076,81,Sonoran B&R,No,4.3,2.5,6.6
2076,81,Sonoran B&R,Yes,74,64.3,83.2
2077,1,Coast Range,No,1.4,0.7,2
2077,1,Coast Range,Yes,383,346.9,431
2077,4,Cascades,No,0.1,0,0.4
2077,4,Cascades,Yes,34.7,31.3,37.1
2077,5,Sierra Nevada,No,0.8,0.3,1.5
2077,5,Sierra Nevada,Yes,796.4,733.1,864.3
2077,6,Oak Woodlands,No,28,17.3,36.4
2077,6,Oak Woodlands,Yes,1009.9,879.4,1183.4
2077,7,Central Valley,No,19.2,11.9,25.2
2077,7,Central Valley,Yes,303.5,262.2,363.5
2077,8,SoCal Mtns.,No,2,1.1,2.9
2077,8,SoCal Mtns.,Yes,198.2,169.3,228.9
2077,9,East Cascades,No,0.5,0.1,1
2077,9,East Cascades,Yes,314.5,278.3,334.2
2077,13,Central B&R,No,0,0,0.1
2077,13,Central B&R,Yes,138.9,126.3,152.2
2077,14,Mojave B&R,No,1.5,0.9,2.2
2077,14,Mojave B&R,Yes,202.8,167.2,235.3
2077,78,Klamath Mtns.,No,0.1,0,0.4
2077,78,Klamath Mtns.,Yes,819.2,760.6,877.9
2077,80,Northern B&R,No,0.2,0,0.4
2077,80,Northern B&R,Yes,52.9,47.8,56.2
2077,81,Sonoran B&R,No,4.4,2.5,6.7
2077,81,Sonoran B&R,Yes,73.7,63.7,82.5
2078,1,Coast Range,No,1.4,0.7,2
2078,1,Coast Range,Yes,382.8,346.2,430.3
2078,4,Cascades,No,0.1,0,0.4
2078,4,Cascades,Yes,34.7,31.3,37.1
2078,5,Sierra Nevada,No,0.8,0.3,1.5
2078,5,Sierra Nevada,Yes,796.5,731.7,863.9
2078,6,Oak Woodlands,No,28.2,17.3,36.9
2078,6,Oak Woodlands,Yes,1011.2,878.9,1171.2
2078,7,Central Valley,No,19.4,12,25.6
2078,7,Central Valley,Yes,303.3,260.7,354.2
2078,8,SoCal Mtns.,No,2.1,1.1,2.9
2078,8,SoCal Mtns.,Yes,198.8,169.6,227.8
2078,9,East Cascades,No,0.5,0.1,1
2078,9,East Cascades,Yes,314.6,277.2,334.5
2078,13,Central B&R,No,0,0,0.1
2078,13,Central B&R,Yes,139.1,126.3,152.5
2078,14,Mojave B&R,No,1.6,0.9,2.2
2078,14,Mojave B&R,Yes,203.4,167.1,235.7
2078,78,Klamath Mtns.,No,0.1,0,0.4
2078,78,Klamath Mtns.,Yes,818.9,759,878
2078,80,Northern B&R,No,0.2,0,0.4
2078,80,Northern B&R,Yes,52.9,47.7,56.1
2078,81,Sonoran B&R,No,4.5,2.6,6.9
2078,81,Sonoran B&R,Yes,74.2,63.1,83.3
2079,1,Coast Range,No,1.4,0.7,2
2079,1,Coast Range,Yes,381.9,344.3,430.3
2079,4,Cascades,No,0.1,0,0.4
2079,4,Cascades,Yes,34.6,31.2,37.1
2079,5,Sierra Nevada,No,0.8,0.3,1.6
2079,5,Sierra Nevada,Yes,794.5,732.3,862.6
2079,6,Oak Woodlands,No,28.3,17.3,37.3
2079,6,Oak Woodlands,Yes,1007,886.6,1168.5
2079,7,Central Valley,No,19.7,12.1,26
2079,7,Central Valley,Yes,300.7,258.5,354.3
2079,8,SoCal Mtns.,No,2.1,1.1,3
2079,8,SoCal Mtns.,Yes,198.2,170.6,226.8
2079,9,East Cascades,No,0.5,0.1,1
2079,9,East Cascades,Yes,313.6,275.9,335.8
2079,13,Central B&R,No,0,0,0.1
2079,13,Central B&R,Yes,138.9,126.6,151.9
2079,14,Mojave B&R,No,1.6,0.9,2.3
2079,14,Mojave B&R,Yes,202.8,169.4,235
2079,78,Klamath Mtns.,No,0.1,0,0.4
2079,78,Klamath Mtns.,Yes,816.9,757.9,876.8
2079,80,Northern B&R,No,0.2,0,0.4
2079,80,Northern B&R,Yes,52.8,47.5,56.4
2079,81,Sonoran B&R,No,4.5,2.6,6.9
2079,81,Sonoran B&R,Yes,73.8,63.2,82.6
2080,1,Coast Range,No,1.4,0.7,2
2080,1,Coast Range,Yes,381.3,344.5,431.2
2080,4,Cascades,No,0.1,0,0.4
2080,4,Cascades,Yes,34.6,31.2,37
2080,5,Sierra Nevada,No,0.8,0.3,1.6
2080,5,Sierra Nevada,Yes,793.9,729.8,862.2
2080,6,Oak Woodlands,No,28.5,17.3,37.7
2080,6,Oak Woodlands,Yes,1005.9,880.3,1167.3
2080,7,Central Valley,No,19.9,12.1,26.4
2080,7,Central Valley,Yes,298.8,254.2,354.5
2080,8,SoCal Mtns.,No,2.1,1.1,3
2080,8,SoCal Mtns.,Yes,198.7,169.7,230.9
2080,9,East Cascades,No,0.5,0.1,1.1
2080,9,East Cascades,Yes,312.8,274.1,334.3
2080,13,Central B&R,No,0,0,0.1
2080,13,Central B&R,Yes,138.8,126,153.7
2080,14,Mojave B&R,No,1.6,0.9,2.3
2080,14,Mojave B&R,Yes,202.9,167.2,242.4
2080,78,Klamath Mtns.,No,0.1,0,0.4
2080,78,Klamath Mtns.,Yes,816.1,756.2,877.1
2080,80,Northern B&R,No,0.2,0,0.4
2080,80,Northern B&R,Yes,52.7,47.3,56.1
2080,81,Sonoran B&R,No,4.6,2.6,7.1
2080,81,Sonoran B&R,Yes,73.7,62.7,82.3
2081,1,Coast Range,No,1.4,0.7,2
2081,1,Coast Range,Yes,380.1,344.4,430.2
2081,4,Cascades,No,0.1,0,0.4
2081,4,Cascades,Yes,34.4,30.8,36.9
2081,5,Sierra Nevada,No,0.8,0.3,1.6
2081,5,Sierra Nevada,Yes,791,724.7,858.3
2081,6,Oak Woodlands,No,28.6,17.4,38.1
2081,6,Oak Woodlands,Yes,1000.8,866.9,1165.8
2081,7,Central Valley,No,20.1,12.2,26.7
2081,7,Central Valley,Yes,296.7,247.1,356.3
2081,8,SoCal Mtns.,No,2.1,1.1,3
2081,8,SoCal Mtns.,Yes,197.6,167,236.2
2081,9,East Cascades,No,0.5,0.1,1.1
2081,9,East Cascades,Yes,311.6,273.1,333.9
2081,13,Central B&R,No,0,0,0.1
2081,13,Central B&R,Yes,138.7,125,155.3
2081,14,Mojave B&R,No,1.6,0.9,2.3
2081,14,Mojave B&R,Yes,202.1,163.7,251.8
2081,78,Klamath Mtns.,No,0.2,0,0.5
2081,78,Klamath Mtns.,Yes,813.2,754.4,874.5
2081,80,Northern B&R,No,0.2,0,0.4
2081,80,Northern B&R,Yes,52.5,47,56.1
2081,81,Sonoran B&R,No,4.6,2.6,7.2
2081,81,Sonoran B&R,Yes,73.5,61.6,83.8
2082,1,Coast Range,No,1.4,0.7,2.1
2082,1,Coast Range,Yes,380.1,343.6,429.9
2082,4,Cascades,No,0.1,0,0.4
2082,4,Cascades,Yes,34.3,30.7,36.8
2082,5,Sierra Nevada,No,0.8,0.3,1.6
2082,5,Sierra Nevada,Yes,789.8,717.3,856.6
2082,6,Oak Woodlands,No,28.7,17.4,38.4
2082,6,Oak Woodlands,Yes,1002.9,853.1,1169.8
2082,7,Central Valley,No,20.3,12.3,27.1
2082,7,Central Valley,Yes,298.3,250,359.3
2082,8,SoCal Mtns.,No,2.1,1.1,3
2082,8,SoCal Mtns.,Yes,198,165,236
2082,9,East Cascades,No,0.6,0.1,1.1
2082,9,East Cascades,Yes,311.6,270.1,335.3
2082,13,Central B&R,No,0,0,0.1
2082,13,Central B&R,Yes,138.6,124.2,156.2
2082,14,Mojave B&R,No,1.6,0.9,2.3
2082,14,Mojave B&R,Yes,202.1,161.6,249.3
2082,78,Klamath Mtns.,No,0.2,0,0.5
2082,78,Klamath Mtns.,Yes,813.1,749.7,873.9
2082,80,Northern B&R,No,0.2,0,0.4
2082,80,Northern B&R,Yes,52.5,46.5,56.6
2082,81,Sonoran B&R,No,4.7,2.6,7.3
2082,81,Sonoran B&R,Yes,73.3,61.3,82.5
2083,1,Coast Range,No,1.4,0.7,2.1
2083,1,Coast Range,Yes,378.5,341.5,429.1
2083,4,Cascades,No,0.1,0,0.5
2083,4,Cascades,Yes,34.1,30.6,36.7
2083,5,Sierra Nevada,No,0.8,0.3,1.6
2083,5,Sierra Nevada,Yes,786.9,714.2,853.9
2083,6,Oak Woodlands,No,28.9,17.4,38.8
2083,6,Oak Woodlands,Yes,999.7,848.9,1170
2083,7,Central Valley,No,20.5,12.4,27.5
2083,7,Central Valley,Yes,295.9,249.5,353.6
2083,8,SoCal Mtns.,No,2.2,1.1,3.1
2083,8,SoCal Mtns.,Yes,197.7,163.6,231.6
2083,9,East Cascades,No,0.6,0.1,1.1
2083,9,East Cascades,Yes,310.4,268.5,333.5
2083,13,Central B&R,No,0,0,0.1
2083,13,Central B&R,Yes,138.4,124,154.6
2083,14,Mojave B&R,No,1.6,0.9,2.3
2083,14,Mojave B&R,Yes,201.4,159.7,243
2083,78,Klamath Mtns.,No,0.2,0,0.5
2083,78,Klamath Mtns.,Yes,809.1,746.1,870.6
2083,80,Northern B&R,No,0.2,0,0.4
2083,80,Northern B&R,Yes,52.3,46.3,56.3
2083,81,Sonoran B&R,No,4.8,2.7,7.4
2083,81,Sonoran B&R,Yes,73.4,60.7,82.5
2084,1,Coast Range,No,1.4,0.7,2.1
2084,1,Coast Range,Yes,378,341.8,430.4
2084,4,Cascades,No,0.1,0,0.5
2084,4,Cascades,Yes,34.1,30.5,36.7
2084,5,Sierra Nevada,No,0.8,0.3,1.7
2084,5,Sierra Nevada,Yes,785.5,711.2,853.5
2084,6,Oak Woodlands,No,29,17.4,39.1
2084,6,Oak Woodlands,Yes,996.2,848.3,1176.1
2084,7,Central Valley,No,20.7,12.4,27.8
2084,7,Central Valley,Yes,294.2,249.3,358.1
2084,8,SoCal Mtns.,No,2.2,1.1,3.1
2084,8,SoCal Mtns.,Yes,196.8,163.6,236.8
2084,9,East Cascades,No,0.6,0.2,1.1
2084,9,East Cascades,Yes,310,267.7,334.8
2084,13,Central B&R,No,0,0,0.1
2084,13,Central B&R,Yes,138.1,123.3,155.9
2084,14,Mojave B&R,No,1.6,0.9,2.4
2084,14,Mojave B&R,Yes,200.6,158.4,248.6
2084,78,Klamath Mtns.,No,0.2,0,0.5
2084,78,Klamath Mtns.,Yes,808.7,744.7,871.8
2084,80,Northern B&R,No,0.2,0,0.4
2084,80,Northern B&R,Yes,52.2,46,56.4
2084,81,Sonoran B&R,No,4.8,2.7,7.5
2084,81,Sonoran B&R,Yes,73.2,60.8,83.1
2085,1,Coast Range,No,1.4,0.7,2.1
2085,1,Coast Range,Yes,377.3,342.5,429.4
2085,4,Cascades,No,0.1,0,0.5
2085,4,Cascades,Yes,34,30.3,36.7
2085,5,Sierra Nevada,No,0.8,0.3,1.7
2085,5,Sierra Nevada,Yes,784.3,714.1,851.9
2085,6,Oak Woodlands,No,29.2,17.4,39.5
2085,6,Oak Woodlands,Yes,994.9,861,1156.8
2085,7,Central Valley,No,20.9,12.5,28.2
2085,7,Central Valley,Yes,293.2,247.4,352.1
2085,8,SoCal Mtns.,No,2.2,1.1,3.1
2085,8,SoCal Mtns.,Yes,196.8,167,237.7
2085,9,East Cascades,No,0.6,0.2,1.1
2085,9,East Cascades,Yes,309.4,268.1,337
2085,13,Central B&R,No,0,0,0.1
2085,13,Central B&R,Yes,138.2,124,156.9
2085,14,Mojave B&R,No,1.6,0.9,2.4
2085,14,Mojave B&R,Yes,200.8,161.4,249
2085,78,Klamath Mtns.,No,0.2,0,0.5
2085,78,Klamath Mtns.,Yes,806.8,743.9,871.6
2085,80,Northern B&R,No,0.2,0,0.4
2085,80,Northern B&R,Yes,52.2,46.2,57
2085,81,Sonoran B&R,No,4.9,2.7,7.6
2085,81,Sonoran B&R,Yes,73.3,61.2,84.4
2086,1,Coast Range,No,1.5,0.7,2.1
2086,1,Coast Range,Yes,376.5,340.5,430.2
2086,4,Cascades,No,0.1,0,0.5
2086,4,Cascades,Yes,34,30.2,36.7
2086,5,Sierra Nevada,No,0.8,0.3,1.7
2086,5,Sierra Nevada,Yes,782.9,714.7,852.6
2086,6,Oak Woodlands,No,29.3,17.4,39.9
2086,6,Oak Woodlands,Yes,990.6,859.3,1161.5
2086,7,Central Valley,No,21.1,12.5,28.5
2086,7,Central Valley,Yes,291.1,245.8,349.5
2086,8,SoCal Mtns.,No,2.2,1.1,3.2
2086,8,SoCal Mtns.,Yes,196.4,166.4,234.5
2086,9,East Cascades,No,0.6,0.2,1.1
2086,9,East Cascades,Yes,309.1,266.7,337.8
2086,13,Central B&R,No,0,0,0.1
2086,13,Central B&R,Yes,138,124,156.7
2086,14,Mojave B&R,No,1.6,0.9,2.4
2086,14,Mojave B&R,Yes,200.3,162.2,245.2
2086,78,Klamath Mtns.,No,0.2,0,0.5
2086,78,Klamath Mtns.,Yes,805.8,741.6,870.7
2086,80,Northern B&R,No,0.2,0,0.4
2086,80,Northern B&R,Yes,52.2,46.1,57
2086,81,Sonoran B&R,No,5,2.7,7.7
2086,81,Sonoran B&R,Yes,73.1,61.3,84.8
2087,1,Coast Range,No,1.5,0.7,2.1
2087,1,Coast Range,Yes,376.3,339,431.7
2087,4,Cascades,No,0.1,0,0.5
2087,4,Cascades,Yes,33.9,30.2,36.6
2087,5,Sierra Nevada,No,0.8,0.3,1.7
2087,5,Sierra Nevada,Yes,782.5,714.9,851.9
2087,6,Oak Woodlands,No,29.4,17.4,40.4
2087,6,Oak Woodlands,Yes,994.2,859.3,1176.4
2087,7,Central Valley,No,21.3,12.6,28.9
2087,7,Central Valley,Yes,293.3,244,358.1
2087,8,SoCal Mtns.,No,2.2,1.1,3.2
2087,8,SoCal Mtns.,Yes,197.4,164.6,229.4
2087,9,East Cascades,No,0.6,0.2,1.1
2087,9,East Cascades,Yes,308.8,265.3,338.5
2087,13,Central B&R,No,0,0,0.1
2087,13,Central B&R,Yes,138.3,124.1,155.8
2087,14,Mojave B&R,No,1.7,0.9,2.4
2087,14,Mojave B&R,Yes,201.2,164.2,241.1
2087,78,Klamath Mtns.,No,0.2,0,0.5
2087,78,Klamath Mtns.,Yes,805.3,741,871.5
2087,80,Northern B&R,No,0.2,0,0.4
2087,80,Northern B&R,Yes,52.1,45.9,57
2087,81,Sonoran B&R,No,5,2.7,7.8
2087,81,Sonoran B&R,Yes,73.2,61.2,83.8
