LUC,GCM,RCP,Timestep,Ecosystem,Mean,Lower,Upper
High,CNRM-CM5,rcp45,2065,No,64.5,63,66.3
High,CNRM-CM5,rcp45,2065,Yes,4674.5,4639.4,4707.6
High,CNRM-CM5,rcp45,2066,No,65.3,63.8,67.2
High,CNRM-CM5,rcp45,2066,Yes,4645.1,4612.5,4677.3
High,CNRM-CM5,rcp45,2067,No,66.2,64.7,68
High,CNRM-CM5,rcp45,2067,Yes,4685.2,4652.3,4717.1
High,CNRM-CM5,rcp45,2068,No,67,65.5,68.9
High,CNRM-CM5,rcp45,2068,Yes,4615.8,4584.1,4647.6
High,CNRM-CM5,rcp45,2069,No,67.8,66.3,69.6
High,CNRM-CM5,rcp45,2069,Yes,4622.3,4592.6,4654.5
High,CNRM-CM5,rcp45,2070,No,68.5,67.1,70.5
High,CNRM-CM5,rcp45,2070,Yes,4631.6,4597.8,4666.8
High,CNRM-CM5,rcp45,2071,No,69.3,67.8,71.3
High,CNRM-CM5,rcp45,2071,Yes,4663.1,4628,4700.2
High,CNRM-CM5,rcp45,2072,No,70,68.5,71.9
High,CNRM-CM5,rcp45,2072,Yes,4625.7,4593,4661.4
High,CNRM-CM5,rcp45,2073,No,70.7,69.2,72.7
High,CNRM-CM5,rcp45,2073,Yes,4603.5,4568.6,4638.6
High,CNRM-CM5,rcp45,2074,No,71.4,69.9,73.4
High,CNRM-CM5,rcp45,2074,Yes,4575.3,4538.9,4611.8
High,CNRM-CM5,rcp45,2075,No,72.1,70.5,74.1
High,CNRM-CM5,rcp45,2075,Yes,4601.5,4560.9,4638.4
High,CNRM-CM5,rcp45,2076,No,72.8,71.2,74.8
High,CNRM-CM5,rcp45,2076,Yes,4605.1,4563.4,4643.6
High,CNRM-CM5,rcp45,2077,No,73.4,71.9,75.3
High,CNRM-CM5,rcp45,2077,Yes,4612.3,4570.4,4654
High,CNRM-CM5,rcp45,2078,No,74.1,72.5,76
High,CNRM-CM5,rcp45,2078,Yes,4581.7,4537.8,4624.5
High,CNRM-CM5,rcp45,2079,No,74.7,72.9,76.7
High,CNRM-CM5,rcp45,2079,Yes,4571.8,4525.6,4615.5
High,CNRM-CM5,rcp45,2080,No,75.3,73.5,77.4
High,CNRM-CM5,rcp45,2080,Yes,4573.5,4527.5,4619.2
High,CNRM-CM5,rcp45,2081,No,75.9,74.2,78
High,CNRM-CM5,rcp45,2081,Yes,4568.2,4522.5,4614.2
High,CNRM-CM5,rcp45,2082,No,76.5,74.7,78.7
High,CNRM-CM5,rcp45,2082,Yes,4568.9,4520.6,4614
High,CNRM-CM5,rcp45,2083,No,77.1,75.3,79.2
High,CNRM-CM5,rcp45,2083,Yes,4564.3,4516.6,4611.1
High,CNRM-CM5,rcp45,2084,No,77.6,75.8,79.7
High,CNRM-CM5,rcp45,2084,Yes,4577,4527.8,4623.4
High,CNRM-CM5,rcp45,2085,No,78.2,76.3,80.3
High,CNRM-CM5,rcp45,2085,Yes,4530.2,4481.8,4573.7
High,CNRM-CM5,rcp45,2086,No,78.8,76.9,80.8
High,CNRM-CM5,rcp45,2086,Yes,4538.1,4489.2,4581.4
High,CNRM-CM5,rcp45,2087,No,79.3,77.4,81.4
High,CNRM-CM5,rcp45,2087,Yes,4574.7,4526.3,4618.2
High,CNRM-CM5,rcp45,2088,No,79.8,77.9,81.9
High,CNRM-CM5,rcp45,2088,Yes,4529.5,4479.5,4574.2
High,CNRM-CM5,rcp45,2089,No,80.3,78.4,82.3
High,CNRM-CM5,rcp45,2089,Yes,4526.7,4479.8,4572.2
High,CNRM-CM5,rcp45,2090,No,80.9,78.9,82.7
High,CNRM-CM5,rcp45,2090,Yes,4525.4,4479.5,4568.2
High,CNRM-CM5,rcp45,2091,No,81.4,79.5,83.4
High,CNRM-CM5,rcp45,2091,Yes,4498.1,4453.1,4543.4
High,CNRM-CM5,rcp45,2092,No,81.9,80,83.8
High,CNRM-CM5,rcp45,2092,Yes,4487.8,4441.8,4534.4
High,CNRM-CM5,rcp45,2093,No,82.4,80.5,84.3
High,CNRM-CM5,rcp45,2093,Yes,4439.3,4392.4,4485.5
High,CNRM-CM5,rcp45,2094,No,82.9,81.1,84.9
High,CNRM-CM5,rcp45,2094,Yes,4489.1,4439.8,4535.4
High,CNRM-CM5,rcp45,2095,No,83.4,81.6,85.3
High,CNRM-CM5,rcp45,2095,Yes,4534.3,4486.9,4580.7
High,CNRM-CM5,rcp45,2096,No,83.9,82.1,85.8
High,CNRM-CM5,rcp45,2096,Yes,4504.3,4459,4550
High,CNRM-CM5,rcp45,2097,No,84.4,82.5,86.1
High,CNRM-CM5,rcp45,2097,Yes,4497.3,4452.4,4543.9
High,CNRM-CM5,rcp45,2098,No,84.9,83.1,86.7
High,CNRM-CM5,rcp45,2098,Yes,4538.6,4492.3,4586.7
High,CNRM-CM5,rcp45,2099,No,85.4,83.6,87.2
High,CNRM-CM5,rcp45,2099,Yes,4484.9,4438.4,4533.3
High,CNRM-CM5,rcp45,2100,No,85.8,84,87.6
High,CNRM-CM5,rcp45,2100,Yes,4466.7,4420.1,4512.8
High,CNRM-CM5,rcp45,2101,No,86.3,84.5,88.1
High,CNRM-CM5,rcp45,2101,Yes,4449.1,4403.6,4494.2
High,CNRM-CM5,rcp85,2001,No,0,0,0
High,CNRM-CM5,rcp85,2001,Yes,4823.1,4823.1,4823.1
High,CNRM-CM5,rcp85,2002,No,1.8,1.6,2.1
High,CNRM-CM5,rcp85,2002,Yes,4794,4793.4,4794.5
High,CNRM-CM5,rcp85,2003,No,2.9,2.6,3.2
High,CNRM-CM5,rcp85,2003,Yes,4786.7,4785.9,4787.4
High,CNRM-CM5,rcp85,2004,No,3.9,3.6,4.4
High,CNRM-CM5,rcp85,2004,Yes,4792.9,4792,4793.8
High,CNRM-CM5,rcp85,2005,No,5.1,4.7,5.5
High,CNRM-CM5,rcp85,2005,Yes,4830.4,4829.2,4831.4
High,CNRM-CM5,rcp85,2006,No,6.2,5.8,6.6
High,CNRM-CM5,rcp85,2006,Yes,4833.8,4832.3,4835
High,CNRM-CM5,rcp85,2007,No,7.1,6.7,7.6
High,CNRM-CM5,rcp85,2007,Yes,4783,4781.4,4784.1
High,CNRM-CM5,rcp85,2008,No,8,7.5,8.5
High,CNRM-CM5,rcp85,2008,Yes,4753.4,4751.9,4754.7
High,CNRM-CM5,rcp85,2009,No,8.7,8.1,9.2
High,CNRM-CM5,rcp85,2009,Yes,4733.5,4731.9,4735.1
High,CNRM-CM5,rcp85,2010,No,9.3,8.8,9.9
High,CNRM-CM5,rcp85,2010,Yes,4793,4791.3,4794.7
High,CNRM-CM5,rcp85,2011,No,9.8,9.2,10.4
High,CNRM-CM5,rcp85,2011,Yes,4788.6,4786.7,4790.1
High,CNRM-CM5,rcp85,2012,No,10.2,9.6,10.8
High,CNRM-CM5,rcp85,2012,Yes,4782,4780.2,4783.8
High,CNRM-CM5,rcp85,2013,No,11.1,10.5,11.9
High,CNRM-CM5,rcp85,2013,Yes,4690.3,4687.8,4692.2
High,CNRM-CM5,rcp85,2014,No,12.2,11.6,12.9
High,CNRM-CM5,rcp85,2014,Yes,4665.6,4663.2,4667.9
High,CNRM-CM5,rcp85,2015,No,13.1,12.5,13.8
High,CNRM-CM5,rcp85,2015,Yes,4618.9,4615,4622
High,CNRM-CM5,rcp85,2016,No,14.1,13.5,14.8
High,CNRM-CM5,rcp85,2016,Yes,4625.1,4621.3,4628.2
High,CNRM-CM5,rcp85,2017,No,15.1,14.6,15.8
High,CNRM-CM5,rcp85,2017,Yes,4622,4617.1,4626.1
High,CNRM-CM5,rcp85,2018,No,16.2,15.5,17
High,CNRM-CM5,rcp85,2018,Yes,4617.6,4612.3,4622.1
High,CNRM-CM5,rcp85,2019,No,17.3,16.6,18
High,CNRM-CM5,rcp85,2019,Yes,4644,4639.1,4648.1
High,CNRM-CM5,rcp85,2020,No,18.4,17.7,19.1
High,CNRM-CM5,rcp85,2020,Yes,4665.1,4659.4,4669.9
High,CNRM-CM5,rcp85,2021,No,19.6,18.9,20.3
High,CNRM-CM5,rcp85,2021,Yes,4678.2,4673.5,4683.6
High,CNRM-CM5,rcp85,2022,No,20.8,20,21.6
High,CNRM-CM5,rcp85,2022,Yes,4678.6,4673.1,4684.9
High,CNRM-CM5,rcp85,2023,No,21.9,21.1,22.7
High,CNRM-CM5,rcp85,2023,Yes,4663.4,4657.2,4669.8
High,CNRM-CM5,rcp85,2024,No,23.1,22.3,23.9
High,CNRM-CM5,rcp85,2024,Yes,4723,4716.6,4730.2
High,CNRM-CM5,rcp85,2025,No,24.3,23.4,25.2
High,CNRM-CM5,rcp85,2025,Yes,4762.9,4756.9,4771.8
High,CNRM-CM5,rcp85,2026,No,25.5,24.6,26.4
High,CNRM-CM5,rcp85,2026,Yes,4759.1,4751.1,4769.4
High,CNRM-CM5,rcp85,2027,No,26.7,25.7,27.6
High,CNRM-CM5,rcp85,2027,Yes,4777.3,4767.1,4789.8
High,CNRM-CM5,rcp85,2028,No,27.8,26.8,28.9
High,CNRM-CM5,rcp85,2028,Yes,4738.8,4728.1,4753.2
High,CNRM-CM5,rcp85,2029,No,29,28,30.1
High,CNRM-CM5,rcp85,2029,Yes,4721.9,4710.4,4737.3
High,CNRM-CM5,rcp85,2030,No,30.1,29.1,31.1
High,CNRM-CM5,rcp85,2030,Yes,4744.6,4732,4760.8
High,CNRM-CM5,rcp85,2031,No,31.2,30.2,32.2
High,CNRM-CM5,rcp85,2031,Yes,4730.2,4715.6,4746.9
High,CNRM-CM5,rcp85,2032,No,32.3,31.2,33.3
High,CNRM-CM5,rcp85,2032,Yes,4751.2,4735.5,4769.9
High,CNRM-CM5,rcp85,2033,No,33.4,32.4,34.5
High,CNRM-CM5,rcp85,2033,Yes,4714.7,4697.3,4733.7
High,CNRM-CM5,rcp85,2034,No,34.5,33.3,35.6
High,CNRM-CM5,rcp85,2034,Yes,4697.8,4679.7,4720.2
High,CNRM-CM5,rcp85,2035,No,35.6,34.5,36.7
High,CNRM-CM5,rcp85,2035,Yes,4671.2,4650.5,4695.9
High,CNRM-CM5,rcp85,2036,No,36.6,35.6,37.7
High,CNRM-CM5,rcp85,2036,Yes,4675.3,4652.5,4701.4
High,CNRM-CM5,rcp85,2037,No,37.7,36.8,38.8
High,CNRM-CM5,rcp85,2037,Yes,4722.6,4697.6,4748.8
High,CNRM-CM5,rcp85,2038,No,38.7,37.8,39.8
High,CNRM-CM5,rcp85,2038,Yes,4702.3,4676.2,4729.8
High,CNRM-CM5,rcp85,2039,No,39.7,38.8,40.8
High,CNRM-CM5,rcp85,2039,Yes,4676.7,4648.1,4705.4
High,CNRM-CM5,rcp85,2040,No,40.7,39.8,41.8
High,CNRM-CM5,rcp85,2040,Yes,4655.1,4625.5,4684.6
High,CNRM-CM5,rcp85,2041,No,41.7,40.8,42.7
High,CNRM-CM5,rcp85,2041,Yes,4692.3,4661.9,4722.3
High,CNRM-CM5,rcp85,2042,No,42.7,41.7,43.8
High,CNRM-CM5,rcp85,2042,Yes,4681,4651.1,4712.8
High,CNRM-CM5,rcp85,2043,No,43.6,42.6,44.9
High,CNRM-CM5,rcp85,2043,Yes,4655,4625.3,4687.8
High,CNRM-CM5,rcp85,2044,No,44.6,43.4,45.7
High,CNRM-CM5,rcp85,2044,Yes,4660.8,4631.8,4695.5
High,CNRM-CM5,rcp85,2045,No,45.4,44.3,46.5
High,CNRM-CM5,rcp85,2045,Yes,4683.5,4654.9,4720.5
High,CNRM-CM5,rcp85,2046,No,46.3,45.2,47.3
High,CNRM-CM5,rcp85,2046,Yes,4707.2,4679,4743
High,CNRM-CM5,rcp85,2047,No,47.2,46.1,48.3
High,CNRM-CM5,rcp85,2047,Yes,4652.3,4624.4,4686.6
High,CNRM-CM5,rcp85,2048,No,48.1,46.9,49.3
High,CNRM-CM5,rcp85,2048,Yes,4639.2,4611.4,4672.7
High,CNRM-CM5,rcp85,2049,No,49,47.8,50
High,CNRM-CM5,rcp85,2049,Yes,4618.1,4589.8,4650.9
High,CNRM-CM5,rcp85,2050,No,49.8,48.5,50.9
High,CNRM-CM5,rcp85,2050,Yes,4630.5,4600.4,4663.5
High,CNRM-CM5,rcp85,2051,No,50.7,49.3,51.8
High,CNRM-CM5,rcp85,2051,Yes,4634.3,4604.3,4667.3
High,CNRM-CM5,rcp85,2052,No,51.5,50.1,52.7
High,CNRM-CM5,rcp85,2052,Yes,4656.9,4628.1,4691.8
High,CNRM-CM5,rcp85,2053,No,52.4,51,53.6
High,CNRM-CM5,rcp85,2053,Yes,4674.5,4646.7,4708.8
High,CNRM-CM5,rcp85,2054,No,53.3,51.8,54.4
High,CNRM-CM5,rcp85,2054,Yes,4698.8,4669.3,4732.9
High,CNRM-CM5,rcp85,2055,No,54.1,52.5,55.2
High,CNRM-CM5,rcp85,2055,Yes,4740.2,4706.4,4771.8
High,CNRM-CM5,rcp85,2056,No,55,53.6,56.1
High,CNRM-CM5,rcp85,2056,Yes,4734.8,4702.4,4767.7
High,CNRM-CM5,rcp85,2057,No,55.9,54.4,57
High,CNRM-CM5,rcp85,2057,Yes,4720.3,4687.7,4754.1
High,CNRM-CM5,rcp85,2058,No,56.8,55.3,57.8
High,CNRM-CM5,rcp85,2058,Yes,4644.2,4613.1,4677.5
High,CNRM-CM5,rcp85,2059,No,57.6,56.1,58.9
High,CNRM-CM5,rcp85,2059,Yes,4663.4,4632.8,4698
High,CNRM-CM5,rcp85,2060,No,58.5,56.9,59.9
High,CNRM-CM5,rcp85,2060,Yes,4624.7,4592.2,4657.5
High,CNRM-CM5,rcp85,2061,No,59.4,57.6,60.7
High,CNRM-CM5,rcp85,2061,Yes,4608.8,4577.1,4644
High,CNRM-CM5,rcp85,2062,No,60.2,58.5,61.6
High,CNRM-CM5,rcp85,2062,Yes,4587.4,4555.5,4625.9
High,CNRM-CM5,rcp85,2063,No,61,59.3,62.4
High,CNRM-CM5,rcp85,2063,Yes,4580.6,4550.6,4618.6
High,CNRM-CM5,rcp85,2064,No,61.8,60,63.4
High,CNRM-CM5,rcp85,2064,Yes,4558.9,4527.9,4598.4
High,CNRM-CM5,rcp85,2065,No,62.6,60.7,64.2
High,CNRM-CM5,rcp85,2065,Yes,4541.7,4508.9,4579.7
High,CNRM-CM5,rcp85,2066,No,63.4,61.4,65.1
High,CNRM-CM5,rcp85,2066,Yes,4539.1,4506,4578.2
High,CNRM-CM5,rcp85,2067,No,64.2,62.1,65.9
High,CNRM-CM5,rcp85,2067,Yes,4558.8,4525.6,4598.4
High,CNRM-CM5,rcp85,2068,No,64.9,62.9,66.6
High,CNRM-CM5,rcp85,2068,Yes,4525.4,4491.9,4564.3
High,CNRM-CM5,rcp85,2069,No,65.7,63.6,67.4
High,CNRM-CM5,rcp85,2069,Yes,4534.7,4503.7,4573.1
High,CNRM-CM5,rcp85,2070,No,66.4,64.4,68.2
High,CNRM-CM5,rcp85,2070,Yes,4544.4,4513.1,4582.5
High,CNRM-CM5,rcp85,2071,No,67.1,65.1,68.9
High,CNRM-CM5,rcp85,2071,Yes,4545.3,4513,4585.7
High,CNRM-CM5,rcp85,2072,No,67.8,65.7,69.8
High,CNRM-CM5,rcp85,2072,Yes,4533.1,4499.6,4573.9
High,CNRM-CM5,rcp85,2073,No,68.5,66.2,70.5
High,CNRM-CM5,rcp85,2073,Yes,4524.7,4493.4,4562.9
High,CNRM-CM5,rcp85,2074,No,69.1,66.9,71.2
High,CNRM-CM5,rcp85,2074,Yes,4479.9,4446.9,4517.4
High,CNRM-CM5,rcp85,2075,No,69.8,67.3,71.8
High,CNRM-CM5,rcp85,2075,Yes,4492.2,4456.3,4531.1
High,CNRM-CM5,rcp85,2076,No,70.4,68,72.5
High,CNRM-CM5,rcp85,2076,Yes,4469.8,4431.8,4510.9
High,CNRM-CM5,rcp85,2077,No,71,68.7,73.1
High,CNRM-CM5,rcp85,2077,Yes,4524.8,4485.3,4567
High,CNRM-CM5,rcp85,2078,No,71.6,69.5,73.7
High,CNRM-CM5,rcp85,2078,Yes,4533.7,4493.4,4574.1
High,CNRM-CM5,rcp85,2079,No,72.2,70,74.4
High,CNRM-CM5,rcp85,2079,Yes,4516.6,4474.2,4557
High,CNRM-CM5,rcp85,2080,No,72.8,70.5,74.9
High,CNRM-CM5,rcp85,2080,Yes,4504.9,4461.8,4545.2
High,CNRM-CM5,rcp85,2081,No,73.4,71.2,75.4
High,CNRM-CM5,rcp85,2081,Yes,4447.5,4404,4488.6
High,CNRM-CM5,rcp85,2082,No,74,71.8,75.8
High,CNRM-CM5,rcp85,2082,Yes,4425.9,4383.6,4465.9
High,CNRM-CM5,rcp85,2083,No,74.5,72.4,76.3
High,CNRM-CM5,rcp85,2083,Yes,4420.6,4378.7,4461.4
High,CNRM-CM5,rcp85,2084,No,75,72.9,76.9
High,CNRM-CM5,rcp85,2084,Yes,4392.5,4350.4,4434.1
High,CNRM-CM5,rcp85,2085,No,75.5,73.5,77.4
High,CNRM-CM5,rcp85,2085,Yes,4426.2,4383.6,4468
High,CNRM-CM5,rcp85,2086,No,76.1,73.9,78
High,CNRM-CM5,rcp85,2086,Yes,4440.1,4397.9,4481.2
High,CNRM-CM5,rcp85,2087,No,76.6,74.3,78.6
High,CNRM-CM5,rcp85,2087,Yes,4411,4368.5,4449.3
High,CNRM-CM5,rcp85,2088,No,77.1,74.8,79.1
High,CNRM-CM5,rcp85,2088,Yes,4449.1,4405.7,4488.5
High,CNRM-CM5,rcp85,2089,No,77.6,75.4,79.7
High,CNRM-CM5,rcp85,2089,Yes,4520.6,4472.5,4561.8
High,CNRM-CM5,rcp85,2090,No,78.1,75.9,80.1
High,CNRM-CM5,rcp85,2090,Yes,4517.2,4466.1,4561.4
High,CNRM-CM5,rcp85,2091,No,78.6,76.4,80.6
High,CNRM-CM5,rcp85,2091,Yes,4507.6,4453.4,4553.7
High,CNRM-CM5,rcp85,2092,No,79.1,76.8,81.1
High,CNRM-CM5,rcp85,2092,Yes,4441.5,4387.7,4487.8
High,CNRM-CM5,rcp85,2093,No,79.6,77.3,81.6
High,CNRM-CM5,rcp85,2093,Yes,4469.1,4417,4512.9
High,CNRM-CM5,rcp85,2094,No,80.1,77.7,82.1
High,CNRM-CM5,rcp85,2094,Yes,4459.3,4403.1,4501.4
High,CNRM-CM5,rcp85,2095,No,80.6,78.3,82.6
High,CNRM-CM5,rcp85,2095,Yes,4484.8,4426.6,4529.6
High,CNRM-CM5,rcp85,2096,No,81,78.9,83.2
High,CNRM-CM5,rcp85,2096,Yes,4412.5,4355.2,4460.5
High,CNRM-CM5,rcp85,2097,No,81.5,79.4,83.5
High,CNRM-CM5,rcp85,2097,Yes,4407.5,4349.2,4454
High,CNRM-CM5,rcp85,2098,No,82,79.8,84
High,CNRM-CM5,rcp85,2098,Yes,4385.5,4330.6,4433.7
High,CNRM-CM5,rcp85,2099,No,82.4,80.4,84.4
High,CNRM-CM5,rcp85,2099,Yes,4387.8,4332.9,4435.7
High,CNRM-CM5,rcp85,2100,No,82.9,80.8,84.7
High,CNRM-CM5,rcp85,2100,Yes,4364.7,4308.9,4411.8
High,CNRM-CM5,rcp85,2101,No,83.3,81.3,85.3
High,CNRM-CM5,rcp85,2101,Yes,4345.5,4290.1,4393.2
High,HadGEM2-ES,rcp45,2001,No,0,0,0
High,HadGEM2-ES,rcp45,2001,Yes,4823.1,4823.1,4823.1
High,HadGEM2-ES,rcp45,2002,No,1.8,1.6,2.1
High,HadGEM2-ES,rcp45,2002,Yes,4793.9,4793.4,4794.5
High,HadGEM2-ES,rcp45,2003,No,2.9,2.6,3.2
High,HadGEM2-ES,rcp45,2003,Yes,4786.7,4785.8,4787.4
High,HadGEM2-ES,rcp45,2004,No,3.9,3.6,4.2
High,HadGEM2-ES,rcp45,2004,Yes,4792.9,4791.9,4793.7
High,HadGEM2-ES,rcp45,2005,No,5.1,4.7,5.4
High,HadGEM2-ES,rcp45,2005,Yes,4830.4,4829.4,4831.4
High,HadGEM2-ES,rcp45,2006,No,6.2,5.9,6.6
High,HadGEM2-ES,rcp45,2006,Yes,4833.8,4832.7,4835
High,HadGEM2-ES,rcp45,2007,No,7.2,6.7,7.7
High,HadGEM2-ES,rcp45,2007,Yes,4782.9,4781.7,4784.2
High,HadGEM2-ES,rcp45,2008,No,8.1,7.5,8.6
High,HadGEM2-ES,rcp45,2008,Yes,4753.3,4751.8,4754.7
High,HadGEM2-ES,rcp45,2009,No,8.7,8.2,9.2
High,HadGEM2-ES,rcp45,2009,Yes,4733.4,4731.8,4735.3
High,HadGEM2-ES,rcp45,2010,No,9.4,8.9,9.9
High,HadGEM2-ES,rcp45,2010,Yes,4793,4791.4,4795.3
High,HadGEM2-ES,rcp45,2011,No,9.8,9.3,10.4
High,HadGEM2-ES,rcp45,2011,Yes,4788.5,4786.5,4790.8
High,HadGEM2-ES,rcp45,2012,No,10.2,9.7,10.8
High,HadGEM2-ES,rcp45,2012,Yes,4781.9,4780,4784.4
High,HadGEM2-ES,rcp45,2013,No,11.2,10.6,11.8
High,HadGEM2-ES,rcp45,2013,Yes,4690.1,4687.5,4693.3
High,HadGEM2-ES,rcp45,2014,No,12.1,11.6,12.8
High,HadGEM2-ES,rcp45,2014,Yes,4665.5,4662.3,4668.9
High,HadGEM2-ES,rcp45,2015,No,13.1,12.5,13.8
High,HadGEM2-ES,rcp45,2015,Yes,4619,4614.8,4623
High,HadGEM2-ES,rcp45,2016,No,14.1,13.5,14.8
High,HadGEM2-ES,rcp45,2016,Yes,4620.7,4616.8,4624.9
High,HadGEM2-ES,rcp45,2017,No,15.1,14.5,15.9
High,HadGEM2-ES,rcp45,2017,Yes,4638.5,4634.3,4642.6
High,HadGEM2-ES,rcp45,2018,No,16.2,15.6,17.1
High,HadGEM2-ES,rcp45,2018,Yes,4602.1,4596.7,4607.1
High,HadGEM2-ES,rcp45,2019,No,17.3,16.7,18.2
High,HadGEM2-ES,rcp45,2019,Yes,4562,4555.8,4568.3
High,HadGEM2-ES,rcp45,2020,No,18.5,17.7,19.5
High,HadGEM2-ES,rcp45,2020,Yes,4520.7,4513.8,4527
High,HadGEM2-ES,rcp45,2021,No,19.6,18.8,20.5
High,HadGEM2-ES,rcp45,2021,Yes,4542.3,4533.8,4549.6
High,HadGEM2-ES,rcp45,2022,No,20.8,19.9,21.7
High,HadGEM2-ES,rcp45,2022,Yes,4535.2,4526.8,4542.5
High,HadGEM2-ES,rcp45,2023,No,21.9,21.2,22.9
High,HadGEM2-ES,rcp45,2023,Yes,4516.9,4508.1,4525.3
High,HadGEM2-ES,rcp45,2024,No,23.1,22.3,24.1
High,HadGEM2-ES,rcp45,2024,Yes,4527.4,4518.6,4536.2
High,HadGEM2-ES,rcp45,2025,No,24.2,23.4,25.2
High,HadGEM2-ES,rcp45,2025,Yes,4540.3,4529.8,4549.2
High,HadGEM2-ES,rcp45,2026,No,25.3,24.5,26.2
High,HadGEM2-ES,rcp45,2026,Yes,4557.6,4546.1,4568.7
High,HadGEM2-ES,rcp45,2027,No,26.5,25.5,27.4
High,HadGEM2-ES,rcp45,2027,Yes,4480.9,4469.4,4492.3
High,HadGEM2-ES,rcp45,2028,No,27.6,26.7,28.5
High,HadGEM2-ES,rcp45,2028,Yes,4462.1,4449.4,4473.1
High,HadGEM2-ES,rcp45,2029,No,28.6,27.8,29.7
High,HadGEM2-ES,rcp45,2029,Yes,4469.4,4455.7,4483.6
High,HadGEM2-ES,rcp45,2030,No,29.7,28.8,30.8
High,HadGEM2-ES,rcp45,2030,Yes,4463.5,4445.1,4476.8
High,HadGEM2-ES,rcp45,2031,No,30.7,29.8,31.9
High,HadGEM2-ES,rcp45,2031,Yes,4456,4433.2,4471.2
High,HadGEM2-ES,rcp45,2032,No,31.8,30.9,32.9
High,HadGEM2-ES,rcp45,2032,Yes,4467.9,4441.5,4485.3
High,HadGEM2-ES,rcp45,2033,No,32.9,31.9,34
High,HadGEM2-ES,rcp45,2033,Yes,4428.2,4400.3,4448.1
High,HadGEM2-ES,rcp45,2034,No,33.9,32.8,35.1
High,HadGEM2-ES,rcp45,2034,Yes,4386.5,4358.1,4407.1
High,HadGEM2-ES,rcp45,2035,No,34.9,33.9,36.2
High,HadGEM2-ES,rcp45,2035,Yes,4389.6,4357.7,4410.4
High,HadGEM2-ES,rcp45,2036,No,35.9,34.8,37.2
High,HadGEM2-ES,rcp45,2036,Yes,4424.9,4391.3,4447.1
High,HadGEM2-ES,rcp45,2037,No,36.9,35.8,38.1
High,HadGEM2-ES,rcp45,2037,Yes,4434.8,4398.6,4458.5
High,HadGEM2-ES,rcp45,2038,No,37.8,36.7,39.2
High,HadGEM2-ES,rcp45,2038,Yes,4419.1,4381.6,4443.8
High,HadGEM2-ES,rcp45,2039,No,38.8,37.6,40
High,HadGEM2-ES,rcp45,2039,Yes,4432.5,4392,4459.3
High,HadGEM2-ES,rcp45,2040,No,39.7,38.5,40.9
High,HadGEM2-ES,rcp45,2040,Yes,4446.5,4404.2,4475.5
High,HadGEM2-ES,rcp45,2041,No,40.7,39.5,41.9
High,HadGEM2-ES,rcp45,2041,Yes,4468.4,4425.1,4501.6
High,HadGEM2-ES,rcp45,2042,No,41.6,40.3,42.9
High,HadGEM2-ES,rcp45,2042,Yes,4436,4391.4,4469.1
High,HadGEM2-ES,rcp45,2043,No,42.5,41.1,43.8
High,HadGEM2-ES,rcp45,2043,Yes,4395.6,4353,4429.2
High,HadGEM2-ES,rcp45,2044,No,43.4,42,44.6
High,HadGEM2-ES,rcp45,2044,Yes,4406.5,4361.9,4440.8
High,HadGEM2-ES,rcp45,2045,No,44.3,42.9,45.6
High,HadGEM2-ES,rcp45,2045,Yes,4444.9,4401.4,4478.1
High,HadGEM2-ES,rcp45,2046,No,45.1,43.7,46.5
High,HadGEM2-ES,rcp45,2046,Yes,4410.7,4367.7,4445.5
High,HadGEM2-ES,rcp45,2047,No,46,44.7,47.3
High,HadGEM2-ES,rcp45,2047,Yes,4428.5,4385.7,4464
High,HadGEM2-ES,rcp45,2048,No,46.9,45.5,48.3
High,HadGEM2-ES,rcp45,2048,Yes,4436.1,4396.9,4472.4
High,HadGEM2-ES,rcp45,2049,No,47.7,46.4,49.2
High,HadGEM2-ES,rcp45,2049,Yes,4411.9,4374.4,4446
High,HadGEM2-ES,rcp45,2050,No,48.5,47.1,50
High,HadGEM2-ES,rcp45,2050,Yes,4372.5,4335,4405.4
High,HadGEM2-ES,rcp45,2051,No,49.3,47.9,50.7
High,HadGEM2-ES,rcp45,2051,Yes,4369,4330.2,4403.2
High,HadGEM2-ES,rcp45,2052,No,50.2,48.6,51.5
High,HadGEM2-ES,rcp45,2052,Yes,4337.9,4297.8,4372.5
High,HadGEM2-ES,rcp45,2053,No,51,49.4,52.3
High,HadGEM2-ES,rcp45,2053,Yes,4325.8,4285.9,4362
High,HadGEM2-ES,rcp45,2054,No,51.8,50.2,53
High,HadGEM2-ES,rcp45,2054,Yes,4272.8,4232.9,4307.7
High,HadGEM2-ES,rcp45,2055,No,52.6,51.1,53.8
High,HadGEM2-ES,rcp45,2055,Yes,4234.8,4197.1,4270.1
High,HadGEM2-ES,rcp45,2056,No,53.3,51.9,54.6
High,HadGEM2-ES,rcp45,2056,Yes,4234.4,4194.9,4270.7
High,HadGEM2-ES,rcp45,2057,No,54.1,52.7,55.6
High,HadGEM2-ES,rcp45,2057,Yes,4206,4165.8,4242.8
High,HadGEM2-ES,rcp45,2058,No,54.9,53.4,56.4
High,HadGEM2-ES,rcp45,2058,Yes,4190.2,4149.2,4228.2
High,HadGEM2-ES,rcp45,2059,No,55.8,54.2,57.2
High,HadGEM2-ES,rcp45,2059,Yes,4160,4121.1,4197.7
High,HadGEM2-ES,rcp45,2060,No,56.6,55,58
